Uniprot ID 1	Uniprot ID 2	PocketVec distance	Exp. Prof, Jaccard Similarity
Q05655	O14578	0.26	0.0
Q05655	O14757	0.2239	0.16666666666666663
Q05655	O14965	0.201	0.0
Q05655	O14976	0.229	0.0
Q05655	O60285	0.2272	0.1333333333333333
Q05655	O75116	0.2271	0.1428571428571429
Q05655	O76039	0.1955	0.0
Q05655	O94806	0.1782	0.0
Q05655	O95835	0.2359	0.0
Q05655	O96013	0.2085	0.0
Q05655	P05771	0.1878	0.2857142857142857
Q05655	P15735	0.192	0.0
Q05655	P17252	0.2243	0.33333333333333337
Q05655	P17612	0.2185	0.25
Q05655	P19784	0.1914	0.0
Q05655	P22694	0.1856	0.4285714285714286
Q05655	P23443	0.191	0.0
Q05655	P30291	0.2076	0.0
Q05655	P36507	0.2181	0.0
Q05655	P36896	0.2106	0.0
Q05655	P36897	0.2283	0.0
Q05655	P45983	0.13	0.0
Q05655	P45984	0.2507	0.0
Q05655	P48729	0.1826	0.0
Q05655	P48730	0.2176	0.0
Q05655	P49137	0.2156	0.0
Q05655	P49674	0.2135	0.0
Q05655	P49759	0.2164	0.0
Q05655	P49760	0.2145	0.0
Q05655	P49840	0.2263	0.0
Q05655	P49841	0.2108	0.0
Q05655	P50613	0.1986	0.0
Q05655	P50750	0.1961	0.0
Q05655	P51817	0.2226	0.0
Q05655	P54646	0.2637	0.0
Q05655	P68400	0.1771	0.0
Q05655	Q00536	0.2493	0.0
Q05655	Q02750	0.2376	0.0
Q05655	Q04759	0.217	0.1428571428571429
Q05655	Q05655	0.0	1.0
Q05655	Q13043	0.1978	0.0
Q05655	Q13163	0.2056	0.0
Q05655	Q13188	0.1853	0.0
Q05655	Q13464	0.2027	0.15384615384615385
Q05655	Q13705	0.2156	0.0
Q05655	Q13873	0.2215	0.0
Q05655	Q13976	0.1939	0.1428571428571429
Q05655	Q15759	0.241	0.0
Q05655	Q16512	0.2489	0.0
Q05655	Q16539	0.2154	0.0
Q05655	Q2M2I8	0.2319	0.0
Q05655	Q5VT25	0.2128	0.0
Q05655	Q6DT37	0.2536	0.09999999999999998
Q05655	Q6P5Z2	0.2255	0.0
Q05655	Q6PHR2	0.2277	0.0
Q05655	Q7L7X3	0.2308	0.16666666666666663
Q05655	Q8NEV1	0.284	0.0
Q05655	Q8TD19	0.2605	0.0
Q05655	Q96GD4	0.1963	0.0
Q05655	Q9H093	0.2079	0.0
Q05655	Q9H0K1	0.187	0.0
Q05655	Q9HAZ1	0.2628	0.0
Q05655	Q9NQU5	0.1597	0.0
Q05655	Q9NSY1	0.216	0.0
Q05655	Q9UBE8	0.2303	0.0
Q05655	Q9UK32	0.2128	0.125
Q05655	Q9UPZ9	0.2358	0.0
Q05655	Q9Y572	0.2152	0.0
Q05655	Q9Y5S2	0.2225	0.11111111111111116
Q05655	Q9Y616	0.2014	0.0
Q05655	Q9Y6E0	0.2342	0.0
Q13043	O00311	0.1651	1.0
Q13043	O00444	0.1599	0.0
Q13043	O14578	0.1743	0.0
Q13043	O14757	0.1458	0.0
Q13043	O14965	0.1516	0.0
Q13043	O14976	0.1678	0.0
Q13043	O60285	0.1913	0.09090909090909094
Q13043	O75116	0.1984	0.0
Q13043	O76039	0.1702	0.0
Q13043	O94806	0.1688	0.0
Q13043	O95835	0.1702	0.0
Q13043	O96013	0.1698	0.0
Q13043	P05771	0.1612	0.0
Q13043	P15735	0.1398	0.0
Q13043	P17252	0.1709	0.0
Q13043	P17612	0.1606	0.0
Q13043	P19784	0.1435	0.0
Q13043	P22694	0.1732	0.0
Q13043	P23443	0.1655	0.0
Q13043	P30291	0.1729	0.0
Q13043	P36507	0.1788	0.0
Q13043	P36896	0.1575	0.0
Q13043	P36897	0.1676	0.0
Q13043	P45983	0.1763	0.0
Q13043	P45984	0.1812	0.0
Q13043	P48729	0.1664	0.0
Q13043	P48730	0.1647	0.0
Q13043	P49137	0.1527	0.0
Q13043	P49674	0.1575	0.0
Q13043	P49759	0.1486	0.0
Q13043	P49760	0.1484	0.0
Q13043	P49840	0.1752	0.0
Q13043	P49841	0.1546	0.0
Q13043	P50613	0.1574	0.0
Q13043	P50750	0.1571	0.0
Q13043	P51817	0.1835	0.0
Q13043	P54646	0.1722	0.5
Q13043	P68400	0.1537	0.0
Q13043	Q00536	0.1895	0.0
Q13043	Q02750	0.1732	0.0
Q13043	Q04759	0.1531	0.0
Q13043	Q05655	0.1978	0.0
Q13043	Q13043	0.0	1.0
Q13043	Q13163	0.1947	0.0
Q13043	Q13188	0.0658	1.0
Q13043	Q13464	0.1658	0.0
Q13043	Q13705	0.1512	0.0
Q13043	Q13873	0.1776	0.0
Q13043	Q13976	0.1501	0.0
Q13043	Q15759	0.1897	0.0
Q13043	Q16512	0.1638	0.0
Q13043	Q16539	0.1611	0.0
Q13043	Q2M2I8	0.1492	0.0
Q13043	Q5VT25	0.1704	0.0
Q13043	Q6DT37	0.1615	0.0
Q13043	Q6P5Z2	0.1443	0.0
Q13043	Q6PHR2	0.1658	0.0
Q13043	Q7L7X3	0.1758	0.0
Q13043	Q8NEV1	0.1237	0.0
Q13043	Q8TD19	0.1632	0.0
Q13043	Q96GD4	0.1762	0.0
Q13043	Q9H093	0.1657	1.0
Q13043	Q9H0K1	0.1885	0.0
Q13043	Q9HAZ1	0.1595	0.0
Q13043	Q9NQU5	0.1896	0.0
Q13043	Q9NSY1	0.1669	0.5
Q13043	Q9UBE8	0.1915	0.0
Q13043	Q9UK32	0.1722	0.0
Q13043	Q9UPZ9	0.1489	0.0
Q13043	Q9Y572	0.1799	0.0
Q13043	Q9Y5S2	0.1632	0.0
Q13043	Q9Y616	0.1635	0.0
Q13043	Q9Y6E0	0.1715	1.0
Q13163	O00311	0.1887	0.0
Q13163	O00444	0.2208	0.0
Q13163	O14578	0.2375	0.0
Q13163	O14757	0.1914	0.0
Q13163	O14965	0.1865	0.0
Q13163	O14976	0.223	0.11111111111111116
Q13163	O60285	0.2151	0.0
Q13163	O75116	0.2361	0.0
Q13163	O76039	0.1946	0.0
Q13163	O94806	0.158	0.0
Q13163	O95835	0.2175	0.0
Q13163	O96013	0.2265	0.0
Q13163	P05771	0.1894	0.0
Q13163	P15735	0.1925	0.0
Q13163	P17252	0.249	0.0
Q13163	P17612	0.255	0.0
Q13163	P19784	0.2117	0.0
Q13163	P22694	0.2074	0.0
Q13163	P23443	0.2126	0.0
Q13163	P30291	0.2238	0.0
Q13163	P36507	0.1943	0.0
Q13163	P36896	0.2052	0.0
Q13163	P36897	0.2394	0.0
Q13163	P45983	0.211	0.0
Q13163	P45984	0.2273	0.0
Q13163	P48729	0.1746	0.0
Q13163	P48730	0.1714	0.0
Q13163	P49137	0.202	0.0
Q13163	P49674	0.1766	0.0
Q13163	P49759	0.1995	0.0
Q13163	P49760	0.2295	0.0
Q13163	P49840	0.2428	0.0
Q13163	P49841	0.1981	0.0
Q13163	P50613	0.2205	0.0
Q13163	P50750	0.2002	0.0
Q13163	P51817	0.2446	0.0
Q13163	P54646	0.2733	0.0
Q13163	P68400	0.1983	0.0
Q13163	Q00536	0.2237	0.0
Q13163	Q02750	0.1836	0.0
Q13163	Q04759	0.2028	0.0
Q13163	Q05655	0.2056	0.0
Q13163	Q13043	0.1947	0.0
Q13163	Q13163	0.0	1.0
Q13163	Q13188	0.1878	0.0
Q13163	Q13464	0.2006	0.0
Q13163	Q13705	0.1908	0.0
Q13163	Q13873	0.1689	0.0
Q13163	Q13976	0.2146	0.0
Q13163	Q15759	0.1747	0.0
Q13163	Q16512	0.2457	0.0
Q13163	Q16539	0.2204	0.0
Q13163	Q2M2I8	0.1505	0.0
Q13163	Q5VT25	0.2041	0.0
Q13163	Q6DT37	0.2282	0.0
Q13163	Q6P5Z2	0.218	0.0
Q13163	Q6PHR2	0.1987	0.0
Q13163	Q7L7X3	0.2257	0.0
Q13163	Q8NEV1	0.2536	0.0
Q13163	Q8TD19	0.2814	0.0
Q13163	Q96GD4	0.2043	0.0
Q13163	Q9H093	0.2318	0.0
Q13163	Q9H0K1	0.213	0.0
Q13163	Q9HAZ1	0.2238	0.0
Q13163	Q9NQU5	0.2409	0.0
Q13163	Q9NSY1	0.1557	0.0
Q13163	Q9UBE8	0.2067	0.0
Q13163	Q9UK32	0.1777	0.0
Q13163	Q9UPZ9	0.2287	0.0
Q13163	Q9Y572	0.2193	0.33333333333333337
Q13163	Q9Y5S2	0.2128	0.0
Q13163	Q9Y616	0.203	0.0
Q13163	Q9Y6E0	0.2119	0.0
Q13188	O00311	0.1644	1.0
Q13188	O00444	0.1603	0.0
Q13188	O14578	0.1579	0.0
Q13188	O14757	0.1458	0.0
Q13188	O14965	0.1719	0.0
Q13188	O14976	0.1758	0.0
Q13188	O60285	0.1888	0.09090909090909094
Q13188	O75116	0.1758	0.0
Q13188	O76039	0.1775	0.0
Q13188	O94806	0.1964	0.0
Q13188	O95835	0.1803	0.0
Q13188	O96013	0.1542	0.0
Q13188	P05771	0.183	0.0
Q13188	P15735	0.1611	0.0
Q13188	P17252	0.1733	0.0
Q13188	P17612	0.1592	0.0
Q13188	P19784	0.1615	0.0
Q13188	P22694	0.1597	0.0
Q13188	P23443	0.1912	0.0
Q13188	P30291	0.1492	0.0
Q13188	P36507	0.1698	0.0
Q13188	P36896	0.1755	0.0
Q13188	P36897	0.1839	0.0
Q13188	P45983	0.1767	0.0
Q13188	P45984	0.1678	0.0
Q13188	P48729	0.1502	0.0
Q13188	P48730	0.1607	0.0
Q13188	P49137	0.165	0.0
Q13188	P49674	0.1578	0.0
Q13188	P49759	0.1655	0.0
Q13188	P49760	0.1772	0.0
Q13188	P49840	0.2	0.0
Q13188	P49841	0.1603	0.0
Q13188	P50613	0.1582	0.0
Q13188	P50750	0.1861	0.0
Q13188	P51817	0.1733	0.0
Q13188	P54646	0.1675	0.5
Q13188	P68400	0.1672	0.0
Q13188	Q00536	0.1496	0.0
Q13188	Q02750	0.1467	0.0
Q13188	Q04759	0.1656	0.0
Q13188	Q05655	0.1853	0.0
Q13188	Q13043	0.0658	1.0
Q13188	Q13163	0.1878	0.0
Q13188	Q13188	0.0	1.0
Q13188	Q13464	0.1719	0.0
Q13188	Q13705	0.1844	0.0
Q13188	Q13873	0.1715	0.0
Q13188	Q13976	0.1787	0.0
Q13188	Q15759	0.1763	0.0
Q13188	Q16512	0.1657	0.0
Q13188	Q16539	0.1806	0.0
Q13188	Q2M2I8	0.1602	0.0
Q13188	Q5VT25	0.1984	0.0
Q13188	Q6DT37	0.2017	0.0
Q13188	Q6P5Z2	0.1666	0.0
Q13188	Q6PHR2	0.1736	0.0
Q13188	Q7L7X3	0.1809	0.0
Q13188	Q8NEV1	0.1531	0.0
Q13188	Q8TD19	0.1684	0.0
Q13188	Q96GD4	0.1757	0.0
Q13188	Q9H093	0.1684	1.0
Q13188	Q9H0K1	0.1907	0.0
Q13188	Q9HAZ1	0.1725	0.0
Q13188	Q9NQU5	0.1792	0.0
Q13188	Q9NSY1	0.1638	0.5
Q13188	Q9UBE8	0.2076	0.0
Q13188	Q9UK32	0.1597	0.0
Q13188	Q9UPZ9	0.1797	0.0
Q13188	Q9Y572	0.1628	0.0
Q13188	Q9Y5S2	0.1767	0.0
Q13188	Q9Y616	0.1659	0.0
Q13188	Q9Y6E0	0.177	1.0
Q13464	O00311	0.1621	0.0
Q13464	O00444	0.1726	0.0
Q13464	O14578	0.1603	0.0
Q13464	O14757	0.1678	0.11111111111111116
Q13464	O14965	0.1559	0.0
Q13464	O14976	0.1911	0.0625
Q13464	O60285	0.1873	0.052631578947368474
Q13464	O75116	0.0959	0.9
Q13464	O76039	0.1744	0.0
Q13464	O94806	0.1951	0.0
Q13464	O95835	0.1644	0.0
Q13464	O96013	0.1685	0.0
Q13464	P05771	0.1339	0.0
Q13464	P15735	0.1722	0.0
Q13464	P17252	0.1309	0.0
Q13464	P17612	0.1725	0.2857142857142857
Q13464	P19784	0.1745	0.0
Q13464	P22694	0.1976	0.30000000000000004
Q13464	P23443	0.1536	0.0
Q13464	P30291	0.1759	0.0
Q13464	P36507	0.1697	0.0
Q13464	P36896	0.178	0.0
Q13464	P36897	0.1796	0.0
Q13464	P45983	0.1477	0.0
Q13464	P45984	0.182	0.0
Q13464	P48729	0.1443	0.0
Q13464	P48730	0.1621	0.0
Q13464	P49137	0.1722	0.0
Q13464	P49674	0.1665	0.0
Q13464	P49759	0.1727	0.0
Q13464	P49760	0.1722	0.0
Q13464	P49840	0.1578	0.0
Q13464	P49841	0.1749	0.0
Q13464	P50613	0.1394	0.09999999999999998
Q13464	P50750	0.1742	0.0
Q13464	P51817	0.166	0.16666666666666663
Q13464	P54646	0.164	0.0
Q13464	P68400	0.1632	0.0
Q13464	Q00536	0.1848	0.0
Q13464	Q02750	0.1471	0.0
Q13464	Q04759	0.1471	0.09999999999999998
Q13464	Q05655	0.2027	0.15384615384615385
Q13464	Q13043	0.1658	0.0
Q13464	Q13163	0.2006	0.0
Q13464	Q13188	0.1719	0.0
Q13464	Q13464	0.0	1.0
Q13464	Q13705	0.1845	0.0
Q13464	Q13873	0.1596	0.0
Q13464	Q13976	0.1432	0.3571428571428571
Q13464	Q15759	0.199	0.0
Q13464	Q16512	0.1752	0.0
Q13464	Q16539	0.186	0.0
Q13464	Q2M2I8	0.1556	0.0
Q13464	Q5VT25	0.178	0.2222222222222222
Q13464	Q6DT37	0.1583	0.2727272727272727
Q13464	Q6P5Z2	0.1596	0.0
Q13464	Q6PHR2	0.1611	0.0
Q13464	Q7L7X3	0.1814	0.0
Q13464	Q8NEV1	0.1791	0.0
Q13464	Q8TD19	0.1801	0.0
Q13464	Q96GD4	0.1884	0.0
Q13464	Q9H093	0.1537	0.0
Q13464	Q9H0K1	0.1646	0.0
Q13464	Q9HAZ1	0.1814	0.0
Q13464	Q9NQU5	0.1752	0.0
Q13464	Q9NSY1	0.1816	0.0
Q13464	Q9UBE8	0.1702	0.0
Q13464	Q9UK32	0.1199	0.09090909090909094
Q13464	Q9UPZ9	0.1696	0.0
Q13464	Q9Y572	0.1999	0.0
Q13464	Q9Y5S2	0.1379	0.30000000000000004
Q13464	Q9Y616	0.1761	0.0
Q13464	Q9Y6E0	0.1594	0.0
Q13705	O00311	0.1745	0.0
Q13705	O00444	0.1806	0.0
Q13705	O14578	0.2346	0.0
Q13705	O14757	0.175	0.0
Q13705	O14965	0.177	0.0
Q13705	O14976	0.1793	0.0714285714285714
Q13705	O60285	0.2008	0.0
Q13705	O75116	0.1954	0.0
Q13705	O76039	0.1578	0.0
Q13705	O94806	0.1851	0.0
Q13705	O95835	0.1958	0.0
Q13705	O96013	0.1875	0.0
Q13705	P05771	0.1899	0.0
Q13705	P15735	0.1827	0.0
Q13705	P17252	0.1872	0.0
Q13705	P17612	0.1666	0.0
Q13705	P19784	0.1676	0.0
Q13705	P22694	0.1867	0.0
Q13705	P23443	0.1803	0.0
Q13705	P30291	0.1762	0.0
Q13705	P36507	0.1617	0.0
Q13705	P36896	0.1906	0.05555555555555558
Q13705	P36897	0.1563	0.0
Q13705	P45983	0.1784	0.0
Q13705	P45984	0.1841	0.0
Q13705	P48729	0.1941	0.0
Q13705	P48730	0.1755	0.0
Q13705	P49137	0.1836	0.0
Q13705	P49674	0.1884	0.0
Q13705	P49759	0.1699	0.0
Q13705	P49760	0.1944	0.0
Q13705	P49840	0.2114	0.0
Q13705	P49841	0.1761	0.0
Q13705	P50613	0.1665	0.0
Q13705	P50750	0.1792	0.0
Q13705	P51817	0.1888	0.0
Q13705	P54646	0.1576	0.0
Q13705	P68400	0.1655	0.0
Q13705	Q00536	0.183	0.0
Q13705	Q02750	0.1741	0.0
Q13705	Q04759	0.1806	0.0
Q13705	Q05655	0.2156	0.0
Q13705	Q13043	0.1512	0.0
Q13705	Q13163	0.1908	0.0
Q13705	Q13188	0.1844	0.0
Q13705	Q13464	0.1845	0.0
Q13705	Q13705	0.0	1.0
Q13705	Q13873	0.1746	0.0
Q13705	Q13976	0.168	0.0
Q13705	Q15759	0.1993	0.0
Q13705	Q16512	0.1829	0.0
Q13705	Q16539	0.1703	0.0
Q13705	Q2M2I8	0.1763	0.0
Q13705	Q5VT25	0.1877	0.0
Q13705	Q6DT37	0.192	0.0
Q13705	Q6P5Z2	0.1913	0.0
Q13705	Q6PHR2	0.1841	0.0
Q13705	Q7L7X3	0.1722	0.0
Q13705	Q8NEV1	0.1954	0.0
Q13705	Q8TD19	0.2048	0.0
Q13705	Q96GD4	0.1612	0.0
Q13705	Q9H093	0.157	0.0
Q13705	Q9H0K1	0.1836	0.0
Q13705	Q9HAZ1	0.1921	0.0
Q13705	Q9NQU5	0.1951	0.0
Q13705	Q9NSY1	0.1674	0.0
Q13705	Q9UBE8	0.2198	0.0
Q13705	Q9UK32	0.171	0.0
Q13705	Q9UPZ9	0.2088	0.0
Q13705	Q9Y572	0.1847	0.125
Q13705	Q9Y5S2	0.1838	0.0
Q13705	Q9Y616	0.1415	0.0
Q13705	Q9Y6E0	0.1981	0.0
Q13873	O00311	0.1527	0.0
Q13873	O00444	0.155	0.0
Q13873	O14578	0.1978	0.0
Q13873	O14757	0.1899	0.0
Q13873	O14965	0.151	0.0
Q13873	O14976	0.1854	0.0
Q13873	O60285	0.1777	0.0
Q13873	O75116	0.1601	0.0
Q13873	O76039	0.1653	0.0
Q13873	O94806	0.1908	0.0
Q13873	O95835	0.1906	0.0
Q13873	O96013	0.1915	0.0
Q13873	P05771	0.1678	0.0
Q13873	P15735	0.1626	0.0
Q13873	P17252	0.168	0.0
Q13873	P17612	0.1947	0.0
Q13873	P19784	0.1679	0.0
Q13873	P22694	0.2167	0.0
Q13873	P23443	0.1994	0.0
Q13873	P30291	0.1867	0.0
Q13873	P36507	0.1685	0.0
Q13873	P36896	0.1632	0.0
Q13873	P36897	0.1655	0.0
Q13873	P45983	0.175	0.0
Q13873	P45984	0.1707	0.0
Q13873	P48729	0.1681	0.0
Q13873	P48730	0.1988	0.0
Q13873	P49137	0.1624	0.0
Q13873	P49674	0.1839	0.0
Q13873	P49759	0.1703	0.0
Q13873	P49760	0.1763	0.0
Q13873	P49840	0.1921	0.0
Q13873	P49841	0.181	0.0
Q13873	P50613	0.1363	0.0
Q13873	P50750	0.1616	0.0
Q13873	P51817	0.1902	0.0
Q13873	P54646	0.1922	0.0
Q13873	P68400	0.1583	0.0
Q13873	Q00536	0.1876	0.0
Q13873	Q02750	0.1811	0.0
Q13873	Q04759	0.1847	0.0
Q13873	Q05655	0.2215	0.0
Q13873	Q13043	0.1776	0.0
Q13873	Q13163	0.1689	0.0
Q13873	Q13188	0.1715	0.0
Q13873	Q13464	0.1596	0.0
Q13873	Q13705	0.1746	0.0
Q13873	Q13873	0.0	1.0
Q13873	Q13976	0.177	0.0
Q13873	Q15759	0.191	0.0
Q13873	Q16512	0.1932	0.0
Q13873	Q16539	0.1764	0.0
Q13873	Q2M2I8	0.1782	0.0
Q13873	Q5VT25	0.2162	0.0
Q13873	Q6DT37	0.1808	0.0
Q13873	Q6P5Z2	0.157	0.0
Q13873	Q6PHR2	0.1634	0.0
Q13873	Q7L7X3	0.1659	0.0
Q13873	Q8NEV1	0.175	0.0
Q13873	Q8TD19	0.2012	0.0
Q13873	Q96GD4	0.1927	0.0
Q13873	Q9H093	0.1847	0.0
Q13873	Q9H0K1	0.1804	0.0
Q13873	Q9HAZ1	0.1829	0.0
Q13873	Q9NQU5	0.187	0.0
Q13873	Q9NSY1	0.1859	0.0
Q13873	Q9UBE8	0.2018	0.0
Q13873	Q9UK32	0.1539	0.0
Q13873	Q9UPZ9	0.1833	0.0
Q13873	Q9Y572	0.1478	0.0
Q13873	Q9Y5S2	0.1972	0.0
Q13873	Q9Y616	0.1343	0.0
Q13873	Q9Y6E0	0.1939	0.0
Q13976	O00311	0.168	0.0
Q13976	O00444	0.1474	0.0
Q13976	O14578	0.171	0.09999999999999998
Q13976	O14757	0.1562	0.09999999999999998
Q13976	O14965	0.1687	0.0
Q13976	O14976	0.1708	0.05882352941176472
Q13976	O60285	0.1578	0.050000000000000044
Q13976	O75116	0.1372	0.33333333333333337
Q13976	O76039	0.1558	0.0
Q13976	O94806	0.1773	0.0
Q13976	O95835	0.1374	0.09999999999999998
Q13976	O96013	0.1514	0.09090909090909094
Q13976	P05771	0.12	0.0
Q13976	P15735	0.1775	0.0
Q13976	P17252	0.0964	0.0
Q13976	P17612	0.1	0.46153846153846156
Q13976	P19784	0.1515	0.0
Q13976	P22694	0.1393	0.2727272727272727
Q13976	P23443	0.1209	0.0
Q13976	P30291	0.194	0.0
Q13976	P36507	0.1736	0.0
Q13976	P36896	0.1839	0.0
Q13976	P36897	0.1679	0.0
Q13976	P45983	0.1845	0.0
Q13976	P45984	0.1672	0.0
Q13976	P48729	0.1652	0.0
Q13976	P48730	0.1848	0.0
Q13976	P49137	0.1647	0.0
Q13976	P49674	0.1538	0.0
Q13976	P49759	0.152	0.0
Q13976	P49760	0.1721	0.0
Q13976	P49840	0.1749	0.040000000000000036
Q13976	P49841	0.1525	0.0
Q13976	P50613	0.1668	0.09090909090909094
Q13976	P50750	0.164	0.0
Q13976	P51817	0.1419	0.15384615384615385
Q13976	P54646	0.1725	0.0
Q13976	P68400	0.16	0.0
Q13976	Q00536	0.18	0.0
Q13976	Q02750	0.1771	0.0
Q13976	Q04759	0.1492	0.09090909090909094
Q13976	Q05655	0.1939	0.1428571428571429
Q13976	Q13043	0.1501	0.0
Q13976	Q13163	0.2146	0.0
Q13976	Q13188	0.1787	0.0
Q13976	Q13464	0.1432	0.3571428571428571
Q13976	Q13705	0.168	0.0
Q13976	Q13873	0.177	0.0
Q13976	Q13976	0.0	1.0
Q13976	Q15759	0.1958	0.0
Q13976	Q16512	0.1726	0.09999999999999998
Q13976	Q16539	0.183	0.0
Q13976	Q2M2I8	0.185	0.0
Q13976	Q5VT25	0.1652	0.09090909090909094
Q13976	Q6DT37	0.1531	0.36363636363636365
Q13976	Q6P5Z2	0.1664	0.11111111111111116
Q13976	Q6PHR2	0.1821	0.0
Q13976	Q7L7X3	0.1915	0.0
Q13976	Q8NEV1	0.1368	0.0
Q13976	Q8TD19	0.1743	0.0
Q13976	Q96GD4	0.1776	0.0
Q13976	Q9H093	0.1478	0.0
Q13976	Q9H0K1	0.1717	0.0
Q13976	Q9HAZ1	0.18	0.0
Q13976	Q9NQU5	0.1692	0.09999999999999998
Q13976	Q9NSY1	0.1743	0.0
Q13976	Q9UBE8	0.1869	0.0
Q13976	Q9UK32	0.1437	0.08333333333333337
Q13976	Q9UPZ9	0.1775	0.0
Q13976	Q9Y572	0.1832	0.0
Q13976	Q9Y5S2	0.1664	0.16666666666666663
Q13976	Q9Y616	0.1693	0.0
Q13976	Q9Y6E0	0.1839	0.0
Q15759	O00311	0.1748	0.0
Q15759	O00444	0.1748	0.0
Q15759	O14578	0.1877	0.0
Q15759	O14757	0.1802	0.0
Q15759	O14965	0.1943	0.0
Q15759	O14976	0.1919	0.0
Q15759	O60285	0.1942	0.0
Q15759	O75116	0.1986	0.0
Q15759	O76039	0.1896	0.0
Q15759	O94806	0.2028	0.0
Q15759	O95835	0.1788	0.0
Q15759	O96013	0.1851	0.0
Q15759	P05771	0.1877	0.0
Q15759	P15735	0.1794	0.0
Q15759	P17252	0.1936	0.0
Q15759	P17612	0.2061	0.0
Q15759	P19784	0.2006	0.0
Q15759	P22694	0.1848	0.0
Q15759	P23443	0.1989	0.0
Q15759	P30291	0.1986	0.0
Q15759	P36507	0.1731	0.0
Q15759	P36896	0.2114	0.0
Q15759	P36897	0.1742	0.0
Q15759	P45983	0.1873	0.0
Q15759	P45984	0.2001	0.2857142857142857
Q15759	P48729	0.1516	0.0
Q15759	P48730	0.176	0.0
Q15759	P49137	0.1963	0.08823529411764708
Q15759	P49674	0.178	0.0
Q15759	P49759	0.1802	0.0
Q15759	P49760	0.1851	0.0
Q15759	P49840	0.2223	0.0
Q15759	P49841	0.1836	0.0
Q15759	P50613	0.1803	0.0
Q15759	P50750	0.1782	0.0
Q15759	P51817	0.2223	0.0
Q15759	P54646	0.2119	0.0
Q15759	P68400	0.1791	0.0
Q15759	Q00536	0.1753	0.0
Q15759	Q02750	0.1662	0.0
Q15759	Q04759	0.1645	0.0
Q15759	Q05655	0.241	0.0
Q15759	Q13043	0.1897	0.0
Q15759	Q13163	0.1747	0.0
Q15759	Q13188	0.1763	0.0
Q15759	Q13464	0.199	0.0
Q15759	Q13705	0.1993	0.0
Q15759	Q13873	0.191	0.0
Q15759	Q13976	0.1958	0.0
Q15759	Q15759	0.0	1.0
Q15759	Q16512	0.2028	0.0
Q15759	Q16539	0.1345	0.07692307692307687
Q15759	Q2M2I8	0.1745	0.0
Q15759	Q5VT25	0.1923	0.0
Q15759	Q6DT37	0.1836	0.0
Q15759	Q6P5Z2	0.1918	0.0
Q15759	Q6PHR2	0.1747	0.0
Q15759	Q7L7X3	0.1909	0.0
Q15759	Q8NEV1	0.1949	0.0
Q15759	Q8TD19	0.2118	0.0
Q15759	Q96GD4	0.1578	0.0
Q15759	Q9H093	0.2187	0.0
Q15759	Q9H0K1	0.1991	0.0
Q15759	Q9HAZ1	0.1734	0.0
Q15759	Q9NQU5	0.1927	0.0
Q15759	Q9NSY1	0.1613	0.0
Q15759	Q9UBE8	0.2115	0.0
Q15759	Q9UK32	0.1632	0.0
Q15759	Q9UPZ9	0.1807	0.0
Q15759	Q9Y572	0.1639	0.0
Q15759	Q9Y5S2	0.1777	0.0
Q15759	Q9Y616	0.1883	0.0
Q15759	Q9Y6E0	0.1904	0.0
Q16512	O00311	0.1652	0.0
Q16512	O00444	0.147	0.0
Q16512	O14578	0.1786	0.0
Q16512	O14757	0.1525	0.0
Q16512	O14965	0.1589	0.0
Q16512	O14976	0.1623	0.0
Q16512	O60285	0.1843	0.0
Q16512	O75116	0.1616	0.0
Q16512	O76039	0.1766	0.0
Q16512	O94806	0.2121	0.0
Q16512	O95835	0.2009	0.0
Q16512	O96013	0.166	0.5
Q16512	P05771	0.1605	0.0
Q16512	P15735	0.1632	0.0
Q16512	P17252	0.1612	0.0
Q16512	P17612	0.1482	0.0
Q16512	P19784	0.1402	0.0
Q16512	P22694	0.1962	0.0
Q16512	P23443	0.1425	0.0
Q16512	P30291	0.1781	0.0
Q16512	P36507	0.1546	0.0
Q16512	P36896	0.201	0.0
Q16512	P36897	0.1805	0.0
Q16512	P45983	0.1928	0.0
Q16512	P45984	0.1464	0.0
Q16512	P48729	0.1567	0.0
Q16512	P48730	0.1607	0.0
Q16512	P49137	0.1301	0.0
Q16512	P49674	0.1685	0.0
Q16512	P49759	0.153	0.0
Q16512	P49760	0.1388	0.0
Q16512	P49840	0.1995	0.0625
Q16512	P49841	0.1917	0.0
Q16512	P50613	0.1639	0.0
Q16512	P50750	0.1511	0.0
Q16512	P51817	0.173	0.19999999999999996
Q16512	P54646	0.1601	0.0
Q16512	P68400	0.1528	0.0
Q16512	Q00536	0.167	0.0
Q16512	Q02750	0.1986	0.0
Q16512	Q04759	0.1653	0.0
Q16512	Q05655	0.2489	0.0
Q16512	Q13043	0.1638	0.0
Q16512	Q13163	0.2457	0.0
Q16512	Q13188	0.1657	0.0
Q16512	Q13464	0.1752	0.0
Q16512	Q13705	0.1829	0.0
Q16512	Q13873	0.1932	0.0
Q16512	Q13976	0.1726	0.09999999999999998
Q16512	Q15759	0.2028	0.0
Q16512	Q16512	0.0	1.0
Q16512	Q16539	0.128	0.0
Q16512	Q2M2I8	0.1428	0.0
Q16512	Q5VT25	0.2188	0.0
Q16512	Q6DT37	0.1825	0.0
Q16512	Q6P5Z2	0.1595	0.09999999999999998
Q16512	Q6PHR2	0.1683	0.0
Q16512	Q7L7X3	0.1952	0.0
Q16512	Q8NEV1	0.1214	0.0
