Pfam domain	Domain 1	Domain 2	Length Domain 1	Length Domain 2	Seq Id	RMSD	Prop aligned	Dist centroids (A)	Pocket 1	Pocket 2	PocketVec Similarity
PF00011	O14558_PF00011_66_158	Q14990_PF00011_124_201	93	78	0.286	0.649	1.0	5.771	O14558_PF00011_66_158_fpocket_1	Q14990_PF00011_124_201_fpocket_1	0.819
PF00011	O14558_PF00011_66_158	Q16082_PF00011_66_163	93	98	0.571	0.213	1.0	3.691	O14558_PF00011_66_158_fpocket_1	Q16082_PF00011_66_163_fpocket_4	0.763
PF00011	P02511_PF00011_67_162	P04792_PF00011_87_184	96	98	0.733	0.189	1.0	0.83	P02511_PF00011_67_162_fpocket_1	P04792_PF00011_87_184_fpocket_2	0.907
PF00011	P02511_PF00011_67_162	Q14990_PF00011_124_201	96	78	0.2	0.546	0.928571	5.889	P02511_PF00011_67_162_fpocket_2	Q14990_PF00011_124_201_fpocket_2	0.792
PF00011	P02511_PF00011_67_162	Q16082_PF00011_66_163	96	98	0.4	0.206	1.0	0.962	P02511_PF00011_67_162_fpocket_2	Q16082_PF00011_66_163_fpocket_4	0.842
PF00011	P02511_PF00011_67_162	Q9UBY9_PF00011_74_170	96	97	0.667	0.286	1.0	0.926	P02511_PF00011_67_162_fpocket_1	Q9UBY9_PF00011_74_170_fpocket_5	0.895
PF00011	P04792_PF00011_87_184	Q9UBY9_PF00011_74_170	98	97	0.438	0.301	1.0	0.942	P04792_PF00011_87_184_fpocket_2	Q9UBY9_PF00011_74_170_fpocket_5	0.884
PF00011	Q12988_PF00011_64_150	Q14990_PF00011_124_201	87	78	0.1	0.454	1.0	1.841	Q12988_PF00011_64_150_fpocket_1	Q14990_PF00011_124_201_fpocket_1	0.795
PF00011	Q12988_PF00011_64_150	Q9UJY1_PF00011_93_180	87	88	0.2	0.379	1.0	2.413	Q12988_PF00011_64_150_fpocket_1	Q9UJY1_PF00011_93_180_fpocket_2	0.8
PF00011	Q14990_PF00011_124_201	Q9UJY1_PF00011_93_180	78	88	0.4	0.334	1.0	0.837	Q14990_PF00011_124_201_fpocket_1	Q9UJY1_PF00011_93_180_fpocket_2	0.854
PF00013	P51114_PF00013_283_353	P57723_PF00013_243_307	71	65	0.6	1.145	0.928571	2.674	P51114_PF00013_283_353_fpocket_2	P57723_PF00013_243_307_fpocket_2	0.8280000000000001
PF00013	P51114_PF00013_283_353	P57723_PF00013_243_307	71	65	0.429	1.265	0.933333	2.329	P51114_PF00013_283_353_fpocket_3	P57723_PF00013_243_307_fpocket_1	0.81
PF00013	P51114_PF00013_283_353	P61978_PF00013_146_211	71	66	0.231	1.203	0.928571	5.802	P51114_PF00013_283_353_fpocket_2	P61978_PF00013_146_211_fpocket_1	0.817
PF00013	P51114_PF00013_283_353	P61978_PF00013_146_211	71	66	0.188	1.427	0.941176	3.329	P51114_PF00013_283_353_fpocket_3	P61978_PF00013_146_211_fpocket_1	0.8220000000000001
PF00013	P51114_PF00013_283_353	Q00341_PF00013_152_214	71	63	0.214	0.949	1.0	1.632	P51114_PF00013_283_353_fpocket_2	Q00341_PF00013_152_214_fpocket_1	0.8160000000000001
PF00013	P51114_PF00013_283_353	Q00341_PF00013_729_792	71	64	0.231	0.967	0.928571	0.56	P51114_PF00013_283_353_fpocket_2	Q00341_PF00013_729_792_fpocket_4	0.839
PF00013	P51114_PF00013_283_353	Q00341_PF00013_729_792	71	64	0.176	1.002	0.923077	2.314	P51114_PF00013_283_353_fpocket_3	Q00341_PF00013_729_792_fpocket_5	0.8220000000000001
PF00013	P51114_PF00013_283_353	Q15637_PF00013_137_224	71	88	0.214	1.565	0.823529	1.873	P51114_PF00013_283_353_fpocket_3	Q15637_PF00013_137_224_fpocket_4	0.819
PF00013	P51114_PF00013_283_353	Q5U5Q3_PF00013_232_295	71	64	0.286	1.048	0.875	5.665	P51114_PF00013_283_353_fpocket_2	Q5U5Q3_PF00013_232_295_fpocket_2	0.808
PF00013	P51114_PF00013_283_353	Q5U5Q3_PF00013_232_295	71	64	0.286	1.2	0.875	4.215	P51114_PF00013_283_353_fpocket_3	Q5U5Q3_PF00013_232_295_fpocket_2	0.836
PF00013	P51114_PF00013_283_353	Q92945_PF00013_235_301	71	67	0.188	0.904	0.888889	0.834	P51114_PF00013_283_353_fpocket_3	Q92945_PF00013_235_301_fpocket_3	0.83
PF00013	P51114_PF00013_283_353	Q9Y6M1_PF00013_195_260	71	66	0.357	1.075	0.875	2.358	P51114_PF00013_283_353_fpocket_3	Q9Y6M1_PF00013_195_260_fpocket_1	0.827
PF00013	P57723_PF00013_243_307	P61978_PF00013_146_211	65	66	0.353	0.738	1.0	2.345	P57723_PF00013_243_307_fpocket_1	P61978_PF00013_146_211_fpocket_1	0.859
PF00013	P57723_PF00013_243_307	P61978_PF00013_146_211	65	66	0.438	0.656	1.0	4.055	P57723_PF00013_243_307_fpocket_2	P61978_PF00013_146_211_fpocket_1	0.835
PF00013	P57723_PF00013_243_307	Q00341_PF00013_152_214	65	63	0.278	1.242	0.9375	3.29	P57723_PF00013_243_307_fpocket_2	Q00341_PF00013_152_214_fpocket_1	0.778
PF00013	P57723_PF00013_243_307	Q00341_PF00013_729_792	65	64	0.133	0.853	1.0	0.928	P57723_PF00013_243_307_fpocket_1	Q00341_PF00013_729_792_fpocket_5	0.8109999999999999
PF00013	P57723_PF00013_243_307	Q00341_PF00013_729_792	65	64	0.353	0.694	1.0	3.111	P57723_PF00013_243_307_fpocket_2	Q00341_PF00013_729_792_fpocket_4	0.817
PF00013	P57723_PF00013_243_307	Q15637_PF00013_137_224	65	88	0.2	1.296	0.882353	1.227	P57723_PF00013_243_307_fpocket_1	Q15637_PF00013_137_224_fpocket_4	0.827
PF00013	P57723_PF00013_243_307	Q15637_PF00013_137_224	65	88	0.312	1.296	0.882353	5.543	P57723_PF00013_243_307_fpocket_2	Q15637_PF00013_137_224_fpocket_4	0.8029999999999999
PF00013	P57723_PF00013_243_307	Q5U5Q3_PF00013_232_295	65	64	0.267	1.157	0.9375	2.821	P57723_PF00013_243_307_fpocket_1	Q5U5Q3_PF00013_232_295_fpocket_2	0.835
PF00013	P57723_PF00013_243_307	Q5U5Q3_PF00013_232_295	65	64	0.312	0.898	0.9375	3.538	P57723_PF00013_243_307_fpocket_2	Q5U5Q3_PF00013_232_295_fpocket_2	0.792
PF00013	P57723_PF00013_243_307	Q92945_PF00013_235_301	65	67	0.176	0.549	0.933333	2.452	P57723_PF00013_243_307_fpocket_1	Q92945_PF00013_235_301_fpocket_3	0.7969999999999999
PF00013	P57723_PF00013_243_307	Q9Y6M1_PF00013_195_260	65	66	0.357	0.466	0.933333	1.349	P57723_PF00013_243_307_fpocket_1	Q9Y6M1_PF00013_195_260_fpocket_1	0.846
PF00013	P57723_PF00013_243_307	Q9Y6M1_PF00013_195_260	65	66	0.467	0.359	0.9375	5.225	P57723_PF00013_243_307_fpocket_2	Q9Y6M1_PF00013_195_260_fpocket_1	0.841
PF00013	P61978_PF00013_146_211	Q00341_PF00013_152_214	66	63	0.333	1.117	0.941176	5.19	P61978_PF00013_146_211_fpocket_1	Q00341_PF00013_152_214_fpocket_1	0.815
PF00013	P61978_PF00013_146_211	Q00341_PF00013_729_792	66	64	0.176	1.023	1.0	3.122	P61978_PF00013_146_211_fpocket_1	Q00341_PF00013_729_792_fpocket_5	0.8180000000000001
PF00013	P61978_PF00013_146_211	Q15637_PF00013_137_224	66	88	0.235	1.37	0.882353	1.319	P61978_PF00013_146_211_fpocket_1	Q15637_PF00013_137_224_fpocket_4	0.827
PF00013	P61978_PF00013_146_211	Q5U5Q3_PF00013_232_295	66	64	0.333	1.154	0.9375	1.049	P61978_PF00013_146_211_fpocket_1	Q5U5Q3_PF00013_232_295_fpocket_2	0.8089999999999999
PF00013	P61978_PF00013_146_211	Q92945_PF00013_235_301	66	67	0.312	0.672	0.941176	3.899	P61978_PF00013_146_211_fpocket_1	Q92945_PF00013_235_301_fpocket_3	0.83
PF00013	P61978_PF00013_146_211	Q9Y6M1_PF00013_195_260	66	66	0.375	0.528	0.9375	1.095	P61978_PF00013_146_211_fpocket_1	Q9Y6M1_PF00013_195_260_fpocket_1	0.873
PF00013	Q00341_PF00013_152_214	Q00341_PF00013_729_792	63	64	0.333	1.255	0.941176	1.552	Q00341_PF00013_152_214_fpocket_1	Q00341_PF00013_729_792_fpocket_4	0.825
PF00013	Q00341_PF00013_152_214	Q5U5Q3_PF00013_232_295	63	64	0.389	0.904	0.875	5.029	Q00341_PF00013_152_214_fpocket_1	Q5U5Q3_PF00013_232_295_fpocket_2	0.81
PF00013	Q00341_PF00013_152_214	Q9Y6M1_PF00013_195_260	63	66	0.176	0.471	0.875	5.958	Q00341_PF00013_152_214_fpocket_1	Q9Y6M1_PF00013_195_260_fpocket_1	0.795
PF00013	Q00341_PF00013_729_792	Q15637_PF00013_137_224	64	88	0.077	1.198	0.882353	2.078	Q00341_PF00013_729_792_fpocket_5	Q15637_PF00013_137_224_fpocket_4	0.823
PF00013	Q00341_PF00013_729_792	Q5U5Q3_PF00013_232_295	64	64	0.294	0.819	0.9375	5.749	Q00341_PF00013_729_792_fpocket_4	Q5U5Q3_PF00013_232_295_fpocket_2	0.83
PF00013	Q00341_PF00013_729_792	Q5U5Q3_PF00013_232_295	64	64	0.133	1.013	0.9375	3.869	Q00341_PF00013_729_792_fpocket_5	Q5U5Q3_PF00013_232_295_fpocket_2	0.83
PF00013	Q00341_PF00013_729_792	Q92945_PF00013_235_301	64	67	0.118	0.803	0.923077	2.118	Q00341_PF00013_729_792_fpocket_5	Q92945_PF00013_235_301_fpocket_3	0.808
PF00013	Q00341_PF00013_729_792	Q9Y6M1_PF00013_195_260	64	66	0.083	0.977	0.923077	2.182	Q00341_PF00013_729_792_fpocket_5	Q9Y6M1_PF00013_195_260_fpocket_1	0.835
PF00013	Q15637_PF00013_137_224	Q5U5Q3_PF00013_232_295	88	64	0.267	0.94	0.882353	2.445	Q15637_PF00013_137_224_fpocket_4	Q5U5Q3_PF00013_232_295_fpocket_2	0.8200000000000001
PF00013	Q15637_PF00013_137_224	Q92945_PF00013_235_301	88	67	0.357	1.168	0.823529	2.36	Q15637_PF00013_137_224_fpocket_4	Q92945_PF00013_235_301_fpocket_3	0.837
PF00013	Q15637_PF00013_137_224	Q9Y6M1_PF00013_195_260	88	66	0.286	1.223	0.823529	0.698	Q15637_PF00013_137_224_fpocket_4	Q9Y6M1_PF00013_195_260_fpocket_1	0.838
PF00013	Q5U5Q3_PF00013_232_295	Q5U5Q3_PF00013_328_389	64	62	0.5	1.428	0.9375	1.202	Q5U5Q3_PF00013_232_295_fpocket_1	Q5U5Q3_PF00013_328_389_fpocket_1	0.852
PF00013	Q5U5Q3_PF00013_232_295	Q92945_PF00013_235_301	64	67	0.143	1.034	0.875	4.892	Q5U5Q3_PF00013_232_295_fpocket_2	Q92945_PF00013_235_301_fpocket_3	0.7989999999999999
PF00013	Q5U5Q3_PF00013_232_295	Q9Y6M1_PF00013_195_260	64	66	0.5	1.096	0.875	1.899	Q5U5Q3_PF00013_232_295_fpocket_2	Q9Y6M1_PF00013_195_260_fpocket_1	0.8280000000000001
PF00013	Q92945_PF00013_235_301	Q9Y6M1_PF00013_195_260	67	66	0.333	0.637	1.0	2.932	Q92945_PF00013_235_301_fpocket_3	Q9Y6M1_PF00013_195_260_fpocket_1	0.869
PF00014	P02760_PF00014_286_338	P10646_PF00014_124_176	53	53	0.25	0.419	1.0	1.588	P02760_PF00014_286_338_fpocket_2	P10646_PF00014_124_176_fpocket_2	0.8200000000000001
PF00014	P02760_PF00014_286_338	P10646_PF00014_216_268	53	53	0.4	0.59	1.0	1.0	P02760_PF00014_286_338_fpocket_2	P10646_PF00014_216_268_fpocket_2	0.815
PF00014	P02760_PF00014_286_338	P48307_PF00014_95_150	53	56	0.312	0.734	1.0	0.953	P02760_PF00014_286_338_fpocket_2	P48307_PF00014_95_150_fpocket_1	0.808
PF00014	P02760_PF00014_286_338	Q06481_PF00014_309_361	53	53	0.5	0.595	1.0	1.1	P02760_PF00014_286_338_fpocket_2	Q06481_PF00014_309_361_fpocket_1	0.832
PF00014	P02760_PF00014_286_338	Q2UY09_PF00014_1071_1123	53	53	0.231	0.498	0.928571	0.832	P02760_PF00014_286_338_fpocket_2	Q2UY09_PF00014_1071_1123_fpocket_1	0.819
PF00014	P02760_PF00014_286_338	Q8IUA0_PF00014_94_146	53	53	0.438	0.535	0.941176	1.327	P02760_PF00014_286_338_fpocket_2	Q8IUA0_PF00014_94_146_fpocket_2	0.858
PF00014	P10646_PF00014_124_176	P10646_PF00014_216_268	53	53	0.333	0.436	1.0	1.115	P10646_PF00014_124_176_fpocket_2	P10646_PF00014_216_268_fpocket_2	0.789
PF00014	P10646_PF00014_124_176	P48307_PF00014_95_150	53	56	0.429	0.613	1.0	1.539	P10646_PF00014_124_176_fpocket_2	P48307_PF00014_95_150_fpocket_1	0.817
PF00014	P10646_PF00014_124_176	Q06481_PF00014_309_361	53	53	0.286	0.438	1.0	1.481	P10646_PF00014_124_176_fpocket_2	Q06481_PF00014_309_361_fpocket_1	0.748
PF00014	P10646_PF00014_124_176	Q2UY09_PF00014_1071_1123	53	53	0.308	0.669	0.928571	2.128	P10646_PF00014_124_176_fpocket_2	Q2UY09_PF00014_1071_1123_fpocket_1	0.8089999999999999
PF00014	P10646_PF00014_124_176	Q8IUA0_PF00014_94_146	53	53	0.25	0.505	0.941176	2.169	P10646_PF00014_124_176_fpocket_2	Q8IUA0_PF00014_94_146_fpocket_2	0.78
PF00014	P10646_PF00014_216_268	P48307_PF00014_95_150	53	56	0.267	0.862	1.0	0.952	P10646_PF00014_216_268_fpocket_2	P48307_PF00014_95_150_fpocket_1	0.81
PF00014	P10646_PF00014_216_268	Q06481_PF00014_309_361	53	53	0.4	0.392	1.0	0.364	P10646_PF00014_216_268_fpocket_2	Q06481_PF00014_309_361_fpocket_1	0.81
PF00014	P10646_PF00014_216_268	Q2UY09_PF00014_1071_1123	53	53	0.357	0.952	1.0	1.425	P10646_PF00014_216_268_fpocket_2	Q2UY09_PF00014_1071_1123_fpocket_1	0.788
PF00014	P10646_PF00014_216_268	Q8IUA0_PF00014_94_146	53	53	0.267	0.475	1.0	1.089	P10646_PF00014_216_268_fpocket_2	Q8IUA0_PF00014_94_146_fpocket_2	0.773
PF00014	P48307_PF00014_35_87	Q96NZ8_PF00014_358_410	53	53	0.571	0.769	1.0	1.443	P48307_PF00014_35_87_fpocket_1	Q96NZ8_PF00014_358_410_fpocket_1	0.817
PF00014	P48307_PF00014_95_150	Q06481_PF00014_309_361	56	53	0.429	0.683	1.0	0.907	P48307_PF00014_95_150_fpocket_1	Q06481_PF00014_309_361_fpocket_1	0.808
PF00014	P48307_PF00014_95_150	Q2UY09_PF00014_1071_1123	56	53	0.154	0.611	0.928571	1.144	P48307_PF00014_95_150_fpocket_1	Q2UY09_PF00014_1071_1123_fpocket_1	0.838
PF00014	P48307_PF00014_95_150	Q8IUA0_PF00014_94_146	56	53	0.375	0.58	0.941176	1.283	P48307_PF00014_95_150_fpocket_1	Q8IUA0_PF00014_94_146_fpocket_2	0.8140000000000001
PF00014	Q06481_PF00014_309_361	Q2UY09_PF00014_1071_1123	53	53	0.308	0.648	0.928571	1.004	Q06481_PF00014_309_361_fpocket_1	Q2UY09_PF00014_1071_1123_fpocket_1	0.815
PF00014	Q06481_PF00014_309_361	Q8IUA0_PF00014_94_146	53	53	0.357	0.407	0.941176	0.73	Q06481_PF00014_309_361_fpocket_1	Q8IUA0_PF00014_94_146_fpocket_2	0.8180000000000001
PF00014	Q2UY09_PF00014_1071_1123	Q8IUA0_PF00014_94_146	53	53	0.214	0.728	1.0	0.866	Q2UY09_PF00014_1071_1123_fpocket_1	Q8IUA0_PF00014_94_146_fpocket_2	0.813
PF00014	Q2UY09_PF00014_1071_1123	Q8IUA0_PF00014_94_146	53	53	0.333	0.176	1.0	2.352	Q2UY09_PF00014_1071_1123_fpocket_2	Q8IUA0_PF00014_94_146_fpocket_1	0.8140000000000001
PF00017	O14508_PF00017_48_129	O14544_PF00017_384_461	82	78	0.5	0.307	0.875	1.656	O14508_PF00017_48_129_fpocket_4	O14544_PF00017_384_461_fpocket_1	0.8160000000000001
PF00017	O14508_PF00017_48_129	P16333_PF00017_282_356	82	75	0.467	0.533	0.9375	0.748	O14508_PF00017_48_129_fpocket_4	P16333_PF00017_282_356_fpocket_3	0.821
PF00017	O14508_PF00017_48_129	P16333_PF00017_282_356	82	75	0.462	0.62	0.928571	2.872	O14508_PF00017_48_129_fpocket_5	P16333_PF00017_282_356_fpocket_2	0.839
PF00017	O14508_PF00017_48_129	P16591_PF00017_460_531	82	72	0.6	0.41	0.9375	1.788	O14508_PF00017_48_129_fpocket_4	P16591_PF00017_460_531_fpocket_2	0.8009999999999999
PF00017	O14508_PF00017_48_129	P16591_PF00017_460_531	82	72	0.462	0.505	0.928571	0.997	O14508_PF00017_48_129_fpocket_5	P16591_PF00017_460_531_fpocket_5	0.848
PF00017	O14508_PF00017_48_129	Q9H3Y6_PF00017_120_197	82	78	0.625	0.658	0.9375	2.187	O14508_PF00017_48_129_fpocket_4	Q9H3Y6_PF00017_120_197_fpocket_2	0.813
PF00017	O14508_PF00017_48_129	Q9H3Y6_PF00017_120_197	82	78	0.6	0.658	0.9375	5.375	O14508_PF00017_48_129_fpocket_4	Q9H3Y6_PF00017_120_197_fpocket_3	0.785
PF00017	O14508_PF00017_48_129	Q9H6Q3_PF00017_94_176	82	83	0.667	0.608	0.9375	2.049	O14508_PF00017_48_129_fpocket_4	Q9H6Q3_PF00017_94_176_fpocket_1	0.832
PF00017	O14508_PF00017_48_129	Q9H6Q3_PF00017_94_176	82	83	0.667	0.608	0.9375	4.747	O14508_PF00017_48_129_fpocket_4	Q9H6Q3_PF00017_94_176_fpocket_6	0.79
PF00017	O14508_PF00017_48_129	Q9UKW4_PF00017_672_746	82	75	0.533	0.514	0.9375	1.669	O14508_PF00017_48_129_fpocket_4	Q9UKW4_PF00017_672_746_fpocket_2	0.819
PF00017	O14508_PF00017_48_129	Q9UN19_PF00017_35_109	82	75	0.294	0.997	0.9375	1.756	O14508_PF00017_48_129_fpocket_4	Q9UN19_PF00017_35_109_fpocket_2	0.8
PF00017	O14508_PF00017_48_129	Q9UN19_PF00017_35_109	82	75	0.462	1.58	0.928571	0.577	O14508_PF00017_48_129_fpocket_5	Q9UN19_PF00017_35_109_fpocket_1	0.795
PF00017	O14544_PF00017_384_461	P16333_PF00017_282_356	78	75	0.5	1.065	0.933333	1.853	O14544_PF00017_384_461_fpocket_1	P16333_PF00017_282_356_fpocket_3	0.8069999999999999
PF00017	O14544_PF00017_384_461	P16591_PF00017_460_531	78	72	0.643	0.829	0.933333	0.339	O14544_PF00017_384_461_fpocket_1	P16591_PF00017_460_531_fpocket_2	0.8180000000000001
PF00017	O14544_PF00017_384_461	Q8IZW8_PF00017_449_541	78	93	0.333	2.172	0.866667	0.609	O14544_PF00017_384_461_fpocket_1	Q8IZW8_PF00017_449_541_fpocket_1	0.8280000000000001
PF00017	O14544_PF00017_384_461	Q9H3Y6_PF00017_120_197	78	78	0.467	0.644	0.933333	0.947	O14544_PF00017_384_461_fpocket_1	Q9H3Y6_PF00017_120_197_fpocket_2	0.765
PF00017	O14544_PF00017_384_461	Q9H6Q3_PF00017_94_176	78	83	0.529	0.618	0.933333	0.393	O14544_PF00017_384_461_fpocket_1	Q9H6Q3_PF00017_94_176_fpocket_1	0.815
PF00017	O14544_PF00017_384_461	Q9UKW4_PF00017_672_746	78	75	0.4	0.41	0.933333	0.361	O14544_PF00017_384_461_fpocket_1	Q9UKW4_PF00017_672_746_fpocket_2	0.84
PF00017	O14544_PF00017_384_461	Q9UN19_PF00017_35_109	78	75	0.5	1.146	0.933333	0.203	O14544_PF00017_384_461_fpocket_1	Q9UN19_PF00017_35_109_fpocket_2	0.839
PF00017	P16333_PF00017_282_356	P16591_PF00017_460_531	75	72	0.385	0.774	1.0	1.917	P16333_PF00017_282_356_fpocket_2	P16591_PF00017_460_531_fpocket_5	0.795
PF00017	P16333_PF00017_282_356	P16591_PF00017_460_531	75	72	0.533	0.792	1.0	2.189	P16333_PF00017_282_356_fpocket_3	P16591_PF00017_460_531_fpocket_2	0.756
PF00017	P16333_PF00017_282_356	P40763_PF00017_584_674	75	91	0.154	3.777	0.875	5.816	P16333_PF00017_282_356_fpocket_2	P40763_PF00017_584_674_fpocket_7	0.782
PF00017	P16333_PF00017_282_356	Q8IZW8_PF00017_449_541	75	93	0.5	1.461	0.8125	1.997	P16333_PF00017_282_356_fpocket_3	Q8IZW8_PF00017_449_541_fpocket_1	0.833
PF00017	P16333_PF00017_282_356	Q9H3Y6_PF00017_120_197	75	78	0.5	0.933	1.0	2.453	P16333_PF00017_282_356_fpocket_3	Q9H3Y6_PF00017_120_197_fpocket_2	0.8069999999999999
PF00017	P16333_PF00017_282_356	Q9H3Y6_PF00017_120_197	75	78	0.5	0.933	1.0	5.276	P16333_PF00017_282_356_fpocket_3	Q9H3Y6_PF00017_120_197_fpocket_3	0.817
PF00017	P16333_PF00017_282_356	Q9H6Q3_PF00017_94_176	75	83	0.562	0.857	1.0	2.139	P16333_PF00017_282_356_fpocket_3	Q9H6Q3_PF00017_94_176_fpocket_1	0.864
PF00017	P16333_PF00017_282_356	Q9H6Q3_PF00017_94_176	75	83	0.562	0.857	1.0	4.672	P16333_PF00017_282_356_fpocket_3	Q9H6Q3_PF00017_94_176_fpocket_6	0.834
PF00017	P16333_PF00017_282_356	Q9UKW4_PF00017_672_746	75	75	0.438	1.048	1.0	1.913	P16333_PF00017_282_356_fpocket_3	Q9UKW4_PF00017_672_746_fpocket_2	0.8069999999999999
PF00017	P16333_PF00017_282_356	Q9UN19_PF00017_35_109	75	75	0.462	0.955	1.0	2.256	P16333_PF00017_282_356_fpocket_2	Q9UN19_PF00017_35_109_fpocket_1	0.775
PF00017	P16333_PF00017_282_356	Q9UN19_PF00017_35_109	75	75	0.5	0.689	1.0	1.651	P16333_PF00017_282_356_fpocket_3	Q9UN19_PF00017_35_109_fpocket_2	0.794
PF00017	P16591_PF00017_460_531	P40763_PF00017_584_674	72	91	0.214	3.727	0.875	5.397	P16591_PF00017_460_531_fpocket_5	P40763_PF00017_584_674_fpocket_7	0.785
PF00017	P16591_PF00017_460_531	Q9H3Y6_PF00017_120_197	72	78	0.5	0.839	1.0	0.651	P16591_PF00017_460_531_fpocket_2	Q9H3Y6_PF00017_120_197_fpocket_2	0.8260000000000001
PF00017	P16591_PF00017_460_531	Q9H6Q3_PF00017_94_176	72	83	0.611	0.951	1.0	0.894	P16591_PF00017_460_531_fpocket_2	Q9H6Q3_PF00017_94_176_fpocket_1	0.8240000000000001
PF00017	P16591_PF00017_460_531	Q9H6Q3_PF00017_94_176	72	83	0.615	0.951	1.0	6.095	P16591_PF00017_460_531_fpocket_2	Q9H6Q3_PF00017_94_176_fpocket_6	0.779
PF00017	P16591_PF00017_460_531	Q9UKW4_PF00017_672_746	72	75	0.312	0.852	1.0	0.168	P16591_PF00017_460_531_fpocket_2	Q9UKW4_PF00017_672_746_fpocket_2	0.787
PF00017	P16591_PF00017_460_531	Q9UN19_PF00017_35_109	72	75	0.533	0.88	1.0	0.43	P16591_PF00017_460_531_fpocket_2	Q9UN19_PF00017_35_109_fpocket_2	0.8200000000000001
PF00017	P16591_PF00017_460_531	Q9UN19_PF00017_35_109	72	75	0.462	1.435	1.0	1.079	P16591_PF00017_460_531_fpocket_5	Q9UN19_PF00017_35_109_fpocket_1	0.833
PF00017	Q8IZW8_PF00017_449_541	Q9H3Y6_PF00017_120_197	93	78	0.5	1.782	0.8125	1.41	Q8IZW8_PF00017_449_541_fpocket_1	Q9H3Y6_PF00017_120_197_fpocket_2	0.817
PF00017	Q8IZW8_PF00017_449_541	Q9H6Q3_PF00017_94_176	93	83	0.643	1.62	0.823529	0.479	Q8IZW8_PF00017_449_541_fpocket_1	Q9H6Q3_PF00017_94_176_fpocket_1	0.881
PF00017	Q8IZW8_PF00017_449_541	Q9UKW4_PF00017_672_746	93	75	0.214	1.72	0.8125	0.949	Q8IZW8_PF00017_449_541_fpocket_1	Q9UKW4_PF00017_672_746_fpocket_2	0.881
PF00017	Q8IZW8_PF00017_449_541	Q9UKW4_PF00017_672_746	93	75	0.286	0.629	1.0	3.07	Q8IZW8_PF00017_449_541_fpocket_4	Q9UKW4_PF00017_672_746_fpocket_3	0.795
PF00017	Q9H3Y6_PF00017_120_197	Q9H6Q3_PF00017_94_176	78	83	0.75	0.487	1.0	1.004	Q9H3Y6_PF00017_120_197_fpocket_2	Q9H6Q3_PF00017_94_176_fpocket_1	0.832
PF00017	Q9H3Y6_PF00017_120_197	Q9H6Q3_PF00017_94_176	78	83	0.583	0.41	1.0	0.935	Q9H3Y6_PF00017_120_197_fpocket_3	Q9H6Q3_PF00017_94_176_fpocket_6	0.8160000000000001
PF00017	Q9H3Y6_PF00017_120_197	Q9UKW4_PF00017_672_746	78	75	0.375	0.462	1.0	0.828	Q9H3Y6_PF00017_120_197_fpocket_2	Q9UKW4_PF00017_672_746_fpocket_2	0.78
PF00017	Q9H3Y6_PF00017_120_197	Q9UN19_PF00017_35_109	78	75	0.471	1.115	1.0	0.892	Q9H3Y6_PF00017_120_197_fpocket_2	Q9UN19_PF00017_35_109_fpocket_2	0.768
PF00017	Q9H6Q3_PF00017_94_176	Q9UKW4_PF00017_672_746	83	75	0.5	0.53	1.0	0.667	Q9H6Q3_PF00017_94_176_fpocket_1	Q9UKW4_PF00017_672_746_fpocket_2	0.8109999999999999
PF00017	Q9H6Q3_PF00017_94_176	Q9UN19_PF00017_35_109	83	75	0.529	1.069	1.0	0.456	Q9H6Q3_PF00017_94_176_fpocket_1	Q9UN19_PF00017_35_109_fpocket_2	0.8240000000000001
PF00017	Q9UKW4_PF00017_672_746	Q9UN19_PF00017_35_109	75	75	0.312	1.192	1.0	0.373	Q9UKW4_PF00017_672_746_fpocket_2	Q9UN19_PF00017_35_109_fpocket_2	0.839
PF00018	O00160_PF00018_1047_1092	P07947_PF00018_97_144	46	48	0.6	0.374	0.9375	0.201	O00160_PF00018_1047_1092_fpocket_1	P07947_PF00018_97_144_fpocket_1	0.888
PF00018	O00160_PF00018_1047_1092	P14598_PF00018_232_277	46	46	0.438	0.361	0.9375	0.926	O00160_PF00018_1047_1092_fpocket_1	P14598_PF00018_232_277_fpocket_1	0.859
PF00018	O00160_PF00018_1047_1092	P19878_PF00018_246_291	46	46	0.25	0.399	0.9375	0.72	O00160_PF00018_1047_1092_fpocket_1	P19878_PF00018_246_291_fpocket_1	0.895
PF00018	O00160_PF00018_1047_1092	P55345_PF00018_36_81	46	46	0.533	0.335	0.9375	0.753	O00160_PF00018_1047_1092_fpocket_1	P55345_PF00018_36_81_fpocket_1	0.891
PF00018	O00160_PF00018_1047_1092	Q15700_PF00018_542_598	46	57	0.429	0.464	0.933333	2.347	O00160_PF00018_1047_1092_fpocket_1	Q15700_PF00018_542_598_fpocket_3	0.714
PF00018	O00160_PF00018_1047_1092	Q15700_PF00018_542_598	46	57	0.286	1.462	1.0	2.74	O00160_PF00018_1047_1092_fpocket_2	Q15700_PF00018_542_598_fpocket_1	0.776
PF00018	O00160_PF00018_1047_1092	Q92783_PF00018_216_261	46	46	0.643	0.282	0.933333	0.305	O00160_PF00018_1047_1092_fpocket_1	Q92783_PF00018_216_261_fpocket_1	0.921
PF00018	O00160_PF00018_1047_1092	Q99963_PF00018_291_336	46	46	0.429	0.436	0.875	0.458	O00160_PF00018_1047_1092_fpocket_1	Q99963_PF00018_291_336_fpocket_1	0.917
