Kinase pair (UniprotID1 - UniprotID2)	Max. TM-Score	Max. Seq. Id.	PocketVec distance	Exp. Prof. Jaccard Similarity
O14976-Q6PHR2	0.87059	40.529	0.2035	0.0
O14976-Q7KZI7	0.846	33.333	0.1968	0.0
O14976-Q7L7X3	0.83485	33.197	0.1967	0.0
O14976-Q8N4C8	0.89352	40.794	0.1786	0.0
O14976-Q8NEV1	0.90247	37.407	0.1839	0.0
O14976-Q8TD08	0.86732	36.481	0.1934	0.0
O14976-Q8TDX7	0.86695	33.891	0.1483	0.0
O14976-Q92918	0.84676	30.488	0.187	0.0
O14976-Q96GD4	0.85372	32.661	0.1683	0.0
O14976-Q96L34	0.90007	34.836	0.19	0.0
O14976-Q96NX5	0.90446	34.874	0.1722	0.0
O14976-Q96RR4	0.85556	33.74	0.1616	0.0
O14976-Q9H093	0.87831	33.047	0.2158	0.0
O14976-Q9H0K1	0.88449	30.364	0.1614	0.0
O14976-Q9H2K8	0.73828	31.418	0.1852	0.0
O14976-Q9HAZ1	0.86886	32.068	0.2194	0.0
O14976-Q9NQU5	0.90142	59.643	0.1435	0.0
O14976-Q9NSY1	0.83956	36.066	0.1741	0.0
O14976-Q9P289	0.72491	26.506	0.1933	0.0
O14976-Q9UBE8	0.80832	31.513	0.1518	0.0
O14976-Q9UK32	0.79923	33.473	0.2092	0.0
O14976-Q9UKE5	0.85772	35.043	0.184	0.0
O14976-Q9UL54	0.8353	33.191	0.2082	0.0
O14976-Q9UPZ9	0.87181	28.571	0.1808	0.0
O14976-Q9Y243	0.77924	32.353	0.1523	0.0
O14976-Q9Y2K2	0.8652	32.114	0.185	0.0
O14976-Q9Y572	0.7899	30.769	0.1699	0.0
O14976-Q9Y5S2	0.9501	33.603	0.1949	0.0
O14976-Q9Y616	0.93951	35.081	0.1763	0.0
O14976-Q9Y6E0	0.80475	28.926	0.1823	0.0
O15530-O43930	0.823	29.004	0.1787	0.0
O15530-O75116	0.86903	33.75	0.1986	0.0
O15530-O75385	0.86735	30.631	0.1932	0.0
O15530-O75460	0.85643	32.719	0.1885	0.0
O15530-O76039	0.89777	29.694	0.2049	0.0
O15530-O94804	0.84	34.413	0.1819	0.0
O15530-O94806	0.94859	37.143	0.1796	0.0
O15530-O95819	0.96391	37.402	0.1624	0.0
O15530-O95835	0.78604	36.667	0.1761	0.0
O15530-O96013	0.85187	30.973	0.1673	0.0
O15530-P05771	0.93119	30.488	0.1713	0.0
O15530-P11309	0.84733	27.642	0.2223	0.0
O15530-P11802	0.88238	30.222	0.2163	0.0
O15530-P17252	0.94896	38.115	0.1544	0.0
O15530-P17612	0.86347	32.864	0.16	0.0
O15530-P19784	0.91969	31.048	0.1744	0.0
O15530-P22612	0.84265	31.064	0.1902	0.0
O15530-P22694	0.92778	34.156	0.1896	0.0
O15530-P23443	0.95432	34.694	0.2009	0.0
O15530-P24723	0.89087	33.906	0.1684	0.0
O15530-P24941	0.8337	32.174	0.1841	0.0
O15530-P27361	0.87097	28.216	0.1621	0.0
O15530-P27448	0.84487	32.479	0.1601	0.0
O15530-P28482	0.88954	30.0	0.2011	0.0
O15530-P30291	0.80662	31.22	0.1868	0.0
O15530-P31749	0.83664	31.527	0.2019	0.0
O15530-P31751	0.95181	33.469	0.201	0.0
O15530-P33981	0.93342	35.865	0.1801	0.0
O15530-P36507	0.9731	45.098	0.1647	0.0
O15530-P36896	0.89584	27.126	0.1896	0.0
O15530-P36897	0.85771	33.18	0.1996	0.0
O15530-P45983	0.96357	42.105	0.1729	0.0
O15530-P45984	0.85508	29.098	0.1876	0.0
O15530-P49137	0.88501	32.083	0.1882	0.0
O15530-P49759	0.92299	30.328	0.1737	0.0
O15530-P49760	0.87699	28.807	0.14	0.0
O15530-P49761	0.89887	29.694	0.166	0.0
O15530-P49840	0.84338	30.172	0.1836	0.0
O15530-P49841	0.88221	32.314	0.2104	0.0
O15530-P50613	0.90178	32.53	0.166	0.0
O15530-P50750	0.89949	32.53	0.1611	0.0
O15530-P51817	0.85604	32.245	0.1684	0.0
O15530-P53350	0.82805	30.18	0.1934	0.0
O15530-P53779	0.89233	31.818	0.1734	0.0
O15530-P68400	0.84683	30.224	0.1257	0.0
O15530-Q00526	0.89004	34.818	0.1405	0.0
O15530-Q00535	0.91072	31.25	0.187	0.0
O15530-Q00536	0.89528	31.381	0.1622	0.0
O15530-Q02156	0.81148	33.466	0.1471	0.0
O15530-Q02750	0.89635	39.924	0.1931	0.0
O15530-Q04759	0.81058	33.613	0.1544	0.0
O15530-Q05655	0.88903	37.295	0.2022	0.0
O15530-Q13043	0.8087	36.975	0.1592	0.0
O15530-Q13131	0.78512	37.327	0.152	0.0
O15530-Q13177	0.89613	33.818	0.1364	0.0
O15530-Q13188	0.842	35.102	0.1587	0.0
O15530-Q13464	0.89055	34.008	0.1921	0.0
O15530-Q13555	0.90697	33.891	0.1532	0.0
O15530-Q13557	0.88321	33.6	0.171	0.0
O15530-Q13627	0.91205	34.599	0.1619	0.0
O15530-Q13873	0.86788	33.469	0.1654	0.0
O15530-Q13976	0.84487	32.794	0.1679	0.0
O15530-Q14004	0.89628	32.653	0.154	0.0
O15530-Q14680	0.86063	34.649	0.1733	0.0
O15530-Q15131	0.92365	32.068	0.1916	0.0
O15530-Q15759	0.92836	36.842	0.1964	0.0
O15530-Q15831	0.86263	33.772	0.1835	0.0
O15530-Q16512	0.82769	32.766	0.2016	0.0
O15530-Q16513	0.97112	38.889	0.1829	0.0
O15530-Q16539	0.81762	32.468	0.1831	0.0
O15530-Q16644	0.87206	30.837	0.1991	0.0
O15530-Q2M2I8	0.82764	37.179	0.179	0.0
O15530-Q5VT25	0.86514	28.378	0.1586	0.0
O15530-Q6A1A2	0.82519	35.514	0.197	0.0
O15530-Q6P5Z2	0.94488	30.864	0.1861	0.0
O15530-Q6PHR2	0.86108	33.058	0.1521	0.0
O15530-Q7KZI7	0.79173	25.896	0.1859	0.0
O15530-Q7L7X3	0.84154	36.087	0.1642	0.0
O15530-Q8N4C8	0.85037	37.327	0.1919	0.0
O15530-Q8NEV1	0.91	32.906	0.1551	0.0
O15530-Q8TD08	0.87248	31.967	0.1793	0.0
O15530-Q8TDX7	0.9088	36.727	0.1474	0.0
O15530-Q92918	0.83185	33.921	0.1808	0.0
O15530-Q96GD4	0.94715	31.707	0.1945	0.0
O15530-Q96L34	0.8428	25.301	0.1742	0.0
O15530-Q96NX5	0.94494	31.855	0.1475	0.0
O15530-Q96RR4	0.85811	33.607	0.1882	0.0
O15530-Q9H093	0.84718	32.245	0.1721	0.0
O15530-Q9H0K1	0.86069	29.15	0.1826	0.0
O15530-Q9H2K8	0.8268	31.78	0.1871	0.0
O15530-Q9HAZ1	0.83385	36.522	0.1697	0.0
O15530-Q9NQU5	0.71195	31.66	0.1695	0.0
O15530-Q9NSY1	0.82133	28.807	0.1928	0.0
O15530-Q9P289	0.86944	40.37	0.1711	0.0
O15530-Q9UBE8	0.80618	28.916	0.165	0.0
O15530-Q9UK32	0.85987	41.264	0.1847	0.0
O15530-Q9UKE5	0.83272	23.305	0.1319	0.0
O15530-Q9UL54	0.91547	30.677	0.1612	0.0
O15530-Q9UPZ9	0.8437	33.193	0.2066	0.0
O15530-Q9Y243	0.95647	31.076	0.1769	0.0
O15530-Q9Y2K2	0.94972	30.279	0.1703	0.0
O15530-Q9Y572	0.85667	33.058	0.1663	0.0
O15530-Q9Y5S2	0.90348	31.707	0.1957	0.0
O15530-Q9Y616	0.87561	29.63	0.1799	0.0
O15530-Q9Y6E0	0.89517	30.0	0.1877	0.0
O43930-O75116	0.82271	37.395	0.152	0.0
O43930-O75385	0.82168	38.723	0.1517	0.0
O43930-O75460	0.85668	39.326	0.1594	0.0
O43930-O76039	0.78981	38.889	0.153	0.0
O43930-O94804	0.89145	43.165	0.1845	0.0
O43930-O94806	0.82831	30.043	0.1896	0.0
O43930-O95819	0.83844	33.051	0.2285	0.0
O43930-O95835	0.86056	31.707	0.1583	0.0
O43930-O96013	0.83996	34.746	0.1522	0.0
O43930-P05771	0.81929	29.339	0.1676	0.0
O43930-P11309	0.78945	28.175	0.195	0.0
O43930-P11802	0.72137	36.058	0.1546	0.0
O43930-P17252	0.94003	54.255	0.1703	0.0
O43930-P17612	0.81821	28.947	0.1943	0.0
O43930-P19784	0.82389	26.609	0.1611	0.0
O43930-P22612	0.82566	37.179	0.1794	0.0
O43930-P22694	0.95413	53.901	0.1958	0.0
O43930-P23443	0.86866	36.131	0.2097	0.0
O43930-P24723	0.85101	32.922	0.1669	0.0
O43930-P24941	0.86037	32.491	0.1602	0.0
O43930-P27361	0.82055	29.317	0.1784	0.0
O43930-P27448	0.72433	33.333	0.1734	0.0
O43930-P28482	0.95169	31.2	0.1497	0.0
O43930-P30291	0.8511	29.752	0.1844	0.0
O43930-P31749	0.88251	36.864	0.1671	0.0
O43930-P31751	0.87372	31.579	0.1776	0.0
O43930-P33981	0.93727	32.794	0.1818	0.0
O43930-P36507	0.94744	33.198	0.1614	0.0
O43930-P36896	0.9478	31.02	0.1781	0.0
O43930-P36897	0.86678	33.607	0.1974	0.0
O43930-P45983	0.90263	33.054	0.21	0.0
O43930-P45984	0.9513	35.458	0.1583	0.0
O43930-P49137	0.88248	34.335	0.166	0.0
O43930-P49759	0.94957	33.333	0.1509	0.0
O43930-P49760	0.8678	36.667	0.1673	0.0
O43930-P49761	0.86411	30.769	0.1646	0.0
O43930-P49840	0.92405	37.097	0.1705	0.0
O43930-P49841	0.9218	35.484	0.1473	0.0
O43930-P50613	0.92872	32.271	0.1439	0.0
O43930-P50750	0.8715	31.276	0.1721	0.0
O43930-P51817	0.9278	29.435	0.1864	0.0
O43930-P53350	0.92438	34.524	0.1768	0.0
O43930-P53779	0.8732	31.276	0.1746	0.0
O43930-P68400	0.93738	31.873	0.1811	0.0
O43930-Q00526	0.88302	28.745	0.1732	0.0
O43930-Q00535	0.80155	32.917	0.1503	0.0
O43930-Q00536	0.88172	31.624	0.157	0.0
O43930-Q02156	0.9192	28.854	0.207	0.0
O43930-Q02750	0.91741	30.962	0.1859	0.0
O43930-Q04759	0.87698	40.086	0.1626	0.0
O43930-Q05655	0.90768	33.766	0.1897	0.0
O43930-Q13043	0.955	32.932	0.1739	0.0
O43930-Q13131	0.93945	34.286	0.1661	0.0
O43930-Q13177	0.93227	30.159	0.15	0.0
O43930-Q13188	0.8453	33.871	0.1857	0.0
O43930-Q13464	0.95533	34.677	0.1784	0.0
O43930-Q13555	0.94587	35.983	0.2011	0.0
O43930-Q13557	0.83182	29.218	0.1661	0.0
O43930-Q13627	0.83283	30.303	0.1505	0.0
O43930-Q13873	0.88705	30.638	0.1769	0.0
O43930-Q13976	0.87222	27.801	0.164	0.0
O43930-Q14004	0.87747	30.041	0.1764	0.0
O43930-Q14680	0.90561	33.054	0.1752	0.0
O43930-Q15131	0.95117	36.29	0.1579	0.0
O43930-Q15759	0.93167	33.061	0.1658	0.0
O43930-Q15831	0.94397	32.927	0.1682	0.0
O43930-Q16512	0.96003	31.621	0.1852	0.0
O43930-Q16513	0.88923	29.2	0.1805	0.0
O43930-Q16539	0.75518	33.333	0.2111	0.0
O43930-Q16644	0.74294	32.917	0.1845	0.0
O43930-Q2M2I8	0.76753	31.739	0.1485	0.0
O43930-Q5VT25	0.79651	28.692	0.1484	0.0
O43930-Q6A1A2	0.73676	34.632	0.1576	0.0
O43930-Q6P5Z2	0.80946	40.889	0.1413	0.0
O43930-Q6PHR2	0.811	40.444	0.1736	0.0
O43930-Q7KZI7	0.77911	24.336	0.1751	0.0
O43930-Q7L7X3	0.77686	26.222	0.1749	0.0
O43930-Q8N4C8	0.78991	33.047	0.1831	0.0
O43930-Q8NEV1	0.87695	33.061	0.1729	0.0
O43930-Q8TD08	0.79637	32.636	0.1592	0.0
O43930-Q8TDX7	0.81234	29.817	0.1312	0.0
O43930-Q92918	0.82967	28.326	0.1552	0.0
O43930-Q96GD4	0.96695	34.661	0.1681	0.0
O43930-Q96L34	0.99535	87.597	0.0709	0.0
O43930-Q96NX5	0.85161	32.389	0.1714	0.0
O43930-Q96RR4	0.89709	30.833	0.2182	0.0
O43930-Q9H093	0.85817	33.058	0.1828	0.0
O43930-Q9H0K1	0.95788	45.882	0.1188	0.0
O43930-Q9H2K8	0.86493	32.035	0.189	0.0
O43930-Q9HAZ1	0.92755	43.701	0.1628	0.0
O43930-Q9NQU5	0.87095	33.468	0.1456	0.0
O43930-Q9NSY1	0.78591	34.156	0.1795	0.0
O43930-Q9P289	0.82244	30.952	0.1732	0.0
O43930-Q9UBE8	0.81438	33.333	0.1645	0.0
O43930-Q9UK32	0.81533	34.783	0.1542	0.0
O43930-Q9UKE5	0.81471	33.469	0.1677	0.0
O43930-Q9UL54	0.82792	30.864	0.1659	0.0
O43930-Q9UPZ9	0.8334	30.081	0.1812	0.0
O43930-Q9Y243	0.86476	33.617	0.1498	0.0
O43930-Q9Y2K2	0.84403	28.632	0.2458	0.0
O43930-Q9Y572	0.84909	27.753	0.1638	0.0
O43930-Q9Y5S2	0.78669	32.099	0.1543	0.0
O43930-Q9Y616	0.79185	32.051	0.1627	0.0
O43930-Q9Y6E0	0.816	31.12	0.1693	0.0
O75116-O75385	0.80451	33.871	0.1902	0.0
O75116-O75460	0.8081	36.214	0.1729	0.0
O75116-O76039	0.77895	31.224	0.1499	0.0
O75116-O94804	0.81735	40.359	0.1739	0.0
O75116-O94806	0.84061	29.218	0.1457	0.0
O75116-O95819	0.82315	29.787	0.1692	0.0
O75116-O95835	0.80298	36.585	0.1687	0.0
O75116-O96013	0.83673	28.98	0.1987	0.0
O75116-P05771	0.85648	26.923	0.1767	0.0
O75116-P11309	0.92091	32.231	0.172	0.0
O75116-P11802	0.87166	30.705	0.1772	0.0
O75116-P17252	0.92202	34.274	0.1539	0.0
O75116-P17612	0.8561	28.571	0.2002	0.0
O75116-P19784	0.88462	32.78	0.2042	0.0
O75116-P22612	0.96129	34.8	0.1754	0.0
O75116-P22694	0.87093	31.687	0.1904	0.0
O75116-P23443	0.9532	37.354	0.1233	0.0
O75116-P24723	0.8375	33.476	0.1389	0.0
O75116-P24941	0.87274	31.963	0.1663	0.0
O75116-P27361	0.98088	50.195	0.1883	0.0
O75116-P27448	0.9138	34.959	0.183	0.0
O75116-P28482	0.93273	42.629	0.1538	0.0
O75116-P30291	0.86572	34.513	0.1814	0.0
O75116-P31749	0.9313	34.156	0.1623	0.0
O75116-P31751	0.94714	39.759	0.1595	0.0
O75116-P33981	0.85429	30.769	0.1639	0.0
O75116-P36507	0.96286	47.244	0.1984	0.0
O75116-P36896	0.97229	50.0	0.1709	0.0
O75116-P36897	0.82666	31.12	0.1742	0.0
O75116-P45983	0.91242	33.74	0.1502	0.0
O75116-P45984	0.96563	50.584	0.1945	0.0
O75116-P49137	0.86504	31.02	0.1927	0.0
O75116-P49759	0.78917	37.19	0.1628	0.0
O75116-P49760	0.89524	30.0	0.1734	0.0
O75116-P49761	0.96579	35.857	0.1624	0.0
O75116-P49840	0.94788	38.0	0.1621	0.0
O75116-P49841	0.92499	31.746	0.2004	0.0
O75116-P50613	0.85672	36.29	0.2067	0.0
O75116-P50750	0.9623	36.653	0.169	0.0
O75116-P51817	0.93819	36.0	0.1891	0.0
O75116-P53350	0.80106	30.242	0.1765	0.0
O75116-P53779	0.83337	31.048	0.1333	0.0
O75116-P68400	0.86948	37.395	0.192	0.0
O75116-Q00526	0.86752	31.95	0.2028	0.0
O75116-Q00535	0.8559	31.646	0.21	0.0
O75116-Q00536	0.89591	30.328	0.1972	0.0
O75116-Q02156	0.96362	38.247	0.1792	0.0
O75116-Q02750	0.94042	31.076	0.1326	0.0
O75116-Q04759	0.98009	48.638	0.1553	0.0
O75116-Q05655	0.95649	41.107	0.2039	0.0
O75116-Q13043	0.93113	42.126	0.1656	0.0
O75116-Q13131	0.86392	34.314	0.1809	0.0
O75116-Q13177	0.79662	28.279	0.1408	0.0
O75116-Q13188	0.77075	29.778	0.1797	0.0
O75116-Q13464	0.81491	32.365	0.1652	0.0
O75116-Q13555	0.8057	32.083	0.1406	0.0
O75116-Q13557	0.77951	32.653	0.1818	0.0
O75116-Q13627	0.77649	30.612	0.1747	0.0
O75116-Q13873	0.80147	33.945	0.1697	0.0
O75116-Q13976	0.85722	41.7	0.1698	0.0
O75116-Q14004	0.8555	33.735	0.1951	0.0
O75116-Q14680	0.82568	30.081	0.1776	0.0
O75116-Q15131	0.85707	39.676	0.1788	0.0
O75116-Q15759	0.83766	28.689	0.2181	0.0
O75116-Q15831	0.71297	32.576	0.1873	0.0
O75116-Q16512	0.83385	29.583	0.2026	0.0
O75116-Q16513	0.77911	32.171	0.1615	0.0
O75116-Q16539	0.73459	34.375	0.1554	0.0
O75116-Q16644	0.7893	33.333	0.1966	0.0
O75116-Q2M2I8	0.7251	33.014	0.1617	0.0
O75116-Q5VT25	0.70521	33.992	0.1838	0.0
O75116-Q6A1A2	0.83922	27.848	0.1721	0.0
O75116-Q6P5Z2	0.82414	31.25	0.2055	0.0
O75116-Q6PHR2	0.71375	33.333	0.1713	0.0
O75116-Q7KZI7	0.81776	30.131	0.2067	0.0
O75116-Q7L7X3	0.70602	33.333	0.1685	0.0
O75116-Q8N4C8	0.79917	29.96	0.1736	0.0
O75116-Q8NEV1	0.70803	31.535	0.1891	0.0
O75116-Q8TD08	0.82597	32.52	0.189	0.0
O75116-Q8TDX7	0.72416	33.721	0.2186	0.0
O75116-Q92918	0.72638	30.667	0.1644	0.0
O75116-Q96GD4	0.85969	36.585	0.2066	0.0
O75116-Q96L34	0.85616	31.727	0.2305	0.0
O75116-Q96NX5	0.83182	27.711	0.1708	0.0
O75116-Q96RR4	0.82566	27.642	0.1798	0.0
O75116-Q9H093	0.82014	32.917	0.1871	0.0
O75116-Q9H0K1	0.79723	31.02	0.1899	0.0
O75116-Q9H2K8	0.78784	31.429	0.2089	0.0
O75116-Q9HAZ1	0.78541	30.172	0.1663	0.0
O75116-Q9NQU5	0.72751	33.197	0.1783	0.0
O75116-Q9NSY1	0.73141	31.923	0.1333	0.0
O75116-Q9P289	0.81798	32.051	0.1731	0.0
O75116-Q9UBE8	0.82076	33.921	0.1546	0.0
O75116-Q9UK32	0.80425	29.412	0.1649	0.0
O75116-Q9UKE5	0.74097	31.373	0.1731	0.0
O75116-Q9UL54	0.74309	29.885	0.1872	0.0
O75116-Q9UPZ9	0.82073	27.711	0.1729	0.0
O75116-Q9Y243	0.77693	36.047	0.1635	0.0
O75116-Q9Y2K2	0.97582	52.326	0.1739	0.0
O75116-Q9Y572	0.73191	38.333	0.17	0.0
O75116-Q9Y5S2	0.70558	31.518	0.1643	0.0
O75116-Q9Y616	0.78987	30.568	0.1436	0.0
O75116-Q9Y6E0	0.82493	33.466	0.1625	0.0
O75385-O75460	0.77275	30.802	0.1556	0.0
O75385-O76039	0.83707	27.6	0.2193	0.0
O75385-O94804	0.81833	29.876	0.2103	0.0
O75385-O94806	0.86401	30.417	0.1595	0.0
O75385-O95819	0.84704	32.258	0.1613	0.0
O75385-O95835	0.8327	26.446	0.1871	0.0
O75385-O96013	0.84769	30.252	0.1519	0.0
O75385-P05771	0.82151	31.25	0.1675	0.0
O75385-P11309	0.73577	33.632	0.1364	0.0
O75385-P11802	0.81587	30.962	0.1456	0.0
O75385-P17252	0.8341	28.571	0.1728	0.0
O75385-P17612	0.83886	28.692	0.1728	0.0
O75385-P19784	0.81721	30.279	0.1846	0.0
O75385-P22612	0.82304	33.197	0.1769	0.0
O75385-P22694	0.8009	31.429	0.194	0.0
O75385-P23443	0.85341	35.565	0.1448	0.0
O75385-P24723	0.81401	35.341	0.188	0.0
O75385-P24941	0.83156	35.193	0.1911	0.0
O75385-P27361	0.80501	32.8	0.1689	0.0
O75385-P27448	0.86286	29.707	0.1982	0.0
O75385-P28482	0.69869	31.418	0.1754	0.0
O75385-P30291	0.70997	32.955	0.1791	0.0
O75385-P31749	0.72199	38.528	0.1843	0.0
O75385-P31751	0.70972	30.996	0.1486	0.0
O75385-P33981	0.71075	30.769	0.1702	0.0
O75385-P36507	0.72515	33.621	0.1638	0.0
O75385-P36896	0.72827	30.279	0.1698	0.0
O75385-P36897	0.82975	31.405	0.1805	0.0
O75385-P45983	0.74747	26.941	0.1645	0.0
O75385-P45984	0.81232	36.992	0.1641	0.0
O75385-P49137	0.76925	26.337	0.179	0.0
O75385-P49759	0.86684	29.555	0.1554	0.0
O75385-P49760	0.83842	28.571	0.1696	0.0
O75385-P49761	0.79697	32.083	0.1542	0.0
O75385-P49840	0.82868	31.513	0.1994	0.0
O75385-P49841	0.83651	33.333	0.1592	0.0
O75385-P50613	0.81057	30.962	0.1804	0.0
O75385-P50750	0.8143	30.802	0.1876	0.0
O75385-P51817	0.81656	30.29	0.1568	0.0
O75385-P53350	0.73408	34.8	0.2125	0.0
O75385-P53779	0.78414	34.127	0.1918	0.0
O75385-P68400	0.83224	31.276	0.18	0.0
O75385-Q00526	0.83549	34.322	0.1642	0.0
O75385-Q00535	0.86968	30.045	0.2028	0.0
O75385-Q00536	0.81471	30.672	0.1326	0.0
O75385-Q02156	0.79654	28.085	0.178	0.0
O75385-Q02750	0.88569	27.572	0.1439	0.0
O75385-Q04759	0.88078	25.21	0.1596	0.0
O75385-Q05655	0.79611	30.769	0.1671	0.0
O75385-Q13043	0.77931	32.051	0.1774	0.0
O75385-Q13131	0.83054	31.878	0.1871	0.0
O75385-Q13177	0.88433	26.971	0.1922	0.0
O75385-Q13188	0.80211	28.431	0.121	0.0
O75385-Q13464	0.8844	26.471	0.2074	0.0
O75385-Q13555	0.87983	28.395	0.1505	0.0
O75385-Q13557	0.85997	28.455	0.1676	0.0
O75385-Q13627	0.84748	29.412	0.1793	0.0
O75385-Q13873	0.8461	26.818	0.1725	0.0
O75385-Q13976	0.81166	25.764	0.1871	0.0
O75385-Q14004	0.82181	30.043	0.1419	0.0
O75385-Q14680	0.75318	29.046	0.133	0.0
O75385-Q15131	0.81856	30.973	0.206	0.0
O75385-Q15759	0.79261	25.61	0.1522	0.0
O75385-Q15831	0.8827	28.512	0.1916	0.0
O75385-Q16512	0.82285	31.718	0.1456	0.0
O75385-Q16513	0.85843	29.614	0.2112	0.0
O75385-Q16539	0.85777	32.174	0.1408	0.0
O75385-Q16644	0.83889	32.159	0.1754	0.0
O75385-Q2M2I8	0.83976	34.123	0.1826	0.0
O75385-Q5VT25	0.82804	28.916	0.1823	0.0
O75385-Q6A1A2	0.83596	31.33	0.1658	0.0
O75385-Q6P5Z2	0.85675	32.895	0.1822	0.0
O75385-Q6PHR2	0.76358	23.009	0.1811	0.0
O75385-Q7KZI7	0.88245	27.542	0.1744	0.0
O75385-Q7L7X3	0.81347	27.273	0.1642	0.0
O75385-Q8N4C8	0.88439	29.832	0.1669	0.0
O75385-Q8NEV1	0.85143	32.11	0.1933	0.0
O75385-Q8TD08	0.79913	29.268	0.1814	0.0
O75385-Q8TDX7	0.88313	27.778	0.1928	0.0
O75385-Q92918	0.81673	32.599	0.1814	0.0
O75385-Q96GD4	0.86101	28.27	0.1599	0.0
O75385-Q96L34	0.79937	37.321	0.2219	0.0
O75385-Q96NX5	0.85749	34.043	0.1637	0.0
O75385-Q96RR4	0.80796	29.694	0.1837	0.0
O75385-Q9H093	0.8462	30.0	0.2023	0.0
O75385-Q9H0K1	0.85124	32.34	0.1781	0.0
O75385-Q9H2K8	0.84939	28.216	0.1741	0.0
O75385-Q9HAZ1	0.87456	27.273	0.1691	0.0
O75385-Q9NQU5	0.86679	30.472	0.2086	0.0
O75385-Q9NSY1	0.82063	30.043	0.1614	0.0
O75385-Q9P289	0.76936	26.667	0.1656	0.0
O75385-Q9UBE8	0.81342	28.87	0.1753	0.0
O75385-Q9UK32	0.81448	29.289	0.19	0.0
O75385-Q9UKE5	0.83713	25.62	0.1547	0.0
O75385-Q9UL54	0.83871	24.219	0.1614	0.0
O75385-Q9UPZ9	0.77575	27.778	0.1821	0.0
O75385-Q9Y243	0.7482	31.14	0.1288	0.0
O75385-Q9Y2K2	0.80115	25.676	0.1744	0.0
O75385-Q9Y572	0.79173	34.513	0.1672	0.0
O75385-Q9Y5S2	0.79349	35.514	0.1565	0.0
O75385-Q9Y616	0.77195	32.353	0.1809	0.0
O75385-Q9Y6E0	0.76931	28.017	0.1585	0.0
O75460-O76039	0.8529	34.579	0.176	0.0
O75460-O94804	0.85287	33.333	0.1613	0.0
O75460-O94806	0.84993	34.052	0.2005	0.0
O75460-O95819	0.8026	30.837	0.1469	0.0
O75460-O95835	0.80477	27.805	0.1368	0.0
O75460-O96013	0.77807	27.966	0.1772	0.0
O75460-P05771	0.82195	30.556	0.1857	0.0
O75460-P11309	0.79835	24.706	0.1986	0.0
O75460-P11802	0.82021	29.694	0.2149	0.0
O75460-P17252	0.87636	30.126	0.1327	0.0
O75460-P17612	0.81133	29.333	0.1462	0.0
O75460-P19784	0.8528	24.28	0.194	0.0
O75460-P22612	0.79678	28.571	0.1867	0.0
O75460-P22694	0.83792	30.043	0.1532	0.0
O75460-P23443	0.84239	25.806	0.1758	0.0
O75460-P24723	0.84124	26.613	0.1724	0.0
O75460-P24941	0.83239	30.0	0.1759	0.0
O75460-P27361	0.85377	33.761	0.1492	0.0
O75460-P27448	0.88395	29.536	0.1674	0.0
O75460-P28482	0.86138	28.512	0.133	0.0
O75460-P30291	0.85472	34.188	0.1729	0.0
O75460-P31749	0.85798	28.017	0.2076	0.0
O75460-P31751	0.86289	29.258	0.1461	0.0
O75460-P33981	0.77482	30.252	0.1704	0.0
O75460-P36507	0.84521	25.6	0.2005	0.0
O75460-P36896	0.7702	27.928	0.1662	0.0
O75460-P36897	0.78935	37.712	0.1448	0.0
O75460-P45983	0.86966	34.188	0.1869	0.0
O75460-P45984	0.87125	32.922	0.1879	0.0
O75460-P49137	0.87226	34.177	0.175	0.0
O75460-P49759	0.99655	89.147	0.1016	0.0
O75460-P49760	0.8471	32.794	0.1649	0.0
O75460-P49761	0.8989	34.685	0.2206	0.0
O75460-P49840	0.85687	31.405	0.1646	0.0
O75460-P49841	0.96104	46.667	0.1298	0.0
O75460-P50613	0.86142	32.035	0.2038	0.0
O75460-P50750	0.87586	34.677	0.1544	0.0
O75460-P51817	0.85767	29.741	0.1911	0.0
O75460-P53350	0.97003	35.458	0.1622	0.0
O75460-P53779	0.92484	31.405	0.1644	0.0
O75460-P68400	0.89799	29.661	0.2062	0.0
O75460-Q00526	0.96929	35.857	0.1366	0.0
O75460-Q00535	0.94975	38.462	0.1759	0.0
O75460-Q00536	0.92624	32.143	0.1989	0.0
O75460-Q02156	0.85629	37.5	0.1796	0.0
O75460-Q02750	0.96593	37.45	0.1601	0.0
O75460-Q04759	0.94479	36.0	0.191	0.0
O75460-Q05655	0.80176	29.839	0.1815	0.0
O75460-Q13043	0.87111	34.034	0.2029	0.0
O75460-Q13131	0.82932	30.973	0.1591	0.0
O75460-Q13177	0.92334	44.488	0.1674	0.0
O75460-Q13188	0.81177	30.045	0.1672	0.0
O75460-Q13464	0.86869	31.25	0.1796	0.0
O75460-Q13555	0.83295	33.184	0.1811	0.0
O75460-Q13557	0.94849	33.068	0.1814	0.0
O75460-Q13627	0.97022	43.922	0.1912	0.0
O75460-Q13873	0.8742	32.099	0.1642	0.0
O75460-Q13976	0.83293	32.114	0.1648	0.0
O75460-Q14004	0.86275	31.12	0.1586	0.0
O75460-Q14680	0.86129	32.5	0.1831	0.0
O75460-Q15131	0.87314	30.992	0.1937	0.0
O75460-Q15759	0.87171	30.041	0.173	0.0
O75460-Q15831	0.87031	33.617	0.1771	0.0
O75460-Q16512	0.79416	41.026	0.1378	0.0
O75460-Q16513	0.8588	30.603	0.1711	0.0
