Uniprot ID	Compound Name	Binding
O94804	Momelotinib	0
O94804	Motesanib	0
O94804	OTS-167	1
O94804	Orantinib	0
O94804	P-276-00	0
O94804	PD-325901	0
O94804	PF-03814735	0
O94804	PF-3758309	0
O94804	PF-477736	0
O94804	PF-562271	0
O94804	PH-797804	0
O94804	PHA-793887	0
O94804	Pacritinib	0
O94804	Pexidartinib	0
O94804	Pimasertib	0
O94804	Ponatinib	0
O94804	R-547	0
O94804	RDEA-436	0
O94804	RGB-286638	0
O94804	Ro-4987655	0
O94804	Ro-5126766	0
O94804	Ruboxistaurin	0
O94804	SAR-407899	0
O94804	SB-1317	0
O94804	SCH-900776	0
O94804	SGI-1776	0
O94804	Sapanisertib	0
O94804	Silmitasertib	0
O94804	Sonolisib	0
O94804	Sotrastaurin	0
O94804	TAK-733	0
O94804	TAK-901	0
O94804	TG-100572	0
O94804	Talmapimod	0
O94804	Tanzisertib	0
O94804	Tesevatinib	0
O94804	Tozasertib	0
O94804	Trametinib	0
O94804	UCN-01	1
O94804	Uprosertib	0
O94804	VX-702	0
O94804	XL-019	0
O94804	XL-228	0
O94804	XL-413	0
O94804	Y-39983	0
O94806	AEW-541	0
O94806	AMG-208	0
O94806	AMG-900	0
O94806	AT-13148	0
O94806	AT-7519	0
O94806	AT-9283	0
O94806	AZD-1208	0
O94806	AZD-7762	0
O94806	AZD-8330	0
O94806	Abemaciclib	0
O94806	Alisertib	0
O94806	Alvocidib	0
O94806	BI-847325	0
O94806	BMS-690514	0
O94806	BMS-754807	0
O94806	Bafetinib	0
O94806	Barasertib_HQPA	0
O94806	Bosutinib	0
O94806	Brivanib_alaninate	0
O94806	CH-5183284	0
O94806	CP-547632	0
O94806	Cerdulatinib	0
O94806	Cobimetinib	0
O94806	Crenolanib	0
O94806	Cyc-116	0
O94806	Dabrafenib	0
O94806	Danusertib	0
O94806	Dasatinib	0
O94806	Defactinib	0
O94806	Dinaciclib	0
O94806	Dovitinib	0
O94806	GDC-0994	0
O94806	GSK-1059615	0
O94806	GSK-2110183	0
O94806	GSK-690693	0
O94806	Galunisertib	0
O94806	Gilteritinib	0
O94806	JNJ-26483327	0
O94806	K-252a	0
O94806	KW-2449	0
O94806	LY-2584702	0
O94806	Lestaurtinib	0
O94806	Linsitinib	0
O94806	Losmapimod	0
O94806	MK-1775	0
O94806	MK-2206	0
O94806	MK-5108	0
O94806	MLN-8054	0
O94806	Milciclib	0
O94806	Momelotinib	0
O94806	Motesanib	0
O94806	OTS-167	0
O94806	Orantinib	0
O94806	P-276-00	0
O94806	PD-325901	0
O94806	PF-03814735	0
O94806	PF-3758309	0
O94806	PF-477736	0
O94806	PF-562271	0
O94806	PH-797804	0
O94806	PHA-793887	0
O94806	Pacritinib	0
O94806	Pexidartinib	0
O94806	Pimasertib	0
O94806	Ponatinib	0
O94806	R-547	0
O94806	RDEA-436	0
O94806	RGB-286638	0
O94806	Ro-4987655	0
O94806	Ro-5126766	0
O94806	Ruboxistaurin	0
O94806	SAR-407899	0
O94806	SB-1317	0
O94806	SCH-900776	0
O94806	SGI-1776	0
O94806	Sapanisertib	0
O94806	Silmitasertib	0
O94806	Sonolisib	0
O94806	Sotrastaurin	0
O94806	TAK-733	0
O94806	TAK-901	0
O94806	TG-100572	1
O94806	Talmapimod	0
O94806	Tanzisertib	0
O94806	Tesevatinib	0
O94806	Tozasertib	0
O94806	Trametinib	0
O94806	UCN-01	0
O94806	Uprosertib	0
O94806	VX-702	0
O94806	XL-019	0
O94806	XL-228	0
O94806	XL-413	0
O94806	Y-39983	0
O95819	AEW-541	0
O95819	AMG-208	0
O95819	AMG-900	0
O95819	AT-13148	0
O95819	AT-7519	0
O95819	AT-9283	0
O95819	AZD-1208	0
O95819	AZD-7762	0
O95819	AZD-8330	0
O95819	Abemaciclib	0
O95819	Alisertib	0
O95819	Alvocidib	0
O95819	BI-847325	0
O95819	BMS-690514	0
O95819	BMS-754807	0
O95819	Bafetinib	0
O95819	Barasertib_HQPA	0
O95819	Bosutinib	0
O95819	Brivanib_alaninate	0
O95819	CH-5183284	0
O95819	CP-547632	0
O95819	Cerdulatinib	0
O95819	Cobimetinib	0
O95819	Crenolanib	0
O95819	Cyc-116	0
O95819	Dabrafenib	0
O95819	Danusertib	0
O95819	Dasatinib	0
O95819	Defactinib	0
O95819	Dinaciclib	0
O95819	Dovitinib	0
O95819	GDC-0994	0
O95819	GSK-1059615	0
O95819	GSK-2110183	0
O95819	GSK-690693	0
O95819	Galunisertib	0
O95819	Gilteritinib	0
O95819	JNJ-26483327	0
O95819	K-252a	1
O95819	KW-2449	0
O95819	LY-2584702	0
O95819	Lestaurtinib	0
O95819	Linsitinib	0
O95819	Losmapimod	0
O95819	MK-1775	0
O95819	MK-2206	0
O95819	MK-5108	0
O95819	MLN-8054	0
O95819	Milciclib	0
O95819	Momelotinib	0
O95819	Motesanib	0
O95819	OTS-167	0
O95819	Orantinib	0
O95819	P-276-00	0
O95819	PD-325901	0
O95819	PF-03814735	0
O95819	PF-3758309	0
O95819	PF-477736	0
O95819	PF-562271	0
O95819	PH-797804	0
O95819	PHA-793887	0
O95819	Pacritinib	0
O95819	Pexidartinib	0
O95819	Pimasertib	0
O95819	Ponatinib	0
O95819	R-547	0
O95819	RDEA-436	0
O95819	RGB-286638	0
O95819	Ro-4987655	0
O95819	Ro-5126766	0
O95819	Ruboxistaurin	0
O95819	SAR-407899	0
O95819	SB-1317	0
O95819	SCH-900776	0
O95819	SGI-1776	0
O95819	Sapanisertib	0
O95819	Silmitasertib	0
O95819	Sonolisib	0
O95819	Sotrastaurin	0
O95819	TAK-733	0
O95819	TAK-901	0
O95819	TG-100572	0
O95819	Talmapimod	0
O95819	Tanzisertib	0
O95819	Tesevatinib	0
O95819	Tozasertib	0
O95819	Trametinib	0
O95819	UCN-01	0
O95819	Uprosertib	0
O95819	VX-702	0
O95819	XL-019	0
O95819	XL-228	0
O95819	XL-413	0
O95819	Y-39983	0
O95835	AEW-541	0
O95835	AMG-208	0
O95835	AMG-900	0
O95835	AT-13148	1
O95835	AT-7519	0
O95835	AT-9283	0
O95835	AZD-1208	0
O95835	AZD-7762	0
O95835	AZD-8330	0
O95835	Abemaciclib	0
O95835	Alisertib	0
O95835	Alvocidib	0
O95835	BI-847325	0
O95835	BMS-690514	0
O95835	BMS-754807	0
O95835	Bafetinib	0
O95835	Barasertib_HQPA	0
O95835	Bosutinib	0
O95835	Brivanib_alaninate	0
O95835	CH-5183284	0
O95835	CP-547632	0
O95835	Cerdulatinib	0
O95835	Cobimetinib	0
O95835	Crenolanib	0
O95835	Cyc-116	0
O95835	Dabrafenib	0
O95835	Danusertib	0
O95835	Dasatinib	0
O95835	Defactinib	0
O95835	Dinaciclib	0
O95835	Dovitinib	0
O95835	GDC-0994	0
O95835	GSK-1059615	0
O95835	GSK-2110183	0
O95835	GSK-690693	0
O95835	Galunisertib	0
O95835	Gilteritinib	0
O95835	JNJ-26483327	0
O95835	K-252a	0
O95835	KW-2449	0
O95835	LY-2584702	0
O95835	Lestaurtinib	1
O95835	Linsitinib	0
O95835	Losmapimod	0
O95835	MK-1775	0
O95835	MK-2206	0
O95835	MK-5108	0
O95835	MLN-8054	0
O95835	Milciclib	0
O95835	Momelotinib	0
O95835	Motesanib	0
O95835	OTS-167	1
O95835	Orantinib	0
O95835	P-276-00	0
O95835	PD-325901	0
O95835	PF-03814735	0
O95835	PF-3758309	0
O95835	PF-477736	0
O95835	PF-562271	0
O95835	PH-797804	0
O95835	PHA-793887	0
O95835	Pacritinib	0
O95835	Pexidartinib	0
O95835	Pimasertib	0
O95835	Ponatinib	0
O95835	R-547	0
O95835	RDEA-436	0
O95835	RGB-286638	0
O95835	Ro-4987655	0
O95835	Ro-5126766	0
O95835	Ruboxistaurin	0
O95835	SAR-407899	0
O95835	SB-1317	0
O95835	SCH-900776	0
O95835	SGI-1776	0
O95835	Sapanisertib	0
O95835	Silmitasertib	0
O95835	Sonolisib	0
O95835	Sotrastaurin	0
O95835	TAK-733	0
O95835	TAK-901	0
O95835	TG-100572	0
O95835	Talmapimod	0
O95835	Tanzisertib	0
O95835	Tesevatinib	0
O95835	Tozasertib	0
O95835	Trametinib	0
O95835	UCN-01	0
O95835	Uprosertib	0
O95835	VX-702	0
O95835	XL-019	0
O95835	XL-228	0
O95835	XL-413	0
O95835	Y-39983	0
O96013	AEW-541	0
O96013	AMG-208	0
O96013	AMG-900	0
O96013	AT-13148	0
O96013	AT-7519	0
O96013	AT-9283	0
O96013	AZD-1208	0
O96013	AZD-7762	0
O96013	AZD-8330	0
O96013	Abemaciclib	0
O96013	Alisertib	0
O96013	Alvocidib	0
O96013	BI-847325	0
O96013	BMS-690514	0
O96013	BMS-754807	0
O96013	Bafetinib	0
O96013	Barasertib_HQPA	0
O96013	Bosutinib	0
O96013	Brivanib_alaninate	0
O96013	CH-5183284	0
O96013	CP-547632	0
O96013	Cerdulatinib	0
O96013	Cobimetinib	0
O96013	Crenolanib	0
O96013	Cyc-116	0
O96013	Dabrafenib	0
O96013	Danusertib	0
O96013	Dasatinib	0
O96013	Defactinib	0
O96013	Dinaciclib	0
O96013	Dovitinib	0
O96013	GDC-0994	0
O96013	GSK-1059615	0
O96013	GSK-2110183	0
O96013	GSK-690693	0
O96013	Galunisertib	0
O96013	Gilteritinib	0
O96013	JNJ-26483327	0
O96013	K-252a	0
O96013	KW-2449	0
O96013	LY-2584702	0
O96013	Lestaurtinib	1
O96013	Linsitinib	0
O96013	Losmapimod	0
O96013	MK-1775	0
O96013	MK-2206	0
O96013	MK-5108	0
O96013	MLN-8054	0
O96013	Milciclib	0
O96013	Momelotinib	0
O96013	Motesanib	0
O96013	OTS-167	0
O96013	Orantinib	0
O96013	P-276-00	0
O96013	PD-325901	0
O96013	PF-03814735	0
O96013	PF-3758309	0
O96013	PF-477736	0
O96013	PF-562271	0
O96013	PH-797804	0
O96013	PHA-793887	0
O96013	Pacritinib	0
O96013	Pexidartinib	0
O96013	Pimasertib	0
O96013	Ponatinib	0
O96013	R-547	0
O96013	RDEA-436	0
O96013	RGB-286638	0
O96013	Ro-4987655	0
O96013	Ro-5126766	0
O96013	Ruboxistaurin	0
O96013	SAR-407899	0
O96013	SB-1317	0
O96013	SCH-900776	0
O96013	SGI-1776	0
O96013	Sapanisertib	0
O96013	Silmitasertib	0
O96013	Sonolisib	0
O96013	Sotrastaurin	0
O96013	TAK-733	0
O96013	TAK-901	0
O96013	TG-100572	0
O96013	Talmapimod	0
O96013	Tanzisertib	0
O96013	Tesevatinib	0
O96013	Tozasertib	0
O96013	Trametinib	0
O96013	UCN-01	1
O96013	Uprosertib	0
O96013	VX-702	0
O96013	XL-019	0
O96013	XL-228	0
O96013	XL-413	0
O96013	Y-39983	0
P05771	AEW-541	0
P05771	AMG-208	0
P05771	AMG-900	0
P05771	AT-13148	0
P05771	AT-7519	0
P05771	AT-9283	0
P05771	AZD-1208	0
P05771	AZD-7762	0
P05771	AZD-8330	0
P05771	Abemaciclib	0
P05771	Alisertib	0
P05771	Alvocidib	0
P05771	BI-847325	0
P05771	BMS-690514	0
P05771	BMS-754807	0
P05771	Bafetinib	0
P05771	Barasertib_HQPA	0
P05771	Bosutinib	0
P05771	Brivanib_alaninate	0
P05771	CH-5183284	0
P05771	CP-547632	0
P05771	Cerdulatinib	0
P05771	Cobimetinib	0
P05771	Crenolanib	0
P05771	Cyc-116	0
P05771	Dabrafenib	0
P05771	Danusertib	0
P05771	Dasatinib	0
P05771	Defactinib	0
P05771	Dinaciclib	0
P05771	Dovitinib	0
P05771	GDC-0994	0
P05771	GSK-1059615	0
P05771	GSK-2110183	0
P05771	GSK-690693	0
P05771	Galunisertib	0
P05771	Gilteritinib	0
P05771	JNJ-26483327	0
P05771	K-252a	0
P05771	KW-2449	0
P05771	LY-2584702	0
P05771	Lestaurtinib	0
P05771	Linsitinib	0
P05771	Losmapimod	0
P05771	MK-1775	0
P05771	MK-2206	0
P05771	MK-5108	0
P05771	MLN-8054	0
P05771	Milciclib	0
P05771	Momelotinib	0
P05771	Motesanib	0
P05771	OTS-167	0
P05771	Orantinib	0
P05771	P-276-00	0
P05771	PD-325901	0
P05771	PF-03814735	0
P05771	PF-3758309	0
P05771	PF-477736	0
P05771	PF-562271	0
P05771	PH-797804	0
P05771	PHA-793887	0
P05771	Pacritinib	0
P05771	Pexidartinib	0
P05771	Pimasertib	0
P05771	Ponatinib	0
P05771	R-547	0
P05771	RDEA-436	0
P05771	RGB-286638	0
P05771	Ro-4987655	0
P05771	Ro-5126766	0
P05771	Ruboxistaurin	0
P05771	SAR-407899	0
P05771	SB-1317	0
P05771	SCH-900776	0
P05771	SGI-1776	0
P05771	Sapanisertib	0
P05771	Silmitasertib	0
P05771	Sonolisib	0
P05771	Sotrastaurin	1
P05771	TAK-733	0
P05771	TAK-901	0
P05771	TG-100572	0
P05771	Talmapimod	0
P05771	Tanzisertib	0
P05771	Tesevatinib	0
P05771	Tozasertib	0
P05771	Trametinib	0
P05771	UCN-01	1
P05771	Uprosertib	0
P05771	VX-702	0
P05771	XL-019	0
P05771	XL-228	0
P05771	XL-413	0
P05771	Y-39983	0
P11309	AEW-541	0
P11309	AMG-208	0
P11309	AMG-900	0
P11309	AT-13148	0
P11309	AT-7519	0
P11309	AT-9283	0
P11309	AZD-1208	1
P11309	AZD-7762	0
P11309	AZD-8330	0
P11309	Abemaciclib	1
P11309	Alisertib	0
P11309	Alvocidib	0
P11309	BI-847325	0
P11309	BMS-690514	0
P11309	BMS-754807	0
P11309	Bafetinib	0
P11309	Barasertib_HQPA	0
P11309	Bosutinib	0
P11309	Brivanib_alaninate	0
P11309	CH-5183284	0
P11309	CP-547632	0
P11309	Cerdulatinib	0
P11309	Cobimetinib	0
P11309	Crenolanib	0
P11309	Cyc-116	0
P11309	Dabrafenib	0
P11309	Danusertib	0
P11309	Dasatinib	0
P11309	Defactinib	0
P11309	Dinaciclib	0
P11309	Dovitinib	0
P11309	GDC-0994	0
P11309	GSK-1059615	0
P11309	GSK-2110183	0
P11309	GSK-690693	0
P11309	Galunisertib	0
P11309	Gilteritinib	0
P11309	JNJ-26483327	0
P11309	K-252a	0
P11309	KW-2449	0
P11309	LY-2584702	0
P11309	Lestaurtinib	0
P11309	Linsitinib	0
P11309	Losmapimod	0
P11309	MK-1775	0
P11309	MK-2206	0
P11309	MK-5108	0
P11309	MLN-8054	0
P11309	Milciclib	0
P11309	Momelotinib	0
P11309	Motesanib	0
P11309	OTS-167	1
P11309	Orantinib	0
P11309	P-276-00	0
P11309	PD-325901	0
P11309	PF-03814735	0
P11309	PF-3758309	0
P11309	PF-477736	0
P11309	PF-562271	0
P11309	PH-797804	0
P11309	PHA-793887	0
P11309	Pacritinib	0
P11309	Pexidartinib	0
P11309	Pimasertib	0
P11309	Ponatinib	0
P11309	R-547	0
P11309	RDEA-436	0
P11309	RGB-286638	0
P11309	Ro-4987655	0
P11309	Ro-5126766	0
P11309	Ruboxistaurin	0
P11309	SAR-407899	0
P11309	SB-1317	0
P11309	SCH-900776	0
P11309	SGI-1776	0
P11309	Sapanisertib	0
P11309	Silmitasertib	0
P11309	Sonolisib	0
P11309	Sotrastaurin	0
P11309	TAK-733	0
P11309	TAK-901	0
P11309	TG-100572	0
P11309	Talmapimod	0
P11309	Tanzisertib	0
P11309	Tesevatinib	0
P11309	Tozasertib	0
P11309	Trametinib	0
P11309	UCN-01	0
P11309	Uprosertib	0
P11309	VX-702	0
P11309	XL-019	0
P11309	XL-228	0
P11309	XL-413	1
P11309	Y-39983	0
P11802	AEW-541	0
P11802	AMG-208	0
P11802	AMG-900	0
P11802	AT-13148	0
P11802	AT-7519	0
P11802	AT-9283	0
P11802	AZD-1208	0
P11802	AZD-7762	0
P11802	AZD-8330	0
P11802	Abemaciclib	0
P11802	Alisertib	0
P11802	Alvocidib	0
P11802	BI-847325	0
P11802	BMS-690514	0
P11802	BMS-754807	0
P11802	Bafetinib	0
P11802	Barasertib_HQPA	0
P11802	Bosutinib	0
P11802	Brivanib_alaninate	0
P11802	CH-5183284	0
P11802	CP-547632	0
P11802	Cerdulatinib	0
P11802	Cobimetinib	0
P11802	Crenolanib	0
P11802	Cyc-116	0
P11802	Dabrafenib	0
P11802	Danusertib	0
P11802	Dasatinib	0
P11802	Defactinib	0
P11802	Dinaciclib	0
P11802	Dovitinib	0
P11802	GDC-0994	0
P11802	GSK-1059615	0
P11802	GSK-2110183	0
P11802	GSK-690693	0
P11802	Galunisertib	0
P11802	Gilteritinib	0
P11802	JNJ-26483327	0
P11802	K-252a	1
P11802	KW-2449	0
P11802	LY-2584702	0
P11802	Lestaurtinib	0
P11802	Linsitinib	0
P11802	Losmapimod	0
P11802	MK-1775	0
P11802	MK-2206	0
P11802	MK-5108	0
P11802	MLN-8054	0
P11802	Milciclib	0
P11802	Momelotinib	0
P11802	Motesanib	0
P11802	OTS-167	0
P11802	Orantinib	0
P11802	P-276-00	0
P11802	PD-325901	0
P11802	PF-03814735	0
P11802	PF-3758309	0
P11802	PF-477736	0
P11802	PF-562271	0
P11802	PH-797804	0
P11802	PHA-793887	0
P11802	Pacritinib	0
P11802	Pexidartinib	0
P11802	Pimasertib	0
P11802	Ponatinib	0
P11802	R-547	0
P11802	RDEA-436	0
P11802	RGB-286638	0
P11802	Ro-4987655	0
P11802	Ro-5126766	0
P11802	Ruboxistaurin	0
P11802	SAR-407899	0
P11802	SB-1317	0
P11802	SCH-900776	0
P11802	SGI-1776	0
P11802	Sapanisertib	0
P11802	Silmitasertib	0
P11802	Sonolisib	0
P11802	Sotrastaurin	0
P11802	TAK-733	0
P11802	TAK-901	0
P11802	TG-100572	0
P11802	Talmapimod	0
P11802	Tanzisertib	0
P11802	Tesevatinib	0
P11802	Tozasertib	0
P11802	Trametinib	0
P11802	UCN-01	0
P11802	Uprosertib	0
P11802	VX-702	0
P11802	XL-019	0
P11802	XL-228	0
P11802	XL-413	0
P11802	Y-39983	0
P17252	AEW-541	0
P17252	AMG-208	0
P17252	AMG-900	0
P17252	AT-13148	0
P17252	AT-7519	0
P17252	AT-9283	0
P17252	AZD-1208	0
P17252	AZD-7762	0
P17252	AZD-8330	0
P17252	Abemaciclib	0
P17252	Alisertib	0
P17252	Alvocidib	0
P17252	BI-847325	0
P17252	BMS-690514	0
P17252	BMS-754807	0
P17252	Bafetinib	0
P17252	Barasertib_HQPA	0
P17252	Bosutinib	0
P17252	Brivanib_alaninate	0
P17252	CH-5183284	0
P17252	CP-547632	0
P17252	Cerdulatinib	0
P17252	Cobimetinib	0
P17252	Crenolanib	0
P17252	Cyc-116	0
P17252	Dabrafenib	0
P17252	Danusertib	0
P17252	Dasatinib	0
P17252	Defactinib	0
P17252	Dinaciclib	0
P17252	Dovitinib	0
P17252	GDC-0994	0
P17252	GSK-1059615	0
P17252	GSK-2110183	0
P17252	GSK-690693	0
P17252	Galunisertib	0
P17252	Gilteritinib	0
P17252	JNJ-26483327	0
P17252	K-252a	0
P17252	KW-2449	0
P17252	LY-2584702	0
P17252	Lestaurtinib	0
P17252	Linsitinib	0
P17252	Losmapimod	0
P17252	MK-1775	0
P17252	MK-2206	0
P17252	MK-5108	0
P17252	MLN-8054	0
P17252	Milciclib	0
P17252	Momelotinib	0
P17252	Motesanib	0
P17252	OTS-167	0
P17252	Orantinib	0
P17252	P-276-00	0
P17252	PD-325901	0
P17252	PF-03814735	0
P17252	PF-3758309	0
P17252	PF-477736	0
P17252	PF-562271	0
P17252	PH-797804	0
P17252	PHA-793887	0
P17252	Pacritinib	0
P17252	Pexidartinib	0
P17252	Pimasertib	0
P17252	Ponatinib	0
P17252	R-547	0
P17252	RDEA-436	0
P17252	RGB-286638	0
P17252	Ro-4987655	0
P17252	Ro-5126766	0
P17252	Ruboxistaurin	1
P17252	SAR-407899	0
P17252	SB-1317	0
P17252	SCH-900776	0
P17252	SGI-1776	0
P17252	Sapanisertib	0
P17252	Silmitasertib	0
P17252	Sonolisib	0
P17252	Sotrastaurin	1
P17252	TAK-733	0
P17252	TAK-901	0
P17252	TG-100572	0
P17252	Talmapimod	0
P17252	Tanzisertib	0
P17252	Tesevatinib	0
P17252	Tozasertib	0
P17252	Trametinib	0
P17252	UCN-01	0
P17252	Uprosertib	0
P17252	VX-702	0
P17252	XL-019	0
P17252	XL-228	0
P17252	XL-413	0
P17252	Y-39983	0
P17612	AEW-541	0
P17612	AMG-208	0
P17612	AMG-900	0
P17612	AT-13148	1
P17612	AT-7519	0
P17612	AT-9283	0
P17612	AZD-1208	0
P17612	AZD-7762	0
P17612	AZD-8330	0
P17612	Abemaciclib	0
P17612	Alisertib	0
P17612	Alvocidib	0
P17612	BI-847325	0
P17612	BMS-690514	0
P17612	BMS-754807	0
P17612	Bafetinib	0
P17612	Barasertib_HQPA	0
P17612	Bosutinib	0
P17612	Brivanib_alaninate	0
P17612	CH-5183284	0
P17612	CP-547632	0
P17612	Cerdulatinib	0
P17612	Cobimetinib	0
P17612	Crenolanib	0
P17612	Cyc-116	0
P17612	Dabrafenib	0
P17612	Danusertib	0
P17612	Dasatinib	0
P17612	Defactinib	0
P17612	Dinaciclib	0
P17612	Dovitinib	0
P17612	GDC-0994	0
P17612	GSK-1059615	0
P17612	GSK-2110183	0
P17612	GSK-690693	0
P17612	Galunisertib	0
P17612	Gilteritinib	0
P17612	JNJ-26483327	0
P17612	K-252a	0
P17612	KW-2449	0
P17612	LY-2584702	0
P17612	Lestaurtinib	0
P17612	Linsitinib	0
P17612	Losmapimod	0
P17612	MK-1775	0
P17612	MK-2206	0
P17612	MK-5108	0
P17612	MLN-8054	0
P17612	Milciclib	0
P17612	Momelotinib	0
P17612	Motesanib	0
P17612	OTS-167	0
P17612	Orantinib	0
P17612	P-276-00	0
P17612	PD-325901	0
P17612	PF-03814735	0
P17612	PF-3758309	0
P17612	PF-477736	0
P17612	PF-562271	0
P17612	PH-797804	0
P17612	PHA-793887	0
P17612	Pacritinib	0
P17612	Pexidartinib	0
P17612	Pimasertib	0
P17612	Ponatinib	0
P17612	R-547	0
P17612	RDEA-436	0
P17612	RGB-286638	0
P17612	Ro-4987655	0
P17612	Ro-5126766	0
P17612	Ruboxistaurin	0
P17612	SAR-407899	1
P17612	SB-1317	0
P17612	SCH-900776	0
P17612	SGI-1776	0
P17612	Sapanisertib	0
P17612	Silmitasertib	0
P17612	Sonolisib	0
P17612	Sotrastaurin	0
P17612	TAK-733	0
P17612	TAK-901	0
P17612	TG-100572	0
P17612	Talmapimod	0
P17612	Tanzisertib	0
P17612	Tesevatinib	0
P17612	Tozasertib	0
P17612	Trametinib	0
P17612	UCN-01	0
P17612	Uprosertib	1
P17612	VX-702	0
P17612	XL-019	0
P17612	XL-228	0
P17612	XL-413	0
P17612	Y-39983	0
P19784	AEW-541	0
P19784	AMG-208	0
P19784	AMG-900	0
P19784	AT-13148	0
P19784	AT-7519	0
P19784	AT-9283	0
P19784	AZD-1208	0
P19784	AZD-7762	0
P19784	AZD-8330	0
P19784	Abemaciclib	1
P19784	Alisertib	0
P19784	Alvocidib	0
P19784	BI-847325	0
P19784	BMS-690514	0
P19784	BMS-754807	0
P19784	Bafetinib	0
P19784	Barasertib_HQPA	0
P19784	Bosutinib	0
P19784	Brivanib_alaninate	0
P19784	CH-5183284	0
P19784	CP-547632	0
P19784	Cerdulatinib	0
P19784	Cobimetinib	0
P19784	Crenolanib	0
P19784	Cyc-116	1
P19784	Dabrafenib	0
P19784	Danusertib	0
P19784	Dasatinib	0
P19784	Defactinib	0
P19784	Dinaciclib	0
P19784	Dovitinib	0
P19784	GDC-0994	0
P19784	GSK-1059615	1
P19784	GSK-2110183	0
P19784	GSK-690693	0
P19784	Galunisertib	0
P19784	Gilteritinib	0
P19784	JNJ-26483327	0
P19784	K-252a	0
P19784	KW-2449	0
P19784	LY-2584702	0
P19784	Lestaurtinib	0
P19784	Linsitinib	0
P19784	Losmapimod	0
P19784	MK-1775	0
P19784	MK-2206	0
P19784	MK-5108	0
P19784	MLN-8054	0
P19784	Milciclib	0
P19784	Momelotinib	0
P19784	Motesanib	0
P19784	OTS-167	1
P19784	Orantinib	0
P19784	P-276-00	0
P19784	PD-325901	0
P19784	PF-03814735	0
P19784	PF-3758309	0
P19784	PF-477736	0
P19784	PF-562271	0
P19784	PH-797804	0
P19784	PHA-793887	0
P19784	Pacritinib	0
P19784	Pexidartinib	0
P19784	Pimasertib	0
P19784	Ponatinib	0
P19784	R-547	0
P19784	RDEA-436	0
P19784	RGB-286638	1
P19784	Ro-4987655	0
P19784	Ro-5126766	0
P19784	Ruboxistaurin	0
P19784	SAR-407899	0
P19784	SB-1317	0
P19784	SCH-900776	0
P19784	SGI-1776	0
P19784	Sapanisertib	0
P19784	Silmitasertib	1
P19784	Sonolisib	0
P19784	Sotrastaurin	0
P19784	TAK-733	0
P19784	TAK-901	0
P19784	TG-100572	0
P19784	Talmapimod	0
P19784	Tanzisertib	0
P19784	Tesevatinib	0
P19784	Tozasertib	0
P19784	Trametinib	0
P19784	UCN-01	0
P19784	Uprosertib	0
P19784	VX-702	0
P19784	XL-019	0
P19784	XL-228	0
P19784	XL-413	1
P19784	Y-39983	0
P22612	AEW-541	0
P22612	AMG-208	1
P22612	AMG-900	0
P22612	AT-13148	0
P22612	AT-7519	0
P22612	AT-9283	1
P22612	AZD-1208	0
P22612	AZD-7762	0
P22612	AZD-8330	0
P22612	Abemaciclib	0
P22612	Alisertib	0
P22612	Alvocidib	0
P22612	BI-847325	0
P22612	BMS-690514	0
P22612	BMS-754807	0
P22612	Bafetinib	0
P22612	Barasertib_HQPA	0
P22612	Bosutinib	0
P22612	Brivanib_alaninate	0
P22612	CH-5183284	0
P22612	CP-547632	0
P22612	Cerdulatinib	0
P22612	Cobimetinib	0
P22612	Crenolanib	0
P22612	Cyc-116	0
P22612	Dabrafenib	0
P22612	Danusertib	0
P22612	Dasatinib	0
P22612	Defactinib	0
P22612	Dinaciclib	0
P22612	Dovitinib	0
P22612	GDC-0994	0
P22612	GSK-1059615	0
P22612	GSK-2110183	0
P22612	GSK-690693	0
P22612	Galunisertib	0
P22612	Gilteritinib	0
P22612	JNJ-26483327	0
P22612	K-252a	0
P22612	KW-2449	0
P22612	LY-2584702	0
P22612	Lestaurtinib	0
P22612	Linsitinib	0
P22612	Losmapimod	0
P22612	MK-1775	0
P22612	MK-2206	0
P22612	MK-5108	0
P22612	MLN-8054	0
P22612	Milciclib	0
P22612	Momelotinib	0
P22612	Motesanib	0
P22612	OTS-167	0
P22612	Orantinib	0
P22612	P-276-00	0
P22612	PD-325901	0
P22612	PF-03814735	0
P22612	PF-3758309	0
P22612	PF-477736	0
P22612	PF-562271	0
P22612	PH-797804	0
P22612	PHA-793887	0
P22612	Pacritinib	0
P22612	Pexidartinib	0
P22612	Pimasertib	0
P22612	Ponatinib	0
P22612	R-547	0
P22612	RDEA-436	0
P22612	RGB-286638	0
P22612	Ro-4987655	0
P22612	Ro-5126766	0
P22612	Ruboxistaurin	0
P22612	SAR-407899	0
P22612	SB-1317	0
P22612	SCH-900776	0
P22612	SGI-1776	0
P22612	Sapanisertib	0
P22612	Silmitasertib	0
P22612	Sonolisib	1
P22612	Sotrastaurin	0
P22612	TAK-733	0
P22612	TAK-901	0
P22612	TG-100572	0
P22612	Talmapimod	0
P22612	Tanzisertib	0
P22612	Tesevatinib	0
P22612	Tozasertib	0
P22612	Trametinib	0
P22612	UCN-01	0
P22612	Uprosertib	0
P22612	VX-702	0
P22612	XL-019	0
P22612	XL-228	0
P22612	XL-413	0
P22612	Y-39983	0
P22694	AEW-541	0
P22694	AMG-208	0
P22694	AMG-900	0
P22694	AT-13148	1
P22694	AT-7519	0
P22694	AT-9283	0
P22694	AZD-1208	0
