Kinase pair (UniprotID1 - UniprotID2)	Max. TM-Score	Max. Seq. Id.	PocketVec distance	Exp. Prof. Jaccard Similarity
P68400-Q5VT25	0.72551	31.78	0.1833	0.0
P68400-Q6DT37	0.85413	33.48	0.1732	0.0
P68400-Q6P5Z2	0.81237	29.536	0.2074	0.0
P68400-Q6PHR2	0.85194	32.627	0.1597	0.0
P68400-Q7L7X3	0.82947	28.507	0.1867	0.0
P68400-Q8NEV1	0.84789	32.258	0.2167	0.0
P68400-Q8TD19	0.8654	29.73	0.1607	0.0
P68400-Q96GD4	0.89965	34.672	0.1462	0.0
P68400-Q9H093	0.83654	35.714	0.1521	0.0
P68400-Q9H0K1	0.8911	36.981	0.1732	0.0
P68400-Q9HAZ1	0.84709	29.2	0.1848	0.0
P68400-Q9NQU5	0.8937	36.782	0.1701	0.0
P68400-Q9NSY1	0.86603	31.538	0.1242	0.0
P68400-Q9UBE8	0.87021	32.558	0.1293	0.0
P68400-Q9UK32	0.80422	29.596	0.1414	0.0
P68400-Q9UPZ9	0.84831	36.047	0.1481	0.0
P68400-Q9Y572	0.84193	31.513	0.1825	0.0
P68400-Q9Y5S2	0.86302	26.86	0.164	0.0
P68400-Q9Y616	0.82291	31.356	0.1753	0.0
P68400-Q9Y6E0	0.87582	33.607	0.1893	0.0
Q00536-Q02750	0.83915	31.034	0.1779	0.0
Q00536-Q04759	0.78907	38.559	0.1974	0.0
Q00536-Q05655	0.84297	30.472	0.1981	0.0
Q00536-Q13043	0.82349	35.417	0.1686	0.0
Q00536-Q13163	0.85578	31.602	0.1993	0.0
Q00536-Q13188	0.86044	33.182	0.1914	0.0
Q00536-Q13464	0.85402	33.333	0.186	0.0
Q00536-Q13705	0.839	29.412	0.2136	0.0
Q00536-Q13873	0.84067	32.367	0.2342	0.0
Q00536-Q13976	0.83223	28.458	0.1785	0.0
Q00536-Q15759	0.86392	27.468	0.2171	0.0
Q00536-Q16512	0.97276	41.961	0.1814	0.0
Q00536-Q16539	0.84183	30.263	0.1744	0.0
Q00536-Q2M2I8	0.82433	35.169	0.1838	0.0
Q00536-Q5VT25	0.83794	33.193	0.1517	0.0
Q00536-Q6DT37	0.82519	31.858	0.1482	0.0
Q00536-Q6P5Z2	0.86225	30.213	0.2032	0.0
Q00536-Q6PHR2	0.8666	28.879	0.1885	0.0
Q00536-Q7L7X3	0.8643	27.542	0.115	0.0
Q00536-Q8NEV1	0.94468	34.8	0.1808	0.0
Q00536-Q8TD19	0.86865	30.544	0.185	0.0
Q00536-Q96GD4	0.87326	28.755	0.186	0.0
Q00536-Q9H093	0.77657	29.839	0.1266	0.0
Q00536-Q9H0K1	0.99007	56.471	0.1953	0.0
Q00536-Q9HAZ1	0.88045	29.461	0.1573	0.0
Q00536-Q9NQU5	0.81978	31.034	0.1348	0.0
Q00536-Q9NSY1	0.87085	32.432	0.1828	0.0
Q00536-Q9UBE8	0.87773	34.241	0.2033	0.0
Q00536-Q9UK32	0.86277	34.247	0.1435	0.0
Q00536-Q9UPZ9	0.8846	32.319	0.1762	0.0
Q00536-Q9Y572	0.87026	30.769	0.1411	0.0
Q00536-Q9Y5S2	0.80403	30.542	0.1447	0.0
Q00536-Q9Y616	0.81457	35.122	0.1358	0.0
Q00536-Q9Y6E0	0.8802	30.0	0.1466	0.0
Q02750-Q04759	0.84281	30.364	0.2191	0.0
Q02750-Q05655	0.87477	33.04	0.1801	0.0
Q02750-Q13043	0.85056	29.796	0.1808	0.0
Q02750-Q13163	0.95962	41.732	0.1482	0.0
Q02750-Q13188	0.84569	29.796	0.2061	0.0
Q02750-Q13464	0.8374	28.761	0.1968	0.0
Q02750-Q13705	0.84834	33.333	0.1947	0.0
Q02750-Q13873	0.82977	28.054	0.1666	0.0
Q02750-Q13976	0.81209	26.697	0.1968	0.0
Q02750-Q15759	0.85076	33.898	0.1592	0.0
Q02750-Q16512	0.81264	30.342	0.255	0.0
Q02750-Q16539	0.85294	34.802	0.1606	0.0
Q02750-Q2M2I8	0.88318	28.049	0.2015	0.0
Q02750-Q5VT25	0.84475	29.694	0.1551	0.0
Q02750-Q6DT37	0.83514	31.224	0.1848	0.0
Q02750-Q6P5Z2	0.82159	31.78	0.1705	0.0
Q02750-Q6PHR2	0.86591	29.825	0.154	0.0
Q02750-Q7L7X3	0.82389	31.193	0.1893	0.0
Q02750-Q8NEV1	0.84274	30.472	0.1874	0.0
Q02750-Q8TD19	0.78864	37.553	0.1629	0.0
Q02750-Q96GD4	0.83912	31.034	0.1872	0.0
Q02750-Q9H093	0.87513	34.016	0.1433	0.0
Q02750-Q9H0K1	0.82795	34.529	0.1515	0.0
Q02750-Q9HAZ1	0.85428	31.667	0.2156	0.0
Q02750-Q9NQU5	0.87273	32.773	0.1724	0.0
Q02750-Q9NSY1	0.85935	32.719	0.1943	0.0
Q02750-Q9UBE8	0.8227	34.322	0.174	0.0
Q02750-Q9UK32	0.82926	35.714	0.1705	0.0
Q02750-Q9UPZ9	0.87082	32.432	0.1742	0.0
Q02750-Q9Y572	0.81101	34.874	0.1798	0.0
Q02750-Q9Y5S2	0.94355	35.6	0.1743	0.0
Q02750-Q9Y616	0.85942	33.636	0.1941	0.0
Q02750-Q9Y6E0	0.92642	37.349	0.1446	0.0
Q04759-Q05655	0.86846	32.159	0.2143	0.0
Q04759-Q13043	0.87782	31.557	0.1737	0.0
Q04759-Q13163	0.88052	30.712	0.158	0.0
Q04759-Q13188	0.77457	30.472	0.1559	0.0
Q04759-Q13464	0.77497	30.342	0.1649	0.0
Q04759-Q13705	0.72397	30.172	0.1675	0.0
Q04759-Q13873	0.96071	41.339	0.1962	0.0
Q04759-Q13976	0.85215	29.388	0.1979	0.0
Q04759-Q15759	0.87485	30.435	0.2007	0.0
Q04759-Q16512	0.85534	34.568	0.151	0.0
Q04759-Q16539	0.8665	31.739	0.2038	0.0
Q04759-Q2M2I8	0.88215	28.862	0.1806	0.0
Q04759-Q5VT25	0.81323	26.697	0.1708	0.0
Q04759-Q6DT37	0.9371	39.286	0.1833	0.0
Q04759-Q6P5Z2	0.96412	43.701	0.1872	0.0
Q04759-Q6PHR2	0.83708	28.761	0.1929	0.0
Q04759-Q7L7X3	0.84125	31.579	0.2015	0.0
Q04759-Q8NEV1	0.92647	35.102	0.1857	0.0
Q04759-Q8TD19	0.85319	32.479	0.1872	0.0
Q04759-Q96GD4	0.92591	35.102	0.1857	0.0
Q04759-Q9H093	0.95702	37.449	0.1839	0.0
Q04759-Q9H0K1	0.86681	29.958	0.1733	0.0
Q04759-Q9HAZ1	0.90037	29.032	0.1595	0.0
Q04759-Q9NQU5	0.92837	33.333	0.1702	0.0
Q04759-Q9NSY1	0.92995	33.468	0.1922	0.0
Q04759-Q9UBE8	0.92513	27.642	0.1873	0.0
Q04759-Q9UK32	0.93077	33.735	0.192	0.0
Q04759-Q9UPZ9	0.95542	37.86	0.2059	0.0
Q04759-Q9Y572	0.87696	32.377	0.1782	0.0
Q04759-Q9Y5S2	0.92489	28.455	0.1709	0.0
Q04759-Q9Y616	0.9026	29.536	0.2086	0.0
Q04759-Q9Y6E0	0.8686	33.482	0.1785	0.0
Q05655-Q13043	0.86728	30.38	0.206	0.0
Q05655-Q13163	0.9282	33.871	0.1746	0.0
Q05655-Q13188	0.85647	34.583	0.1287	0.0
Q05655-Q13464	0.86027	33.184	0.2184	0.0
Q05655-Q13705	0.7702	27.928	0.1662	0.0
Q05655-Q13873	0.89527	29.461	0.1368	0.0
Q05655-Q13976	0.77482	30.252	0.1704	0.0
Q05655-Q15759	0.90587	32.258	0.1721	0.0
Q05655-Q16512	0.8795	33.945	0.174	0.0
Q05655-Q16539	0.86289	29.258	0.1461	0.0
Q05655-Q2M2I8	0.93072	40.081	0.2215	0.0
Q05655-Q5VT25	0.91513	33.333	0.1575	0.0
Q05655-Q6DT37	0.85798	28.017	0.2076	0.0
Q05655-Q6P5Z2	0.85472	34.188	0.1729	0.0
Q05655-Q6PHR2	0.7687	34.746	0.1861	0.0
Q05655-Q7L7X3	0.83164	29.289	0.1964	0.0
Q05655-Q8NEV1	0.91334	32.917	0.1432	0.0
Q05655-Q8TD19	0.8001	28.017	0.2238	0.0
Q05655-Q96GD4	0.90608	47.692	0.1818	0.0
Q05655-Q9H093	0.91057	29.032	0.2073	0.0
Q05655-Q9H0K1	0.85377	33.761	0.1492	0.0
Q05655-Q9HAZ1	0.87367	29.185	0.1372	0.0
Q05655-Q9NQU5	0.86516	30.705	0.1556	0.0
Q05655-Q9NSY1	0.83239	30.0	0.1759	0.0
Q05655-Q9UBE8	0.86488	31.301	0.1851	0.0
Q05655-Q9UK32	0.91039	46.538	0.1489	0.0
Q05655-Q9UPZ9	0.88727	36.161	0.1915	0.0
Q05655-Q9Y572	0.86874	32.093	0.1875	0.0
Q05655-Q9Y5S2	0.91495	32.51	0.1685	0.0
Q05655-Q9Y616	0.88822	40.0	0.1542	0.0
Q05655-Q9Y6E0	0.84473	35.043	0.2265	0.0
Q13043-Q13163	0.78522	31.05	0.1762	0.0
Q13043-Q13188	0.88814	30.29	0.1959	0.0
Q13043-Q13464	0.79678	28.571	0.1867	0.0
Q13043-Q13705	0.91293	29.675	0.2183	0.0
Q13043-Q13873	0.86679	30.472	0.2086	0.0
Q13043-Q13976	0.84171	31.628	0.1611	0.0
Q13043-Q15759	0.7482	31.14	0.1288	0.0
Q13043-Q16512	0.76504	34.263	0.1457	0.0
Q13043-Q16539	0.84847	25.833	0.1626	0.0
Q13043-Q2M2I8	0.97499	42.802	0.1626	0.0
Q13043-Q5VT25	0.77824	34.463	0.1747	0.0
Q13043-Q6DT37	0.97467	44.048	0.1276	0.0
Q13043-Q6P5Z2	0.79913	29.268	0.1814	0.0
Q13043-Q6PHR2	0.83872	27.935	0.1467	0.0
Q13043-Q7L7X3	0.77635	35.745	0.1788	0.0
Q13043-Q8NEV1	0.86041	33.937	0.1488	0.0
Q13043-Q8TD19	0.9745	44.048	0.1527	0.0
Q13043-Q96GD4	0.83871	24.219	0.1614	0.0
Q13043-Q9H093	0.92429	29.2	0.1602	0.0
Q13043-Q9H0K1	0.90258	39.6	0.1791	0.0
Q13043-Q9HAZ1	0.82967	27.542	0.1802	0.0
Q13043-Q9NQU5	0.9089	30.579	0.1599	0.0
Q13043-Q9NSY1	0.87243	32.444	0.1838	0.0
Q13043-Q9UBE8	0.85847	28.287	0.2175	0.0
Q13043-Q9UK32	0.92147	29.675	0.1529	0.0
Q13043-Q9UPZ9	0.87336	34.156	0.1899	0.0
Q13043-Q9Y572	0.86478	28.889	0.1598	0.0
Q13043-Q9Y5S2	0.81448	29.289	0.19	0.0
Q13043-Q9Y616	0.81342	28.87	0.1753	0.0
Q13043-Q9Y6E0	0.76936	26.667	0.1656	0.0
Q13163-Q13188	0.82063	30.043	0.1614	0.0
Q13163-Q13464	0.88514	34.375	0.1813	0.0
Q13163-Q13705	0.90421	40.945	0.2009	0.0
Q13163-Q13873	0.84112	30.043	0.1794	0.0
Q13163-Q13976	0.89011	39.6	0.1698	0.0
Q13163-Q15759	0.92186	34.783	0.2085	0.0
Q13163-Q16512	0.86529	29.583	0.1491	0.0
Q13163-Q16539	0.83966	27.232	0.1759	0.0
Q13163-Q2M2I8	0.88078	25.21	0.1596	0.0
Q13163-Q5VT25	0.82334	31.707	0.1632	0.0
Q13163-Q6DT37	0.87852	30.894	0.1476	0.0
Q13163-Q6P5Z2	0.86968	30.045	0.2028	0.0
Q13163-Q6PHR2	0.83952	26.939	0.1601	0.0
Q13163-Q7L7X3	0.8761	30.924	0.1686	0.0
Q13163-Q8NEV1	0.87646	30.508	0.1433	0.0
Q13163-Q8TD19	0.87877	30.932	0.195	0.0
Q13163-Q96GD4	0.8561	32.53	0.1705	0.0
Q13163-Q9H093	0.87912	27.468	0.1543	0.0
Q13163-Q9H0K1	0.74961	34.008	0.1962	0.0
Q13163-Q9HAZ1	0.92246	33.74	0.1725	0.0
Q13163-Q9NQU5	0.92055	28.395	0.1744	0.0
Q13163-Q9NSY1	0.88245	27.542	0.1744	0.0
Q13163-Q9UBE8	0.87913	30.38	0.1801	0.0
Q13163-Q9UK32	0.82285	31.718	0.1456	0.0
Q13163-Q9UPZ9	0.9207	28.807	0.1593	0.0
Q13163-Q9Y572	0.91921	33.476	0.1775	0.0
Q13163-Q9Y5S2	0.79937	37.321	0.2219	0.0
Q13163-Q9Y616	0.91997	32.52	0.1845	0.0
Q13163-Q9Y6E0	0.92078	31.76	0.1965	0.0
Q13188-Q13464	0.90252	29.317	0.1947	0.0
Q13188-Q13705	0.92148	46.063	0.1322	0.0
Q13188-Q13873	0.73436	26.432	0.1554	0.0
Q13188-Q13976	0.90384	46.154	0.1713	0.0
Q13188-Q15759	0.78839	32.9	0.1734	0.0
Q13188-Q16512	0.8528	24.28	0.194	0.0
Q13188-Q16539	0.83903	26.786	0.1596	0.0
Q13188-Q2M2I8	0.83453	31.513	0.1977	0.0
Q13188-Q5VT25	0.92268	32.609	0.171	0.0
Q13188-Q6DT37	0.79835	24.706	0.1986	0.0
Q13188-Q6P5Z2	0.86101	28.27	0.1599	0.0
Q13188-Q6PHR2	0.89073	35.714	0.1462	0.0
Q13188-Q7L7X3	0.87947	32.743	0.1928	0.0
Q13188-Q8NEV1	0.76608	34.043	0.1976	0.0
Q13188-Q8TD19	0.86411	32.927	0.2068	0.0
Q13188-Q96GD4	0.85124	32.34	0.1781	0.0
Q13188-Q9H093	0.85686	30.12	0.1804	0.0
Q13188-Q9H0K1	0.79261	25.61	0.1522	0.0
Q13188-Q9HAZ1	0.82251	29.362	0.1754	0.0
Q13188-Q9NQU5	0.88066	32.159	0.155	0.0
Q13188-Q9NSY1	0.82181	30.043	0.1419	0.0
Q13188-Q9UBE8	0.81166	25.764	0.1871	0.0
Q13188-Q9UK32	0.90868	33.333	0.1534	0.0
Q13188-Q9UPZ9	0.81498	27.948	0.1886	0.0
Q13188-Q9Y572	0.89999	34.4	0.1826	0.0
Q13188-Q9Y5S2	0.89643	34.156	0.1852	0.0
Q13188-Q9Y616	0.83266	28.689	0.1774	0.0
Q13188-Q9Y6E0	0.88212	36.052	0.1672	0.0
Q13464-Q13705	0.88999	29.614	0.1406	0.0
Q13464-Q13873	0.88031	28.226	0.1782	0.0
Q13464-Q13976	0.90931	34.44	0.1852	0.0
Q13464-Q15759	0.73114	36.937	0.1972	0.0
Q13464-Q16512	0.89601	38.75	0.1912	0.0
Q13464-Q16539	0.84748	29.412	0.1793	0.0
Q13464-Q2M2I8	0.8844	26.471	0.2074	0.0
Q13464-Q5VT25	0.88482	35.498	0.1636	0.0
Q13464-Q6DT37	0.85152	29.778	0.1655	0.0
Q13464-Q6P5Z2	0.8165	30.453	0.1737	0.0
Q13464-Q6PHR2	0.83177	27.094	0.1775	0.0
Q13464-Q7L7X3	0.92075	45.528	0.162	0.0
Q13464-Q8NEV1	0.79705	29.388	0.1514	0.0
Q13464-Q8TD19	0.84416	26.16	0.1658	0.0
Q13464-Q96GD4	0.86737	27.755	0.1684	0.0
Q13464-Q9H093	0.91965	33.603	0.158	0.0
Q13464-Q9H0K1	0.81347	27.273	0.1642	0.0
Q13464-Q9HAZ1	0.92382	34.8	0.2	0.0
Q13464-Q9NQU5	0.92625	32.917	0.1713	0.0
Q13464-Q9NSY1	0.84681	31.727	0.1526	0.0
Q13464-Q9UBE8	0.92235	34.8	0.1573	0.0
Q13464-Q9UK32	0.92484	29.88	0.1702	0.0
Q13464-Q9UPZ9	0.87338	31.707	0.1533	0.0
Q13464-Q9Y572	0.74927	37.838	0.1585	0.0
Q13464-Q9Y5S2	0.81454	26.728	0.1841	0.0
Q13464-Q9Y616	0.93105	39.608	0.155	0.0
Q13464-Q9Y6E0	0.82349	30.045	0.1845	0.0
Q13705-Q13873	0.87952	33.061	0.1702	0.0
Q13705-Q13976	0.84096	31.356	0.1784	0.0
Q13705-Q15759	0.83196	28.689	0.2175	0.0
Q13705-Q16512	0.85082	34.667	0.1635	0.0
Q13705-Q16539	0.95573	42.353	0.15	0.0
Q13705-Q2M2I8	0.85765	30.531	0.2122	0.0
Q13705-Q5VT25	0.8574	31.222	0.1789	0.0
Q13705-Q6DT37	0.85403	27.434	0.177	0.0
Q13705-Q6P5Z2	0.85571	32.78	0.2143	0.0
Q13705-Q6PHR2	0.9209	28.39	0.1812	0.0
Q13705-Q7L7X3	0.9171	44.223	0.2359	0.0
Q13705-Q8NEV1	0.7726	34.568	0.1794	0.0
Q13705-Q8TD19	0.76331	34.894	0.185	0.0
Q13705-Q96GD4	0.82328	30.962	0.1795	0.0
Q13705-Q9H093	0.75814	35.745	0.1919	0.0
Q13705-Q9H0K1	0.85847	36.709	0.1325	0.0
Q13705-Q9HAZ1	0.80291	27.193	0.162	0.0
Q13705-Q9NQU5	0.81462	33.333	0.1648	0.0
Q13705-Q9NSY1	0.92703	30.396	0.1454	0.0
Q13705-Q9UBE8	0.94784	37.6	0.1876	0.0
Q13705-Q9UK32	0.72954	34.583	0.1669	0.0
Q13705-Q9UPZ9	0.84535	36.134	0.1771	0.0
Q13705-Q9Y572	0.72847	36.255	0.204	0.0
Q13705-Q9Y5S2	0.84467	33.613	0.1826	0.0
Q13705-Q9Y616	0.85798	34.677	0.1353	0.0
Q13705-Q9Y6E0	0.85431	32.8	0.126	0.0
Q13873-Q13976	0.8073	26.027	0.1627	0.0
Q13873-Q15759	0.80046	37.349	0.1293	0.0
Q13873-Q16512	0.80439	27.477	0.1694	0.0
Q13873-Q16539	0.81719	27.358	0.1457	0.0
Q13873-Q2M2I8	0.84026	32.231	0.1573	0.0
Q13873-Q5VT25	0.83722	27.888	0.1882	0.0
Q13873-Q6DT37	0.95348	33.6	0.1703	0.0
Q13873-Q6P5Z2	0.75726	41.126	0.1752	0.0
Q13873-Q6PHR2	0.96874	28.0	0.16	0.0
Q13873-Q7L7X3	0.75684	39.574	0.1716	0.0
Q13873-Q8NEV1	0.76654	34.156	0.1614	0.0
Q13873-Q8TD19	0.82238	37.22	0.1692	0.0
Q13873-Q96GD4	0.74034	34.783	0.155	0.0
Q13873-Q9H093	0.94196	41.7	0.1727	0.0
Q13873-Q9H0K1	0.90482	31.746	0.2007	0.0
Q13873-Q9HAZ1	0.98352	57.364	0.1483	0.0
Q13873-Q9NQU5	0.87847	33.745	0.1803	0.0
Q13873-Q9NSY1	0.81077	34.034	0.1834	0.0
Q13873-Q9UBE8	0.9358	40.079	0.1339	0.0
Q13873-Q9UK32	0.85499	33.617	0.1722	0.0
Q13873-Q9UPZ9	0.84379	32.984	0.1678	0.0
Q13873-Q9Y572	0.77195	32.353	0.1809	0.0
Q13873-Q9Y5S2	0.72723	35.377	0.1906	0.0
Q13873-Q9Y616	0.82693	32.589	0.1899	0.0
Q13873-Q9Y6E0	0.87396	32.843	0.1444	0.0
Q13976-Q15759	0.84848	34.419	0.183	0.0
Q13976-Q16512	0.80956	29.87	0.1894	0.0
Q13976-Q16539	0.85075	32.743	0.1612	0.0
Q13976-Q2M2I8	0.79349	35.514	0.1565	0.0
Q13976-Q5VT25	0.78489	28.495	0.1589	0.0
Q13976-Q6DT37	0.74003	35.586	0.1958	0.0
Q13976-Q6P5Z2	0.98749	62.451	0.1406	0.0
Q13976-Q6PHR2	0.79173	34.513	0.1672	0.0
Q13976-Q7L7X3	0.80115	25.676	0.1744	0.0
Q13976-Q8NEV1	0.82111	28.4	0.2009	0.0
Q13976-Q8TD19	0.86032	32.456	0.1633	0.0
Q13976-Q96GD4	0.87277	30.544	0.1402	0.0
Q13976-Q9H093	0.95968	34.8	0.1732	0.0
Q13976-Q9H0K1	0.97455	38.095	0.1845	0.0
Q13976-Q9HAZ1	0.87391	28.194	0.1745	0.0
Q13976-Q9NQU5	0.81812	29.707	0.1717	0.0
Q13976-Q9NSY1	0.87076	27.5	0.1522	0.0
Q13976-Q9UBE8	0.8026	30.837	0.1469	0.0
Q13976-Q9UK32	0.81943	32.099	0.1728	0.0
Q13976-Q9UPZ9	0.95642	38.132	0.12	0.0
Q13976-Q9Y572	0.88266	32.114	0.1673	0.0
Q13976-Q9Y5S2	0.84784	33.478	0.1877	0.0
Q13976-Q9Y616	0.80796	29.694	0.1837	0.0
Q13976-Q9Y6E0	0.96626	32.932	0.174	0.0
Q15759-Q16512	0.83718	26.923	0.1724	0.0
Q15759-Q16539	0.94602	35.366	0.1816	0.0
Q15759-Q2M2I8	0.77715	31.707	0.1506	0.0
Q15759-Q5VT25	0.93919	32.389	0.1824	0.0
Q15759-Q6DT37	0.78807	31.897	0.1798	0.0
Q15759-Q6P5Z2	0.8397	34.44	0.1731	0.0
Q15759-Q6PHR2	0.92024	27.273	0.1404	0.0
Q15759-Q7L7X3	0.86082	32.456	0.1639	0.0
Q15759-Q8NEV1	0.89045	32.051	0.2002	0.0
Q15759-Q8TD19	0.80464	34.821	0.1749	0.0
Q15759-Q96GD4	0.81619	33.48	0.1949	0.0
Q15759-Q9H093	0.85461	33.333	0.2112	0.0
Q15759-Q9H0K1	0.93097	32.52	0.1606	0.0
Q15759-Q9HAZ1	0.97378	51.55	0.1605	0.0
Q15759-Q9NQU5	0.97388	49.612	0.1763	0.0
Q15759-Q9NSY1	0.93295	39.286	0.1864	0.0
Q15759-Q9UBE8	0.93381	39.683	0.1749	0.0
Q15759-Q9UK32	0.92745	49.807	0.1644	0.0
Q15759-Q9UPZ9	0.86348	32.42	0.1308	0.0
Q15759-Q9Y572	0.83613	25.424	0.1614	0.0
Q15759-Q9Y5S2	0.92197	39.216	0.1761	0.0
Q15759-Q9Y616	0.85357	29.719	0.1711	0.0
Q15759-Q9Y6E0	0.75972	28.571	0.1732	0.022700000000000053
Q16512-Q16539	0.85456	37.054	0.1749	0.040000000000000036
Q16512-Q2M2I8	0.84676	30.0	0.1563	0.040000000000000036
Q16512-Q5VT25	0.79629	31.364	0.165	0.04169999999999996
Q16512-Q6DT37	0.86859	31.343	0.1742	0.047599999999999976
Q16512-Q6P5Z2	0.86834	35.178	0.1662	0.047599999999999976
Q16512-Q6PHR2	0.93265	46.831	0.2006	0.048799999999999955
Q16512-Q7L7X3	0.86129	30.631	0.1673	0.050000000000000044
Q16512-Q8NEV1	0.93542	33.469	0.1578	0.050000000000000044
Q16512-Q8TD19	0.90847	31.535	0.1899	0.050000000000000044
Q16512-Q96GD4	0.92849	32.932	0.1886	0.05259999999999998
Q16512-Q9H093	0.91267	33.333	0.1873	0.05259999999999998
Q16512-Q9H0K1	0.95803	40.925	0.1906	0.05559999999999998
Q16512-Q9HAZ1	0.81552	28.992	0.1593	0.05559999999999998
Q16512-Q9NQU5	0.96352	43.701	0.1537	0.05559999999999998
Q16512-Q9NSY1	0.86688	36.226	0.1727	0.05559999999999998
Q16512-Q9UBE8	0.86686	35.06	0.1677	0.05559999999999998
Q16512-Q9UK32	0.90715	34.799	0.1378	0.05559999999999998
Q16512-Q9UPZ9	0.86711	32.453	0.1684	0.05559999999999998
Q16512-Q9Y572	0.83464	30.962	0.1743	0.05879999999999996
Q16512-Q9Y5S2	0.854	33.624	0.1708	0.05879999999999996
Q16512-Q9Y616	0.77816	31.193	0.1682	0.05879999999999996
Q16512-Q9Y6E0	0.86101	38.537	0.2014	0.05879999999999996
Q16539-Q2M2I8	0.88274	36.404	0.2027	0.05879999999999996
Q16539-Q5VT25	0.9003	31.837	0.1855	0.05879999999999996
Q16539-Q6DT37	0.83988	31.224	0.1911	0.0625
Q16539-Q6P5Z2	0.88035	36.017	0.1704	0.0625
Q16539-Q6PHR2	0.85022	30.736	0.1995	0.0625
Q16539-Q7L7X3	0.94831	32.669	0.1519	0.0625
Q16539-Q8NEV1	0.86557	34.328	0.1902	0.06669999999999998
Q16539-Q8TD19	0.90424	35.581	0.1559	0.06669999999999998
Q16539-Q96GD4	0.80968	30.603	0.1848	0.06669999999999998
Q16539-Q9H093	0.87502	29.915	0.2088	0.06669999999999998
Q16539-Q9H0K1	0.9337	34.4	0.1776	0.06669999999999998
Q16539-Q9HAZ1	0.87548	26.971	0.1636	0.07140000000000002
Q16539-Q9NQU5	0.85227	29.461	0.207	0.07140000000000002
Q16539-Q9NSY1	0.77866	34.375	0.1793	0.07140000000000002
Q16539-Q9UBE8	0.87322	26.609	0.2276	0.07140000000000002
Q16539-Q9UK32	0.93035	33.878	0.2033	0.07140000000000002
Q16539-Q9UPZ9	0.96391	37.402	0.1624	0.07140000000000002
Q16539-Q9Y572	0.98948	56.471	0.1594	0.07689999999999997
Q16539-Q9Y5S2	0.97761	77.895	0.1345	0.07689999999999997
Q16539-Q9Y616	0.8988	27.459	0.2024	0.07689999999999997
Q16539-Q9Y6E0	0.84967	27.126	0.2025	0.07689999999999997
Q2M2I8-Q5VT25	0.94596	31.2	0.1678	0.07689999999999997
Q2M2I8-Q6DT37	0.78044	30.455	0.1568	0.07889999999999997
Q2M2I8-Q6P5Z2	0.8913	29.098	0.1912	0.08330000000000004
Q2M2I8-Q6PHR2	0.94121	38.618	0.1786	0.08330000000000004
Q2M2I8-Q7L7X3	0.88248	36.0	0.1883	0.08330000000000004
Q2M2I8-Q8NEV1	0.92908	41.27	0.1799	0.08330000000000004
Q2M2I8-Q8TD19	0.9651	47.619	0.1841	0.08330000000000004
Q2M2I8-Q96GD4	0.95407	40.392	0.1437	0.08330000000000004
Q2M2I8-Q9H093	0.88787	30.108	0.1585	0.08330000000000004
Q2M2I8-Q9H0K1	0.74005	32.353	0.1407	0.0857
Q2M2I8-Q9HAZ1	0.74124	32.609	0.1963	0.08819999999999995
Q2M2I8-Q9NQU5	0.90103	33.468	0.1788	0.09089999999999998
Q2M2I8-Q9NSY1	0.77906	31.925	0.1693	0.09089999999999998
Q2M2I8-Q9UBE8	0.81362	30.081	0.1668	0.09089999999999998
Q2M2I8-Q9UK32	0.83921	31.837	0.1913	0.09089999999999998
Q2M2I8-Q9UPZ9	0.8376	32.245	0.1888	0.09089999999999998
Q2M2I8-Q9Y572	0.95903	40.079	0.1466	0.09089999999999998
Q2M2I8-Q9Y5S2	0.94255	41.833	0.1816	0.09089999999999998
Q2M2I8-Q9Y616	0.72905	31.628	0.1436	0.09089999999999998
Q2M2I8-Q9Y6E0	0.91873	30.0	0.1514	0.09089999999999998
Q5VT25-Q6DT37	0.77385	25.806	0.1773	0.09089999999999998
Q5VT25-Q6P5Z2	0.99727	82.47	0.1419	0.09089999999999998
Q5VT25-Q6PHR2	0.95644	39.286	0.1492	0.09089999999999998
Q5VT25-Q7L7X3	0.91813	29.918	0.1788	0.09089999999999998
Q5VT25-Q8NEV1	0.85888	28.807	0.2032	0.09089999999999998
Q5VT25-Q8TD19	0.93115	43.6	0.1199	0.09089999999999998
Q5VT25-Q96GD4	0.79789	30.631	0.1863	0.09089999999999998
Q5VT25-Q9H093	0.90581	38.247	0.1652	0.09089999999999998
Q5VT25-Q9H0K1	0.92102	30.165	0.1875	0.09999999999999998
Q5VT25-Q9HAZ1	0.80046	30.705	0.1394	0.09999999999999998
Q5VT25-Q9NQU5	0.95896	41.036	0.1278	0.09999999999999998
Q5VT25-Q9NSY1	0.94227	42.105	0.1471	0.09999999999999998
Q5VT25-Q9UBE8	0.94687	37.5	0.1726	0.09999999999999998
Q5VT25-Q9UK32	0.93816	38.492	0.1587	0.09999999999999998
Q5VT25-Q9UPZ9	0.99535	70.385	0.1595	0.09999999999999998
Q5VT25-Q9Y572	0.94444	40.891	0.2536	0.09999999999999998
Q5VT25-Q9Y5S2	0.89485	34.8	0.1562	0.09999999999999998
Q5VT25-Q9Y616	0.86192	33.184	0.1585	0.09999999999999998
Q5VT25-Q9Y6E0	0.92315	36.15	0.1692	0.09999999999999998
Q6DT37-Q6P5Z2	0.91268	40.726	0.1374	0.09999999999999998
