Name	SMILES	InChI	InChIKey	Molecular Weight
Chembridge 5907901	COc1cc(/C=C2\C(=O)NC(=S)N(c3ccc(C)cc3)C2=O)ccc1O	InChI=1S/C19H16N2O4S/c1-11-3-6-13(7-4-11)21-18(24)14(17(23)20-19(21)26)9-12-5-8-15(22)16(10-12)25-2/h3-10,22H,1-2H3,(H,20,23,26)/b14-9+	PMXNOHMCAOBKKK-NTEUORMPSA-N	368.4140000000001
Chembridge 5986268	Cc1ccc(/C=C2/C(=O)NC(=O)N(C)C2=O)cc1	InChI=1S/C13H12N2O3/c1-8-3-5-9(6-4-8)7-10-11(16)14-13(18)15(2)12(10)17/h3-7H,1-2H3,(H,14,16,18)/b10-7-	JPJWJZPIXBFQJZ-YFHOEESVSA-N	244.24999999999997
Chembridge 7268492	CC1=C(C)C[C@H](C(=O)Nc2ccc(C)c(C)c2)[C@@H](C(=O)[O-])C1	InChI=1S/C18H23NO3/c1-10-5-6-14(7-11(10)2)19-17(20)15-8-12(3)13(4)9-16(15)18(21)22/h5-7,15-16H,8-9H2,1-4H3,(H,19,20)(H,21,22)/p-1/t15-,16-/m0/s1	BLAIRZLICJJZPO-HOTGVXAUSA-M	300.37800000000004
Asinex ASN 01157533	Cc1cc(I)ccc1NC(=O)C[NH+]1CCC(C)CC1	InChI=1S/C15H21IN2O/c1-11-5-7-18(8-6-11)10-15(19)17-14-4-3-13(16)9-12(14)2/h3-4,9,11H,5-8,10H2,1-2H3,(H,17,19)/p+1	JMMHVWOVSSVBLD-UHFFFAOYSA-O	373.2580000000001
Lithuania 1070054	Cc1ccc(OCC(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)cc1	InChI=1S/C22H20N2O3/c1-16-7-13-20(14-8-16)27-15-21(25)23-18-9-11-19(12-10-18)24-22(26)17-5-3-2-4-6-17/h2-14H,15H2,1H3,(H,23,25)(H,24,26)	GHHLYRIXHLDNJQ-UHFFFAOYSA-N	360.41300000000007
Chembridge 6073872	O=C(Nc1ccc(Cl)cc1)Nc1nnc(-c2cccc(F)c2)s1	InChI=1S/C15H10ClFN4OS/c16-10-4-6-12(7-5-10)18-14(22)19-15-21-20-13(23-15)9-2-1-3-11(17)8-9/h1-8H,(H2,18,19,21,22)	NUSWELGMOFUJOP-UHFFFAOYSA-N	348.79
Nanosyn NS40942	Cc1ccc(NC(=O)c2cccc(S(=O)(=O)Nc3ccc(C)cc3)c2)cc1	InChI=1S/C21H20N2O3S/c1-15-6-10-18(11-7-15)22-21(24)17-4-3-5-20(14-17)27(25,26)23-19-12-8-16(2)9-13-19/h3-14,23H,1-2H3,(H,22,24)	DCTJFCSKTLGNSZ-UHFFFAOYSA-N	380.46900000000005
Chembridge 7971670	O=C(Cc1ccccc1)Nc1ccc(NC(=S)NC(=O)c2cc3ccccc3o2)cc1	InChI=1S/C24H19N3O3S/c28-22(14-16-6-2-1-3-7-16)25-18-10-12-19(13-11-18)26-24(31)27-23(29)21-15-17-8-4-5-9-20(17)30-21/h1-13,15H,14H2,(H,25,28)(H2,26,27,29,31)	WPLSTJKTIJZALH-UHFFFAOYSA-N	429.50100000000003
Akos AKB-TOS-0863	Nc1ccc(-n2nc(-c3ccccc3)cc2C(F)(F)F)cc1	InChI=1S/C16H12F3N3/c17-16(18,19)15-10-14(11-4-2-1-3-5-11)21-22(15)13-8-6-12(20)7-9-13/h1-10H,20H2	WJISGUCJWUMLGB-UHFFFAOYSA-N	303.28700000000003
Bionet 5G-375S	O=C(Nc1ccc(F)cc1F)C1=Cc2cc(Cl)ccc2OC1	InChI=1S/C16H10ClF2NO2/c17-11-1-4-15-9(6-11)5-10(8-22-15)16(21)20-14-3-2-12(18)7-13(14)19/h1-7H,8H2,(H,20,21)	RWUKYJWXDIDFSB-UHFFFAOYSA-N	321.7099999999999
Chemdiv 6228-2448	CCOC(=O)c1ccc(COc2ccc(C(C)C)cc2)o1	InChI=1S/C17H20O4/c1-4-19-17(18)16-10-9-15(21-16)11-20-14-7-5-13(6-8-14)12(2)3/h5-10,12H,4,11H2,1-3H3	GNBSLOQILWHLTB-UHFFFAOYSA-N	288.343
Lithuania 2945184	O=C(Nc1ccc(F)c(C(F)(F)F)c1)c1cc2ccccc2o1	InChI=1S/C16H9F4NO2/c17-12-6-5-10(8-11(12)16(18,19)20)21-15(22)14-7-9-3-1-2-4-13(9)23-14/h1-8H,(H,21,22)	KXIYWPJFGWXKGR-UHFFFAOYSA-N	323.245
Chembridge 6299855	Cc1cc2nn(-c3ccccc3)nc2cc1NC(=O)c1cc([N+](=O)[O-])ccc1Cl	InChI=1S/C20H14ClN5O3/c1-12-9-18-19(24-25(23-18)13-5-3-2-4-6-13)11-17(12)22-20(27)15-10-14(26(28)29)7-8-16(15)21/h2-11H,1H3,(H,22,27)	VVOZPTWDEGFQCN-UHFFFAOYSA-N	407.81700000000006
Tripos 1554-03007	COc1ccc(S(=O)(=O)NCc2ccc(F)cc2Cl)cc1	InChI=1S/C14H13ClFNO3S/c1-20-12-4-6-13(7-5-12)21(18,19)17-9-10-2-3-11(16)8-14(10)15/h2-8,17H,9H2,1H3	ACXLZJWXZAEMJM-UHFFFAOYSA-N	329.78000000000003
Nanosyn NS24355	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1ccc(Cl)c(Cl)c1	InChI=1S/C18H19Cl2NO4/c1-5-25-18(23)15-10(3)21-9(2)14(17(22)24-4)16(15)11-6-7-12(19)13(20)8-11/h6-8,16,21H,5H2,1-4H3/t16-/m1/s1	JQHBQACQGTVVMU-MRXNPFEDSA-N	384.2590000000001
Asinex BAS 02903336	O=C(CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1)Nc1ccc2c(c1)OCO2	InChI=1S/C21H17ClN2O5S/c22-15-6-9-17(10-7-15)24(30(26,27)18-4-2-1-3-5-18)13-21(25)23-16-8-11-19-20(12-16)29-14-28-19/h1-12H,13-14H2,(H,23,25)	MDECGYUJWIYJGR-UHFFFAOYSA-N	444.8960000000001
Chembridge 6457638	COc1cc(C)ccc1OCCOc1ccc(F)cc1	InChI=1S/C16H17FO3/c1-12-3-8-15(16(11-12)18-2)20-10-9-19-14-6-4-13(17)5-7-14/h3-8,11H,9-10H2,1-2H3	VHMAMNHGRQJKBW-UHFFFAOYSA-N	276.307
Chembridge 6441506	O=C(CSCc1ccc([N+](=O)[O-])cc1)Nc1ccc(F)cc1	InChI=1S/C15H13FN2O3S/c16-12-3-5-13(6-4-12)17-15(19)10-22-9-11-1-7-14(8-2-11)18(20)21/h1-8H,9-10H2,(H,17,19)	SAZIHRHHQSNOPA-UHFFFAOYSA-N	320.3450000000001
BiotechCA 65484P	O=C(CCc1ccccc1Cl)NCc1ccccc1	InChI=1S/C16H16ClNO/c17-15-9-5-4-8-14(15)10-11-16(19)18-12-13-6-2-1-3-7-13/h1-9H,10-12H2,(H,18,19)	SNFVVCKGEBGXRM-UHFFFAOYSA-N	273.76300000000003
Chembridge 6527077	CCOc1nc(OCC)nc(N2CCN(c3ccc(OC)cc3)CC2)n1	InChI=1S/C18H25N5O3/c1-4-25-17-19-16(20-18(21-17)26-5-2)23-12-10-22(11-13-23)14-6-8-15(24-3)9-7-14/h6-9H,4-5,10-13H2,1-3H3	KPVWWFYKVQNRIJ-UHFFFAOYSA-N	359.4300000000001
Chembridge 6576045	CCOc1cc(/C=C2/C(=N)N3N=C(Cc4ccccc4)SC3=NC2=O)ccc1O	InChI=1S/C21H18N4O3S/c1-2-28-17-11-14(8-9-16(17)26)10-15-19(22)25-21(23-20(15)27)29-18(24-25)12-13-6-4-3-5-7-13/h3-11,22,26H,2,12H2,1H3/b15-10-,22-19?	APVHUFQWARLKCO-LQFYYXEQSA-N	406.46700000000016
Nanosyn NS30611	COc1cccc(N2C(=O)NC(=O)/C(=C\c3cc4ccccc4n3C(C)=O)C2=O)c1	InChI=1S/C22H17N3O5/c1-13(26)24-16(10-14-6-3-4-9-19(14)24)12-18-20(27)23-22(29)25(21(18)28)15-7-5-8-17(11-15)30-2/h3-12H,1-2H3,(H,23,27,29)/b18-12+	IGXDJLZHBOBHIC-LDADJPATSA-N	403.39400000000006
Chembridge 6720926	O=C(N1CCOCC1)n1cnc(-c2ccccc2)c1-c1ccccc1	InChI=1S/C20H19N3O2/c24-20(22-11-13-25-14-12-22)23-15-21-18(16-7-3-1-4-8-16)19(23)17-9-5-2-6-10-17/h1-10,15H,11-14H2	CXOLKAKLTMYCRG-UHFFFAOYSA-N	333.39099999999996
Lithuania 1050567	COc1ccc(Cl)cc1/C=C1\S/C(=N\c2ccc(C(=O)[O-])cc2)N(C)C1=O	InChI=1S/C19H15ClN2O4S/c1-22-17(23)16(10-12-9-13(20)5-8-15(12)26-2)27-19(22)21-14-6-3-11(4-7-14)18(24)25/h3-10H,1-2H3,(H,24,25)/p-1/b16-10-,21-19-	NSPPTAWOGWRBCU-STCVOBJUSA-M	401.85100000000006
Chemdiv 1680-0001	CCOc1ccc(C(=O)Nc2ccc(NC(=O)c3cccc(Br)c3)cc2)cc1	InChI=1S/C22H19BrN2O3/c1-2-28-20-12-6-15(7-13-20)21(26)24-18-8-10-19(11-9-18)25-22(27)16-4-3-5-17(23)14-16/h3-14H,2H2,1H3,(H,24,26)(H,25,27)	NBYVXLWEOMHHDJ-UHFFFAOYSA-N	439.30900000000014
Chembridge 5347798	COc1ccc(C(=O)Nc2ccc(Cl)cc2C)cc1	InChI=1S/C15H14ClNO2/c1-10-9-12(16)5-8-14(10)17-15(18)11-3-6-13(19-2)7-4-11/h3-9H,1-2H3,(H,17,18)	SLSPVEMEGSKNRK-UHFFFAOYSA-N	275.735
Maybridge SEW 00721	N#C/C(=C\c1ccc(F)cc1F)S(=O)(=O)c1ccc(Cl)cc1	InChI=1S/C15H8ClF2NO2S/c16-11-2-5-13(6-3-11)22(20,21)14(9-19)7-10-1-4-12(17)8-15(10)18/h1-8H/b14-7+	BKPXSFVDTIOZEU-VGOFMYFVSA-N	339.75
Specs AE-641/30151023	CSCCN1CCN([C@@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1	InChI=1S/C21H25ClN2S2/c1-25-13-12-23-8-10-24(11-9-23)19-14-16-4-2-3-5-20(16)26-21-7-6-17(22)15-18(19)21/h2-7,15,19H,8-14H2,1H3/t19-/m1/s1	OQIBCVFIRXSUFA-LJQANCHMSA-N	405.0320000000001
Bionet 10W-0283	Cc1ccc(S(=O)(=O)n2[nH]c(=O)c(CCO)c2C)cc1	InChI=1S/C13H16N2O4S/c1-9-3-5-11(6-4-9)20(18,19)15-10(2)12(7-8-16)13(17)14-15/h3-6,16H,7-8H2,1-2H3,(H,14,17)	AISBSBTZTIPGME-UHFFFAOYSA-N	296.348
Tripos 1524-18765	C(=C\c1ccccc1)\CN1CCN(Cc2ccc3c(c2)OCCO3)CC1	InChI=1S/C22H26N2O2/c1-2-5-19(6-3-1)7-4-10-23-11-13-24(14-12-23)18-20-8-9-21-22(17-20)26-16-15-25-21/h1-9,17H,10-16,18H2/b7-4-	IPFFYZMMSMRLJB-DAXSKMNVSA-N	350.46200000000005
Chemdiv K087-0017	Cc1ncc(CO)c(/C=N/NC(=O)c2ccc(Br)cc2)c1O	InChI=1S/C15H14BrN3O3/c1-9-14(21)13(11(8-20)6-17-9)7-18-19-15(22)10-2-4-12(16)5-3-10/h2-7,20-21H,8H2,1H3,(H,19,22)/b18-7+	XXKAPYBGSWCLFA-CNHKJKLMSA-N	364.19900000000007
Chembridge 6633333	CSc1nnc2c(n1)O[C@@H](c1ccc(F)cc1)N(C(C)=O)c1ccccc1-2	InChI=1S/C19H15FN4O2S/c1-11(25)24-15-6-4-3-5-14(15)16-17(21-19(27-2)23-22-16)26-18(24)12-7-9-13(20)10-8-12/h3-10,18H,1-2H3/t18-/m0/s1	CYSDREDREOBABG-SFHVURJKSA-N	382.4200000000001
Chembridge 7057431	O=C1N/C(=C/c2ccccc2OCc2cccc([N+](=O)[O-])c2)C(=O)N1Cc1ccc(F)cc1	InChI=1S/C24H18FN3O5/c25-19-10-8-16(9-11-19)14-27-23(29)21(26-24(27)30)13-18-5-1-2-7-22(18)33-15-17-4-3-6-20(12-17)28(31)32/h1-13H,14-15H2,(H,26,30)/b21-13+	PFVZMINQFKQMMZ-FYJGNVAPSA-N	447.4220000000001
Enamine T0517-2553	O=C(CSc1nc2ccc([N+](=O)[O-])cc2s1)N1CCc2ccccc2C1	InChI=1S/C18H15N3O3S2/c22-17(20-8-7-12-3-1-2-4-13(12)10-20)11-25-18-19-15-6-5-14(21(23)24)9-16(15)26-18/h1-6,9H,7-8,10-11H2	LSFYSVLVBVJVTN-UHFFFAOYSA-N	385.4700000000001
Chembridge 7073016	COc1ccccc1NC(=O)c1ccc2c(c1)C(=O)c1ccccc1-2	InChI=1S/C21H15NO3/c1-25-19-9-5-4-8-18(19)22-21(24)13-10-11-15-14-6-2-3-7-16(14)20(23)17(15)12-13/h2-12H,1H3,(H,22,24)	VZQMOOTZZPUIMO-UHFFFAOYSA-N	329.355
Chembridge 5733802	Cc1cc(Cl)ccc1NC(=O)c1ccc(N(Cc2ccccc2)S(C)(=O)=O)cc1	InChI=1S/C22H21ClN2O3S/c1-16-14-19(23)10-13-21(16)24-22(26)18-8-11-20(12-9-18)25(29(2,27)28)15-17-6-4-3-5-7-17/h3-14H,15H2,1-2H3,(H,24,26)	XLEJUXMSFPLYNA-UHFFFAOYSA-N	428.9410000000001
Chembridge 5707467	Cc1ccc(NC(=O)c2ccc(N(C)S(=O)(=O)c3ccccc3)cc2)cc1C	InChI=1S/C22H22N2O3S/c1-16-9-12-19(15-17(16)2)23-22(25)18-10-13-20(14-11-18)24(3)28(26,27)21-7-5-4-6-8-21/h4-15H,1-3H3,(H,23,25)	OPPLICLUHLAKBN-UHFFFAOYSA-N	394.4960000000001
Chembridge 7188365	O=C(Nc1ccccc1C(=O)N1CCCC1)c1ccc(CSc2ccccc2)cc1	InChI=1S/C25H24N2O2S/c28-24(20-14-12-19(13-15-20)18-30-21-8-2-1-3-9-21)26-23-11-5-4-10-22(23)25(29)27-16-6-7-17-27/h1-5,8-15H,6-7,16-18H2,(H,26,28)	BMZWENLPOCVJLC-UHFFFAOYSA-N	416.5460000000002
Chembridge 7200754	Cc1ccc(OCCOc2ccc(=O)n(-c3ccccc3)n2)cc1	InChI=1S/C19H18N2O3/c1-15-7-9-17(10-8-15)23-13-14-24-18-11-12-19(22)21(20-18)16-5-3-2-4-6-16/h2-12H,13-14H2,1H3	WCTAFKZOPREURI-UHFFFAOYSA-N	322.36400000000003
Chembridge 7236511	OCc1ccc(OCc2ccccc2F)c(Br)c1	InChI=1S/C14H12BrFO2/c15-12-7-10(8-17)5-6-14(12)18-9-11-3-1-2-4-13(11)16/h1-7,17H,8-9H2	ZTMSNJYDXBUVJP-UHFFFAOYSA-N	311.15000000000003
Specs AN-698/41889423	COc1cc(/C=C2/NC(=O)N(Cc3ccc(C)cc3)C2=O)cc(Cl)c1OC(C)C	InChI=1S/C22H23ClN2O4/c1-13(2)29-20-17(23)9-16(11-19(20)28-4)10-18-21(26)25(22(27)24-18)12-15-7-5-14(3)6-8-15/h5-11,13H,12H2,1-4H3,(H,24,27)/b18-10+	WQXLKPHSNHULRM-VCHYOVAHSA-N	414.8890000000001
Chembridge 7318245	CCCSC1=N/C(=C\c2ccc(OC)cc2OC)C(=O)S1	InChI=1S/C15H17NO3S2/c1-4-7-20-15-16-12(14(17)21-15)8-10-5-6-11(18-2)9-13(10)19-3/h5-6,8-9H,4,7H2,1-3H3/b12-8-	YWHKOBUHCGZORC-WQLSENKSSA-N	323.43900000000014
Chembridge 7972076	CCNC(=O)CN(CC)S(=O)(=O)c1ccc(C)cc1	InChI=1S/C13H20N2O3S/c1-4-14-13(16)10-15(5-2)19(17,18)12-8-6-11(3)7-9-12/h6-9H,4-5,10H2,1-3H3,(H,14,16)	KFJLPDJWEVYELI-UHFFFAOYSA-N	284.38100000000003
Chembridge 6094241	Cc1ccccc1OCC(=O)n1cnnc1N	InChI=1S/C11H12N4O2/c1-8-4-2-3-5-9(8)17-6-10(16)15-7-13-14-11(15)12/h2-5,7H,6H2,1H3,(H2,12,14)	HXXGRNLDMKHMGM-UHFFFAOYSA-N	232.243
Chembridge 9013729	CCn1c(SCC(=O)c2ccc(F)cc2)nnc1-c1ccc(OC)cc1	InChI=1S/C19H18FN3O2S/c1-3-23-18(14-6-10-16(25-2)11-7-14)21-22-19(23)26-12-17(24)13-4-8-15(20)9-5-13/h4-11H,3,12H2,1-2H3	CUGVEKVWPNKHDC-UHFFFAOYSA-N	371.43700000000007
Bionet 10K-385S	O=C(CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1)Nc1ccc(F)c(F)c1	InChI=1S/C20H15ClF2N2O3S/c21-14-6-9-16(10-7-14)25(29(27,28)17-4-2-1-3-5-17)13-20(26)24-15-8-11-18(22)19(23)12-15/h1-12H,13H2,(H,24,26)	XHBABKMECMKZLV-UHFFFAOYSA-N	436.8670000000001
Cerep CER0102355	O=C(c1ccc([N+](=O)[O-])cc1Cl)N1Cc2cccc3cccc(c23)C1	InChI=1S/C19H13ClN2O3/c20-17-9-15(22(24)25)7-8-16(17)19(23)21-10-13-5-1-3-12-4-2-6-14(11-21)18(12)13/h1-9H,10-11H2	BOKJBSVTGAXHMM-UHFFFAOYSA-N	352.77700000000004
Chembridge 7634772	Fc1ccccc1CSc1nnc(Cn2cnc3ccccc32)n1-c1ccccc1	InChI=1S/C23H18FN5S/c24-19-11-5-4-8-17(19)15-30-23-27-26-22(29(23)18-9-2-1-3-10-18)14-28-16-25-20-12-6-7-13-21(20)28/h1-13,16H,14-15H2	VTIQGDVIMPGECK-UHFFFAOYSA-N	415.497
InterBioScreen STOCK4S-11574	Cc1c(CC(=O)[O-])c(=O)oc2cc(OCc3ccccc3F)ccc12	InChI=1S/C19H15FO5/c1-11-14-7-6-13(24-10-12-4-2-3-5-16(12)20)8-17(14)25-19(23)15(11)9-18(21)22/h2-8H,9-10H2,1H3,(H,21,22)/p-1	NTKNBBKJKDYWCP-UHFFFAOYSA-M	341.314
Chembridge 5364857	c1ccc2cc(OCCCn3ccnc3)ccc2c1	InChI=1S/C16H16N2O/c1-2-5-15-12-16(7-6-14(15)4-1)19-11-3-9-18-10-8-17-13-18/h1-2,4-8,10,12-13H,3,9,11H2	OBWLYPLYUJCKNL-UHFFFAOYSA-N	252.31699999999995
Chembridge 7714118	Clc1ccc(SCCCCn2cncn2)cc1	InChI=1S/C12H14ClN3S/c13-11-3-5-12(6-4-11)17-8-2-1-7-16-10-14-9-15-16/h3-6,9-10H,1-2,7-8H2	IHXYEQMXUPRGBI-UHFFFAOYSA-N	267.785
Asinex BAS 05600391	O=C(CCC1CCCCC1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1	InChI=1S/C18H23N3O3S2/c22-17(11-6-14-4-2-1-3-5-14)20-15-7-9-16(10-8-15)26(23,24)21-18-19-12-13-25-18/h7-10,12-14H,1-6,11H2,(H,19,21)(H,20,22)	FDFXEUDQYJRMQP-UHFFFAOYSA-N	393.53400000000033
Asinex ASN 03271166	CCOc1cc(NC(=O)c2cccc(C)c2)c(OCC)cc1NC(=O)c1ccc(C)cc1	InChI=1S/C26H28N2O4/c1-5-31-23-16-22(28-26(30)20-9-7-8-18(4)14-20)24(32-6-2)15-21(23)27-25(29)19-12-10-17(3)11-13-19/h7-16H,5-6H2,1-4H3,(H,27,29)(H,28,30)	LAFOHZRQHFPNRV-UHFFFAOYSA-N	432.5200000000002
Chembridge 7800587	CN(CC(=O)Nc1ccccc1F)S(=O)(=O)c1ccc2ccccc2c1	InChI=1S/C19H17FN2O3S/c1-22(13-19(23)21-18-9-5-4-8-17(18)20)26(24,25)16-11-10-14-6-2-3-7-15(14)12-16/h2-12H,13H2,1H3,(H,21,23)	HXRLFESHVRNHDD-UHFFFAOYSA-N	372.42100000000005
Specs AP-828/41113643	COc1cccc(NC(=O)CN(Cc2ccc(C)cc2)S(=O)(=O)c2ccc(C)cc2)c1	InChI=1S/C24H26N2O4S/c1-18-7-11-20(12-8-18)16-26(31(28,29)23-13-9-19(2)10-14-23)17-24(27)25-21-5-4-6-22(15-21)30-3/h4-15H,16-17H2,1-3H3,(H,25,27)	UDBBALWBBIHNRA-UHFFFAOYSA-N	438.54900000000015
Life Chemicals F0917-0780	CC1CCN(S(=O)(=O)c2cc(C(=O)Nc3cccc(Cl)c3)ccc2F)CC1	InChI=1S/C19H20ClFN2O3S/c1-13-7-9-23(10-8-13)27(25,26)18-11-14(5-6-17(18)21)19(24)22-16-4-2-3-15(20)12-16/h2-6,11-13H,7-10H2,1H3,(H,22,24)	KHZBZVBUTILHHH-UHFFFAOYSA-N	410.8980000000001
Specs AN-979/41971488	Cc1ccc(C(=O)Nc2cc(Cl)ccc2C(=O)[O-])cc1C	InChI=1S/C16H14ClNO3/c1-9-3-4-11(7-10(9)2)15(19)18-14-8-12(17)5-6-13(14)16(20)21/h3-8H,1-2H3,(H,18,19)(H,20,21)/p-1	XEVQENNECUUZLS-UHFFFAOYSA-M	302.737
Chembridge 7926257	C=CCn1c(CNC(=O)c2ccccc2F)nnc1SCC(=O)Nc1cccc(F)c1	InChI=1S/C21H19F2N5O2S/c1-2-10-28-18(12-24-20(30)16-8-3-4-9-17(16)23)26-27-21(28)31-13-19(29)25-15-7-5-6-14(22)11-15/h2-9,11H,1,10,12-13H2,(H,24,30)(H,25,29)	FJWQQTOAYFTSBB-UHFFFAOYSA-N	443.47900000000016
MDPI 16272	O=c1c2ccccc2cc2n1CCc1ccccc1-2	InChI=1S/C17H13NO/c19-17-15-8-4-2-6-13(15)11-16-14-7-3-1-5-12(14)9-10-18(16)17/h1-8,11H,9-10H2	LCAUREVQWPURTI-UHFFFAOYSA-N	247.29700000000003
Chembridge 7792467	COC(=O)c1cc(NS(=O)(=O)c2ccc(OC)c(OC)c2)ccc1Cl	InChI=1S/C16H16ClNO6S/c1-22-14-7-5-11(9-15(14)23-2)25(20,21)18-10-4-6-13(17)12(8-10)16(19)24-3/h4-9,18H,1-3H3	SYZRJEBCIXECFE-UHFFFAOYSA-N	385.8250000000001
Chembridge 7896597	CC1(C)NC(=O)N(CCCOc2ccc3c(c2)CCC3)C1=O	InChI=1S/C17H22N2O3/c1-17(2)15(20)19(16(21)18-17)9-4-10-22-14-8-7-12-5-3-6-13(12)11-14/h7-8,11H,3-6,9-10H2,1-2H3,(H,18,21)	RNNJPBPNTFVRAD-UHFFFAOYSA-N	302.37400000000014
Tripos 1533-12763	C=CCN(c1ccccc1)S(=O)(=O)c1ccc(F)c(F)c1	InChI=1S/C15H13F2NO2S/c1-2-10-18(12-6-4-3-5-7-12)21(19,20)13-8-9-14(16)15(17)11-13/h2-9,11H,1,10H2	YZNZGLUFYWNEJW-UHFFFAOYSA-N	309.33699999999993
Specs AN-329/12267165	Cc1cc(Cl)ccc1OCC(=O)Nc1cccc(C)c1C	InChI=1S/C17H18ClNO2/c1-11-5-4-6-15(13(11)3)19-17(20)10-21-16-8-7-14(18)9-12(16)2/h4-9H,10H2,1-3H3,(H,19,20)	RPVNCJVOWWMCTG-UHFFFAOYSA-N	303.78900000000004
Chembridge 7978910	Cc1ccc(NS(=O)(=O)c2ccc(OCC(=O)NC3CCCCC3)cc2)cc1	InChI=1S/C21H26N2O4S/c1-16-7-9-18(10-8-16)23-28(25,26)20-13-11-19(12-14-20)27-15-21(24)22-17-5-3-2-4-6-17/h7-14,17,23H,2-6,15H2,1H3,(H,22,24)	KZNDKHGRFGAEBA-UHFFFAOYSA-N	402.51600000000025
Chembridge 5547298	Cc1ccc(C(=O)Nc2nc(-c3ccc(F)cc3)cs2)cc1[N+](=O)[O-]	InChI=1S/C17H12FN3O3S/c1-10-2-3-12(8-15(10)21(23)24)16(22)20-17-19-14(9-25-17)11-4-6-13(18)7-5-11/h2-9H,1H3,(H,19,20,22)	CBPATMWEHKLLFL-UHFFFAOYSA-N	357.36600000000004
Chembridge 7966844	COc1ccc(-c2noc(CSc3nnc(C)n3-c3ccccc3)n2)cc1OC	InChI=1S/C20H19N5O3S/c1-13-22-23-20(25(13)15-7-5-4-6-8-15)29-12-18-21-19(24-28-18)14-9-10-16(26-2)17(11-14)27-3/h4-11H,12H2,1-3H3	PLMKHFRTYBNXNN-UHFFFAOYSA-N	409.4710000000001
Chembridge 7969860	Cc1ccc(NC(=O)C(=S)N2CCCCC2)cc1C	InChI=1S/C15H20N2OS/c1-11-6-7-13(10-12(11)2)16-14(18)15(19)17-8-4-3-5-9-17/h6-7,10H,3-5,8-9H2,1-2H3,(H,16,18)	BZLKINHTHTZNNE-UHFFFAOYSA-N	276.40500000000003
Chembridge 7954201	CCc1cccc2c(C(C)=O)cn(CC(=O)N3CCCC3)c12	InChI=1S/C18H22N2O2/c1-3-14-7-6-8-15-16(13(2)21)11-20(18(14)15)12-17(22)19-9-4-5-10-19/h6-8,11H,3-5,9-10,12H2,1-2H3	AMMIQVWFMWUCGN-UHFFFAOYSA-N	298.3860000000001
Chembridge 7964340	COc1ccc(CCNC(=O)CN(C)S(=O)(=O)c2ccc(OC)c(C)c2)cc1	InChI=1S/C20H26N2O5S/c1-15-13-18(9-10-19(15)27-4)28(24,25)22(2)14-20(23)21-12-11-16-5-7-17(26-3)8-6-16/h5-10,13H,11-12,14H2,1-4H3,(H,21,23)	UQHJMWGHZYXUOA-UHFFFAOYSA-N	406.5040000000002
Bionet 8K-348S	O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)Nc1cc(Cl)cc(Cl)c1	InChI=1S/C20H16Cl2N2O3S/c21-15-11-16(22)13-17(12-15)23-20(25)14-24(18-7-3-1-4-8-18)28(26,27)19-9-5-2-6-10-19/h1-13H,14H2,(H,23,25)	FNQANIHASIKKKC-UHFFFAOYSA-N	435.332
Chembridge 7966080	Cc1cccc(OCc2ccc(C(=O)N3CCOCC3)cc2)c1	InChI=1S/C19H21NO3/c1-15-3-2-4-18(13-15)23-14-16-5-7-17(8-6-16)19(21)20-9-11-22-12-10-20/h2-8,13H,9-12,14H2,1H3	GWEPCTBYLHOUSV-UHFFFAOYSA-N	311.38100000000003
Chembridge 7967115	O=C(c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)N1CCCCC1	InChI=1S/C18H18N2O4/c21-18(19-12-2-1-3-13-19)14-4-8-16(9-5-14)24-17-10-6-15(7-11-17)20(22)23/h4-11H,1-3,12-13H2	BMVBPPZFYCQZEA-UHFFFAOYSA-N	326.3520000000002
Chembridge 7973306	CCN(CC(=O)Nc1ccccc1C)S(=O)(=O)c1ccc(C)cc1	InChI=1S/C18H22N2O3S/c1-4-20(24(22,23)16-11-9-14(2)10-12-16)13-18(21)19-17-8-6-5-7-15(17)3/h5-12H,4,13H2,1-3H3,(H,19,21)	RCYNZUXUGOTTMS-UHFFFAOYSA-N	346.45200000000006
Comgenex CGX-3121964	CCCCN(CC(=O)Nc1cc(C)on1)S(=O)(=O)c1ccc2ccccc2c1	InChI=1S/C20H23N3O4S/c1-3-4-11-23(14-20(24)21-19-12-15(2)27-22-19)28(25,26)18-10-9-16-7-5-6-8-17(16)13-18/h5-10,12-13H,3-4,11,14H2,1-2H3,(H,21,22,24)	HELLAGCRTJHELP-UHFFFAOYSA-N	401.48800000000017
