	uniprot	numb domains	domains
553	O00287	1	{'PF15289': 1}
554	O00291	1	{'PF07651': 1}
555	O00292	1	{'PF00019': 1}
556	O00294	1	{'PF01167': 1}
557	O00295	1	{'PF01167': 1}
558	O00299	2	{'PF13409': 1, 'PF13410': 1}
559	O00300	4	{'PF00020': 3, 'PF00531': 1}
560	O00305	2	{'PF00625': 1, 'PF12052': 1}
561	O00308	5	{'PF00397': 4, 'PF00632': 1}
562	O00311	2	{'PF00069': 2}
563	O00321	1	{'PF00178': 1}
564	O00327	3	{'PF00010': 1, 'PF00989': 1, 'PF14598': 1}
565	O00329	2	{'PF00792': 1, 'PF00794': 1}
566	O00330	2	{'PF00198': 1, 'PF00364': 1}
567	O00337	1	{'PF07670': 1}
568	O00338	1	{'PF00685': 1}
569	O00339	9	{'PF00092': 2, 'PF07645': 2, 'PF12662': 1, 'PF14670': 4}
570	O00358	1	{'PF00250': 1}
571	O00370	2	{'PF00078': 1, 'PF03372': 1}
572	O00391	3	{'PF00085': 1, 'PF18108': 1, 'PF18371': 1}
573	O00401	2	{'PF00568': 1, 'PF00786': 1}
574	O00408	3	{'PF00233': 1, 'PF01590': 2}
575	O00409	1	{'PF00250': 1}
576	O00411	1	{'PF14700': 1}
577	O00425	6	{'PF00013': 4, 'PF00076': 2}
578	O00429	1	{'PF00350': 1}
579	O00442	2	{'PF01137': 1, 'PF05189': 1}
580	O00443	4	{'PF00168': 1, 'PF00787': 1, 'PF00792': 1, 'PF00794': 1}
581	O00444	3	{'PF00069': 1, 'PF18190': 1, 'PF18409': 1}
582	O00445	2	{'PF00168': 2}
583	O00451	3	{'PF02351': 3}
584	O00459	4	{'PF00017': 2, 'PF00620': 1, 'PF16454': 1}
585	O00462	3	{'PF02836': 1, 'PF17753': 1, 'PF17786': 1}
586	O00463	1	{'PF00097': 1}
587	O00468	17	{'PF00050': 1, 'PF00053': 2, 'PF00054': 3, 'PF00008': 2, 'PF03146': 1, 'PF07648': 8}
588	O00469	1	{'PF03171': 1}
589	O00472	1	{'PF07303': 1}
590	O00478	1	{'PF07686': 1}
591	O00481	1	{'PF07686': 1}
592	O00482	2	{'PF00104': 1, 'PF00105': 1}
593	O00499	2	{'PF03114': 1, 'PF14604': 1}
594	O00506	1	{'PF00069': 1}
595	O00522	2	{'PF00373': 1, 'PF16705': 1}
596	O00533	10	{'PF00041': 4, 'PF00047': 1, 'PF07679': 1, 'PF13882': 1, 'PF13927': 3}
597	O00534	1	{'PF13768': 1}
598	O00548	7	{'PF00008': 5, 'PF01414': 1, 'PF12661': 1}
599	O00555	1	{'PF08763': 1}
600	O00560	2	{'PF00595': 2}
601	O00567	1	{'PF08156': 1}
602	O00570	1	{'PF00505': 1}
603	O00571	2	{'PF00270': 1, 'PF00271': 1}
604	O00584	1	{'PF00445': 1}
605	O00585	1	{'PF00048': 1}
606	O00602	1	{'PF00147': 1}
607	O00622	4	{'PF00007': 1, 'PF00093': 1, 'PF00219': 1, 'PF19035': 1}
608	O00625	1	{'PF05726': 1}
609	O00626	1	{'PF00048': 1}
610	O00634	5	{'PF00053': 3, 'PF00055': 1, 'PF01759': 1}
611	O00635	2	{'PF00643': 1, 'PF15227': 1}
612	O00712	1	{'PF03165': 1}
613	O00716	2	{'PF02319': 1, 'PF16421': 1}
614	O00743	1	{'PF00149': 1}
615	O00746	1	{'PF00334': 1}
616	O00748	1	{'PF00135': 1}
617	O00750	4	{'PF00168': 1, 'PF00787': 1, 'PF00792': 1, 'PF00794': 1}
618	O00754	4	{'PF01074': 1, 'PF07748': 1, 'PF09261': 1, 'PF17677': 1}
619	O00757	2	{'PF00316': 1, 'PF18913': 1}
620	O00762	1	{'PF00179': 1}
621	O00763	4	{'PF00289': 1, 'PF02785': 1, 'PF02786': 1, 'PF00364': 1}
622	O14492	3	{'PF00017': 1, 'PF08916': 1, 'PF00169': 1}
623	O14497	1	{'PF01388': 1}
624	O14498	1	{'PF07679': 1}
625	O14503	2	{'PF00010': 1, 'PF07527': 1}
626	O14508	2	{'PF00017': 1, 'PF07525': 1}
627	O14511	1	{'PF07679': 1}
628	O14512	2	{'PF00017': 1, 'PF07525': 1}
629	O14514	6	{'PF00090': 5, 'PF16489': 1}
630	O14522	5	{'PF00102': 2, 'PF00041': 2, 'PF00629': 1}
631	O14523	1	{'PF18696': 1}
632	O14525	4	{'PF14670': 1, 'PF18411': 1, 'PF19441': 1, 'PF19743': 1}
633	O14526	1	{'PF10291': 1}
634	O14529	4	{'PF00046': 1, 'PF02376': 3}
635	O14530	1	{'PF00085': 1}
636	O14531	1	{'PF01979': 1}
637	O14543	1	{'PF00017': 1}
638	O14544	2	{'PF00017': 1, 'PF07525': 1}
639	O14556	2	{'PF00044': 1, 'PF02800': 1}
640	O14558	1	{'PF00011': 1}
641	O14559	2	{'PF00620': 1, 'PF14604': 1}
642	O14561	1	{'PF00550': 1}
643	O14562	1	{'PF00240': 1}
644	O14578	2	{'PF00069': 1, 'PF00169': 1}
645	O14594	6	{'PF00059': 1, 'PF00084': 1, 'PF00193': 2, 'PF00008': 1, 'PF07686': 1}
646	O14602	1	{'PF01176': 1}
647	O14607	1	{'PF02373': 1}
648	O14610	1	{'PF00631': 1}
649	O14613	1	{'PF00786': 1}
650	O14618	2	{'PF00080': 1, 'PF00403': 1}
651	O14625	1	{'PF00048': 1}
652	O14627	1	{'PF00046': 1}
653	O14628	8	{'PF00096': 7, 'PF13912': 1}
654	O14638	1	{'PF01223': 1}
655	O14639	5	{'PF00412': 4, 'PF02209': 1}
656	O14640	2	{'PF00610': 1, 'PF00595': 1}
657	O14641	2	{'PF00610': 1, 'PF00595': 1}
658	O14646	6	{'PF00176': 1, 'PF00385': 2, 'PF00271': 1, 'PF13907': 1, 'PF18375': 1}
659	O14647	6	{'PF00176': 1, 'PF00385': 2, 'PF00271': 1, 'PF13907': 1, 'PF18375': 1}
660	O14653	1	{'PF12352': 1}
661	O14654	1	{'PF02174': 1}
662	O14662	1	{'PF00804': 1}
663	O14668	1	{'PF00594': 1}
664	O14669	1	{'PF00594': 1}
665	O14672	2	{'PF00200': 1, 'PF13574': 1}
666	O14678	1	{'PF00005': 1}
667	O14682	2	{'PF00651': 1, 'PF07707': 1}
668	O14686	5	{'PF00628': 3, 'PF13771': 1, 'PF13832': 1}
669	O14709	22	{'PF00096': 20, 'PF02023': 1, 'PF13912': 1}
670	O14713	1	{'PF10480': 1}
671	O14715	3	{'PF00638': 2, 'PF16704': 1}
672	O14717	1	{'PF00145': 1}
673	O14727	3	{'PF00619': 1, 'PF00931': 1, 'PF17908': 1}
674	O14733	1	{'PF00069': 1}
675	O14734	1	{'PF13622': 1}
676	O14744	3	{'PF05185': 1, 'PF17285': 1, 'PF17286': 1}
677	O14745	3	{'PF00595': 2, 'PF09007': 1}
678	O14746	2	{'PF00078': 1, 'PF12009': 1}
679	O14753	2	{'PF00096': 1, 'PF13465': 1}
680	O14756	1	{'PF00106': 1}
681	O14757	1	{'PF00069': 1}
682	O14763	3	{'PF00020': 2, 'PF00531': 1}
683	O14771	6	{'PF00096': 5, 'PF02023': 1}
684	O14773	2	{'PF00082': 1, 'PF09286': 1}
685	O14776	2	{'PF00397': 2}
686	O14777	1	{'PF18077': 1}
687	O14782	2	{'PF00225': 2}
688	O14786	5	{'PF00431': 2, 'PF00629': 1, 'PF00754': 2}
689	O14788	1	{'PF00229': 1}
690	O14792	1	{'PF00685': 1}
691	O14793	1	{'PF00019': 1}
692	O14795	5	{'PF00130': 1, 'PF00168': 3, 'PF06292': 1}
693	O14796	1	{'PF00017': 1}
694	O14798	2	{'PF00020': 2}
695	O14802	5	{'PF00623': 1, 'PF04983': 1, 'PF04997': 1, 'PF04998': 1, 'PF05000': 1}
696	O14807	1	{'PF00071': 1}
697	O14813	1	{'PF00046': 1}
698	O14815	1	{'PF01067': 1}
699	O14818	1	{'PF00227': 1}
700	O14827	3	{'PF00618': 1, 'PF00621': 1, 'PF00169': 1}
701	O14829	2	{'PF00036': 1, 'PF00149': 1}
702	O14830	3	{'PF00036': 1, 'PF00149': 1, 'PF13833': 1}
703	O14832	1	{'PF05721': 1}
704	O14836	2	{'PF09305': 2}
705	O14841	1	{'PF19278': 1}
706	O14862	1	{'PF02758': 1}
707	O14867	1	{'PF00651': 1}
708	O14874	1	{'PF02518': 1}
709	O14896	1	{'PF00605': 1}
710	O14901	3	{'PF00096': 3}
711	O14907	1	{'PF00595': 1}
712	O14908	1	{'PF00595': 1}
713	O14910	2	{'PF00595': 1, 'PF02828': 1}
714	O14917	6	{'PF00028': 5, 'PF08266': 1}
715	O14920	3	{'PF00069': 1, 'PF12179': 1, 'PF18397': 1}
716	O14921	1	{'PF00615': 1}
717	O14924	4	{'PF00615': 1, 'PF00595': 1, 'PF02196': 2}
718	O14926	4	{'PF06268': 4}
719	O14929	1	{'PF10394': 1}
720	O14931	1	{'PF07686': 1}
721	O14933	1	{'PF00179': 1}
722	O14936	6	{'PF00625': 1, 'PF00069': 1, 'PF00595': 1, 'PF02828': 2, 'PF00018': 1}
723	O14939	2	{'PF00787': 1, 'PF13091': 1}
724	O14948	1	{'PF00010': 1}
725	O14950	2	{'PF08976': 1, 'PF13405': 1}
726	O14957	1	{'PF08997': 1}
727	O14964	3	{'PF00790': 1, 'PF01363': 1, 'PF12210': 1}
728	O14965	1	{'PF00069': 1}
729	O14966	1	{'PF00071': 1}
730	O14975	1	{'PF13193': 1}
731	O14976	2	{'PF00069': 1, 'PF10409': 1}
732	O14977	2	{'PF00278': 1, 'PF02784': 1}
733	O14978	10	{'PF00096': 9, 'PF02023': 1}
734	O14979	2	{'PF00076': 2}
735	O14981	2	{'PF00176': 1, 'PF00271': 1}
736	O14983	2	{'PF00690': 1, 'PF08282': 1}
737	O14994	3	{'PF02078': 1, 'PF02750': 1, 'PF10581': 1}
738	O15013	2	{'PF00621': 1, 'PF19057': 1}
739	O15015	14	{'PF00096': 12, 'PF13912': 2}
740	O15016	3	{'PF00439': 1, 'PF00628': 1, 'PF00643': 1}
741	O15018	5	{'PF00595': 5}
742	O15020	20	{'PF00307': 2, 'PF15410': 1, 'PF00435': 17}
743	O15021	3	{'PF00069': 1, 'PF08926': 1, 'PF17820': 1}
744	O15027	2	{'PF12931': 1, 'PF12932': 1}
745	O15031	4	{'PF01833': 3, 'PF17960': 1}
746	O15033	2	{'PF00630': 1, 'PF00632': 1}
747	O15034	3	{'PF07653': 1, 'PF14604': 2}
748	O15037	1	{'PF11977': 1}
749	O15041	1	{'PF00047': 1}
750	O15042	2	{'PF00076': 1, 'PF08312': 1}
751	O15047	2	{'PF00076': 1, 'PF11764': 1}
752	O15054	1	{'PF02373': 1}
753	O15055	1	{'PF08447': 1}
754	O15056	2	{'PF03372': 1, 'PF08952': 1}
755	O15060	3	{'PF00096': 2, 'PF00651': 1}
756	O15062	1	{'PF00651': 1}
757	O15066	1	{'PF00225': 1}
758	O15067	5	{'PF02769': 2, 'PF13507': 1, 'PF18072': 1, 'PF18076': 1}
759	O15068	5	{'PF00621': 1, 'PF07653': 1, 'PF13716': 1, 'PF00169': 1, 'PF00435': 1}
760	O15069	1	{'PF19026': 1}
761	O15072	7	{'PF00090': 1, 'PF01421': 1, 'PF17771': 1, 'PF19030': 3, 'PF19236': 1}
762	O15075	1	{'PF00069': 1}
763	O15085	4	{'PF00621': 1, 'PF00595': 1, 'PF09128': 1, 'PF17838': 1}
764	O15090	5	{'PF00096': 4, 'PF13909': 1}
765	O15091	1	{'PF16953': 1}
766	O15105	1	{'PF03165': 1}
767	O15111	3	{'PF00069': 1, 'PF12179': 1, 'PF18397': 1}
768	O15116	1	{'PF01423': 1}
769	O15117	2	{'PF07653': 1, 'PF14603': 1}
770	O15118	1	{'PF16414': 1}
771	O15119	1	{'PF00907': 1}
772	O15121	2	{'PF00487': 1, 'PF08557': 1}
773	O15123	1	{'PF00147': 1}
774	O15146	5	{'PF01392': 1, 'PF07679': 2, 'PF07714': 1, 'PF13927': 1}
775	O15151	3	{'PF00641': 1, 'PF02201': 1, 'PF13920': 1}
776	O15156	3	{'PF00096': 2, 'PF00651': 1}
777	O15160	2	{'PF01000': 1, 'PF01193': 1}
778	O15162	1	{'PF03803': 1}
779	O15164	3	{'PF00439': 1, 'PF00628': 1, 'PF00643': 1}
780	O15169	1	{'PF00615': 1}
781	O15173	1	{'PF00173': 1}
782	O15178	1	{'PF00907': 1}
783	O15182	2	{'PF13499': 2}
784	O15195	7	{'PF00626': 6, 'PF02209': 1}
785	O15197	6	{'PF00041': 2, 'PF01404': 1, 'PF07647': 1, 'PF07714': 1, 'PF14575': 1}
786	O15198	1	{'PF03165': 1}
787	O15204	1	{'PF01421': 1}
788	O15205	2	{'PF00240': 2}
789	O15209	1	{'PF00651': 1}
790	O15211	2	{'PF00618': 1, 'PF00788': 1}
791	O15213	1	{'PF08149': 1}
792	O15217	2	{'PF02798': 1, 'PF14497': 1}
793	O15226	1	{'PF01424': 1}
794	O15230	27	{'PF00052': 1, 'PF00053': 21, 'PF00054': 1, 'PF00055': 1, 'PF02210': 3}
795	O15232	3	{'PF00092': 1, 'PF14670': 2}
796	O15234	1	{'PF09405': 1}
797	O15247	2	{'PF13409': 1, 'PF13410': 1}
798	O15254	1	{'PF02770': 1}
799	O15259	1	{'PF00018': 1}
800	O15263	1	{'PF00711': 1}
801	O15264	1	{'PF00069': 1}
802	O15265	1	{'PF08313': 1}
803	O15266	1	{'PF00046': 1}
804	O15269	1	{'PF00155': 1}
805	O15270	1	{'PF00155': 1}
806	O15273	1	{'PF09470': 1}
807	O15296	2	{'PF00305': 1, 'PF01477': 1}
808	O15303	1	{'PF00003': 1}
809	O15315	1	{'PF08423': 1}
810	O15344	4	{'PF00041': 1, 'PF00643': 1, 'PF13920': 1, 'PF18568': 1}
811	O15347	2	{'PF00505': 1, 'PF09011': 1}
812	O15350	2	{'PF00870': 1, 'PF07647': 1}
813	O15353	1	{'PF00250': 1}
814	O15357	3	{'PF00017': 1, 'PF00536': 1, 'PF03372': 1}
815	O15370	1	{'PF00505': 1}
816	O15379	1	{'PF00850': 1}
817	O15381	5	{'PF00004': 2, 'PF16725': 1, 'PF17862': 2}
818	O15382	1	{'PF01063': 1}
819	O15389	1	{'PF07686': 1}
820	O15391	2	{'PF00096': 2}
821	O15392	1	{'PF00653': 1}
822	O15393	2	{'PF00089': 1, 'PF15494': 1}
823	O15394	7	{'PF00041': 2, 'PF07679': 4, 'PF13927': 1}
824	O15399	1	{'PF10613': 1}
825	O15400	1	{'PF14523': 1}
826	O15405	1	{'PF00505': 1}
827	O15409	2	{'PF00250': 1, 'PF16159': 1}
828	O15417	1	{'PF01426': 1}
829	O15428	1	{'PF00397': 1}
830	O15438	2	{'PF00005': 2}
831	O15439	2	{'PF00005': 2}
832	O15440	2	{'PF00005': 2}
833	O15442	1	{'PF00149': 1}
834	O15444	1	{'PF00048': 1}
835	O15455	1	{'PF17968': 1}
836	O15457	4	{'PF00488': 1, 'PF05188': 1, 'PF05190': 1, 'PF05192': 1}
837	O15460	1	{'PF13640': 1}
838	O15467	1	{'PF00048': 1}
839	O15484	2	{'PF00168': 1, 'PF01067': 1}
840	O15492	1	{'PF00615': 1}
841	O15496	1	{'PF00068': 1}
842	O15498	1	{'PF13774': 1}
843	O15499	1	{'PF00046': 1}
844	O15511	1	{'PF04699': 1}
845	O15516	3	{'PF00010': 1, 'PF00989': 1, 'PF14598': 1}
846	O15519	3	{'PF00656': 1, 'PF01335': 2}
847	O15520	1	{'PF00167': 1}
848	O15522	1	{'PF00046': 1}
849	O15523	2	{'PF00270': 1, 'PF00271': 1}
850	O15524	1	{'PF00017': 1}
851	O15527	1	{'PF00730': 1}
852	O15528	1	{'PF00067': 1}
853	O15530	2	{'PF00069': 1, 'PF14593': 1}
854	O15533	1	{'PF07654': 1}
855	O15534	1	{'PF08447': 1}
856	O15535	6	{'PF00096': 5, 'PF02023': 1}
857	O15537	1	{'PF00754': 1}
858	O15539	1	{'PF00615': 1}
859	O15540	1	{'PF00061': 1}
860	O15541	1	{'PF13920': 1}
861	O15550	1	{'PF02373': 1}
862	O15553	2	{'PF00643': 1, 'PF02758': 1}
863	O42043	1	{'PF13804': 1}
864	O43143	4	{'PF00270': 1, 'PF00271': 1, 'PF04408': 1, 'PF07717': 1}
865	O43147	1	{'PF12068': 1}
866	O43149	2	{'PF00569': 2}
867	O43150	4	{'PF01412': 1, 'PF14604': 1, 'PF16746': 1, 'PF00169': 1}
868	O43151	2	{'PF02008': 1, 'PF12851': 1}
869	O43155	1	{'PF00041': 1}
870	O43157	5	{'PF01833': 3, 'PF17960': 1, 'PF18020': 1}
871	O43164	1	{'PF13639': 1}
872	O43167	9	{'PF00096': 8, 'PF00651': 1}
873	O43169	1	{'PF00173': 1}
874	O43172	1	{'PF08799': 1}
875	O43174	1	{'PF00067': 1}
876	O43175	3	{'PF00389': 1, 'PF02826': 1, 'PF19304': 1}
877	O43182	1	{'PF00620': 1}
878	O43184	2	{'PF00200': 1, 'PF01421': 1}
879	O43186	1	{'PF00046': 1}
880	O43187	2	{'PF00531': 1, 'PF00069': 1}
881	O43189	3	{'PF00628': 1, 'PF14061': 1, 'PF18104': 1}
882	O43196	3	{'PF00488': 1, 'PF05190': 1, 'PF05192': 1}
883	O43236	1	{'PF00735': 1}
884	O43240	1	{'PF00089': 1}
885	O43242	1	{'PF01399': 1}
886	O43246	1	{'PF13906': 1}
887	O43248	1	{'PF00046': 1}
888	O43251	1	{'PF00076': 1}
889	O43252	3	{'PF01583': 1, 'PF01747': 1, 'PF14306': 1}
890	O43257	1	{'PF04438': 1}
891	O43278	3	{'PF00014': 2, 'PF07502': 1}
892	O43281	2	{'PF12026': 1, 'PF14604': 1}
893	O43283	1	{'PF07714': 1}
894	O43286	1	{'PF13733': 1}
895	O43291	2	{'PF00014': 2}
896	O43293	1	{'PF00069': 1}
897	O43294	4	{'PF00412': 4}
898	O43295	2	{'PF00620': 1, 'PF00018': 1}
899	O43296	11	{'PF00096': 11}
900	O43298	2	{'PF00096': 1, 'PF00651': 1}
901	O43304	2	{'PF00650': 1, 'PF03765': 1}
902	O43306	2	{'PF00211': 2}
903	O43307	3	{'PF00621': 1, 'PF00169': 1, 'PF00018': 1}
904	O43309	11	{'PF00096': 10, 'PF02023': 1}
905	O43314	1	{'PF18086': 1}
906	O43316	2	{'PF00046': 1, 'PF00292': 1}
907	O43318	1	{'PF07714': 1}
908	O43320	1	{'PF00167': 1}
909	O43323	1	{'PF01085': 1}
910	O43324	1	{'PF00043': 1}
911	O43345	23	{'PF00096': 17, 'PF13912': 6}
912	O43347	2	{'PF00076': 2}
913	O43353	2	{'PF00619': 1, 'PF07714': 1}
914	O43361	10	{'PF00096': 10}
915	O43364	1	{'PF00046': 1}
916	O43365	1	{'PF00046': 1}
917	O43374	3	{'PF00168': 2, 'PF00169': 1}
918	O43390	4	{'PF00076': 3, 'PF18360': 1}
919	O43395	2	{'PF06544': 1, 'PF08572': 1}
920	O43396	2	{'PF00085': 1, 'PF06201': 1}
921	O43405	3	{'PF00092': 2, 'PF03815': 1}
922	O43422	2	{'PF05485': 1, 'PF05699': 1}
923	O43424	1	{'PF10613': 1}
924	O43426	2	{'PF03372': 1, 'PF08952': 1}
925	O43435	1	{'PF00907': 1}
926	O43439	2	{'PF01753': 1, 'PF08788': 1}
927	O43447	1	{'PF00160': 1}
928	O43448	1	{'PF00248': 1}
929	O43451	4	{'PF00088': 2, 'PF16863': 2}
930	O43463	1	{'PF00385': 1}
931	O43464	2	{'PF13365': 1, 'PF17820': 1}
932	O43474	3	{'PF00096': 3}
933	O43482	1	{'PF03226': 1}
934	O43488	1	{'PF00248': 1}
935	O43491	5	{'PF00373': 1, 'PF04382': 1, 'PF05902': 1, 'PF09379': 1, 'PF09380': 1}
936	O43502	1	{'PF08423': 1}
937	O43504	1	{'PF16672': 1}
938	O43505	1	{'PF13896': 1}
939	O43506	2	{'PF00200': 1, 'PF01421': 1}
940	O43508	1	{'PF00229': 1}
941	O43511	1	{'PF01740': 1}
942	O43521	1	{'PF08945': 1}
943	O43524	2	{'PF00250': 1, 'PF16676': 1}
944	O43529	1	{'PF03567': 1}
945	O43541	1	{'PF03165': 1}
946	O43542	1	{'PF08423': 1}
947	O43543	1	{'PF08423': 1}
948	O43548	3	{'PF00868': 1, 'PF00927': 2}
949	O43557	1	{'PF00229': 1}
950	O43559	1	{'PF02174': 1}
951	O43566	3	{'PF00615': 1, 'PF02196': 2}
952	O43567	1	{'PF13639': 1}
953	O43570	1	{'PF00194': 1}
954	O43572	2	{'PF00615': 2}
955	O43581	2	{'PF00168': 2}
956	O43583	1	{'PF01253': 1}
957	O43586	1	{'PF14604': 1}
958	O43593	1	{'PF02373': 1}
959	O43598	1	{'PF05014': 1}
960	O43615	1	{'PF04280': 1}
961	O43623	5	{'PF00096': 5}
962	O43638	1	{'PF00250': 1}
963	O43639	4	{'PF00017': 1, 'PF14604': 1, 'PF00018': 2}
964	O43653	1	{'PF00021': 1}
965	O43665	1	{'PF00615': 1}
966	O43678	1	{'PF05047': 1}
967	O43679	1	{'PF17916': 1}
968	O43680	1	{'PF00010': 1}
969	O43681	1	{'PF02374': 1}
970	O43683	2	{'PF00069': 1, 'PF08311': 1}
971	O43687	1	{'PF10470': 1}
972	O43692	1	{'PF00188': 1}
973	O43699	3	{'PF00047': 1, 'PF07679': 1, 'PF07686': 1}
974	O43704	1	{'PF00685': 1}
975	O43707	7	{'PF00307': 2, 'PF08726': 1, 'PF00435': 4}
976	O43708	2	{'PF13417': 1, 'PF14497': 1}
977	O43709	1	{'PF08241': 1}
978	O43711	1	{'PF00046': 1}
979	O43719	2	{'PF00076': 2}
980	O43736	1	{'PF04089': 1}
981	O43739	2	{'PF01369': 1, 'PF00169': 1}
982	O43745	2	{'PF00036': 1, 'PF13202': 1}
983	O43747	1	{'PF02883': 1}
984	O43752	1	{'PF09177': 1}
985	O43759	1	{'PF01284': 1}
986	O43760	1	{'PF01284': 1}
987	O43761	1	{'PF01284': 1}
988	O43763	1	{'PF00046': 1}
989	O43765	1	{'PF16546': 1}
990	O43766	1	{'PF04055': 1}
991	O43776	2	{'PF00152': 1, 'PF01336': 1}
992	O43781	1	{'PF00069': 1}
993	O43791	2	{'PF00651': 1, 'PF00917': 1}
994	O43795	2	{'PF00063': 1, 'PF06017': 1}
995	O43809	1	{'PF13869': 1}
996	O43812	2	{'PF00046': 2}
997	O43820	1	{'PF01630': 1}
998	O43827	1	{'PF00147': 1}
999	O43829	5	{'PF00096': 4, 'PF00651': 1}
1000	O43837	1	{'PF00180': 1}
1001	O43847	2	{'PF05193': 2}
1002	O43852	1	{'PF13833': 1}
1003	O43854	5	{'PF00008': 2, 'PF00754': 2, 'PF12661': 1}
1004	O43861	1	{'PF00702': 1}
1005	O43865	3	{'PF00670': 1, 'PF05221': 2}
1006	O43866	3	{'PF00530': 3}
1007	O43868	1	{'PF07670': 1}
1008	O43895	4	{'PF00557': 1, 'PF01321': 1, 'PF16188': 1, 'PF16189': 1}
1009	O43896	1	{'PF00225': 1}
1010	O43897	8	{'PF00431': 5, 'PF01400': 1, 'PF07645': 1, 'PF14670': 1}
1011	O43900	4	{'PF00412': 3, 'PF06297': 1}
1012	O43903	1	{'PF00307': 1}
1013	O43909	1	{'PF09258': 1}
1014	O43913	1	{'PF13191': 1}
1015	O43915	1	{'PF00341': 1}
1016	O43916	1	{'PF00685': 1}
1017	O43918	2	{'PF00628': 1, 'PF03172': 1}
1018	O43921	1	{'PF00812': 1}
1019	O43927	1	{'PF00048': 1}
1020	O43929	1	{'PF13191': 1}
1021	O43930	1	{'PF00069': 1}
1022	O43933	5	{'PF00004': 2, 'PF09262': 1, 'PF09263': 1, 'PF17862': 1}
1023	O60218	1	{'PF00248': 1}
1024	O60220	1	{'PF02953': 1}
1025	O60229	11	{'PF00621': 2, 'PF00041': 1, 'PF00069': 1, 'PF07679': 1, 'PF13716': 1, 'PF00169': 1, 'PF00435': 4}
1026	O60231	4	{'PF00270': 1, 'PF00271': 1, 'PF04408': 1, 'PF07717': 1}
1027	O60234	1	{'PF00241': 1}
1028	O60235	1	{'PF00089': 1}
1029	O60241	5	{'PF00090': 4, 'PF16489': 1}
1030	O60242	5	{'PF00090': 4, 'PF16489': 1}
1031	O60243	1	{'PF03567': 1}
1032	O60245	7	{'PF00028': 6, 'PF08266': 1}
1033	O60248	1	{'PF00505': 1}
1034	O60256	2	{'PF13793': 1, 'PF14572': 1}
1035	O60258	1	{'PF00167': 1}
1036	O60259	1	{'PF00089': 1}
1037	O60260	3	{'PF00240': 1, 'PF17976': 1, 'PF17978': 1}
1038	O60262	1	{'PF00631': 1}
1039	O60264	4	{'PF00176': 1, 'PF00271': 1, 'PF09110': 1, 'PF09111': 1}
1040	O60266	2	{'PF00211': 2}
1041	O60279	1	{'PF00193': 1}
1042	O60281	1	{'PF00096': 1}
1043	O60282	1	{'PF00225': 1}
1044	O60285	1	{'PF00069': 1}
1045	O60290	1	{'PF05699': 1}
1046	O60291	1	{'PF13920': 1}
1047	O60293	1	{'PF10650': 1}
1048	O60304	6	{'PF00096': 5, 'PF02023': 1}
1049	O60306	2	{'PF13086': 1, 'PF13087': 1}
1050	O60307	3	{'PF00069': 1, 'PF08926': 1, 'PF17820': 1}
1051	O60313	2	{'PF00350': 1, 'PF19434': 1}
1052	O60315	5	{'PF00096': 3, 'PF05605': 1, 'PF12874': 1}
1053	O60330	6	{'PF00028': 5, 'PF08266': 1}
1054	O60333	2	{'PF00225': 1, 'PF00169': 1}
1055	O60337	1	{'PF12906': 1}
1056	O60341	2	{'PF01593': 1, 'PF04433': 1}
1057	O60343	2	{'PF00640': 2}
1058	O60346	1	{'PF00169': 1}
1059	O60353	1	{'PF01392': 1}
1060	O60361	1	{'PF00334': 1}
1061	O60381	1	{'PF00505': 1}
1062	O60383	1	{'PF00019': 1}
1063	O60391	1	{'PF10613': 1}
1064	O60393	1	{'PF00046': 1}
1065	O60422	2	{'PF00046': 1, 'PF02376': 1}
1066	O60423	1	{'PF00702': 1}
1067	O60427	2	{'PF00173': 1, 'PF00487': 1}
1068	O60437	1	{'PF17902': 1}
1069	O60443	2	{'PF04598': 1, 'PF17708': 1}
1070	O60449	11	{'PF00040': 1, 'PF00059': 10}
1071	O60462	5	{'PF00431': 2, 'PF00629': 1, 'PF00754': 2}
1072	O60469	13	{'PF00041': 5, 'PF07679': 5, 'PF13927': 3}
1073	O60477	1	{'PF01823': 1}
1074	O60479	1	{'PF00046': 1}
1075	O60481	5	{'PF00096': 4, 'PF18366': 1}
1076	O60486	2	{'PF01833': 2}
1077	O60487	1	{'PF07686': 1}
1078	O60493	1	{'PF00787': 1}
1079	O60494	34	{'PF00431': 27, 'PF00008': 3, 'PF07645': 3, 'PF12947': 1}
1080	O60496	1	{'PF02174': 1}
1081	O60499	1	{'PF09177': 1}
1082	O60500	9	{'PF00041': 1, 'PF07679': 1, 'PF08205': 5, 'PF13927': 2}
1083	O60503	2	{'PF00211': 2}
1084	O60504	3	{'PF14604': 2, 'PF00018': 1}
1085	O60506	4	{'PF00076': 3, 'PF18360': 1}
1086	O60507	1	{'PF13469': 1}
1087	O60512	1	{'PF13733': 1}
1088	O60513	1	{'PF13733': 1}
1089	O60522	7	{'PF00567': 7}
1090	O60524	2	{'PF05670': 1, 'PF11923': 1}
1091	O60542	1	{'PF00019': 1}
1092	O60543	1	{'PF02017': 1}
1093	O60547	1	{'PF16363': 1}
1094	O60548	1	{'PF00250': 1}
1095	O60551	2	{'PF01233': 1, 'PF02799': 1}
1096	O60563	1	{'PF00134': 1}
1097	O60565	1	{'PF03045': 1}
1098	O60566	1	{'PF08311': 1}
1099	O60568	1	{'PF03171': 1}
